S,call,delta,gamma,Vega,theta,rho
64,0.00022843606379982452,6.520890056226081e-05,2.6795150933408163e-05,0.004125992218016359,-0.0023098578876435544,0.0009850824186325249
65,0.00030881496078702435,9.758004679890492e-05,3.8833441876116696e-05,0.006167200157421463,-0.0035759612068350655,0.0015091896869961605
66,0.0004284019723325094,0.00014426162629928296,5.538056701485765e-05,0.009066637341925069,-0.005330180708699311,0.0022739152424021674
67,0.0006038549294363345,0.00021022940333015327,7.776612922301591e-05,0.013118630467065712,-0.0077170708191742765,0.0033720372118488033
68,0.0008576925495355067,0.0003023130953471592,0.00010758930761383366,0.018693264667867013,-0.010905870835315606,0.004924882807149549
69,0.0012198953185740102,0.0004285306809924394,0.0001467385899226424,0.02624777969436275,-0.015092151877185711,0.007088586817072077
70,0.0017297949013284869,0.0005996103895518357,0.0001974031019614901,0.036337421427020664,-0.02049329558048013,0.010060973157984422
71,0.002438263462109777,0.0008280484804779054,0.0002620742698463546,0.049625052776737164,-0.02734420866817855,0.014088921505882658
72,0.003410204088410418,0.001129392000927265,0.00034353449964059923,0.06688875037791928,-0.03588642967858324,0.019476031283094213
73,0.004727331231878896,0.0015217634877912056,0.00044483259529874697,0.08902657413363632,-0.04635875537617462,0.02659033289257109
74,0.006491216078489921,0.0020269060735378375,0.0005692431527624248,0.11705770204298652,-0.058978362298123255,0.03587175091052976
75,0.008826556557949724,0.0026691150158131283,0.0007202109317608341,0.15211918185670073,-0.07392049819476831,0.047838979836019306
76,0.0118846159694968,0.00347709612838476,0.0009012787183584892,0.19545766255527064,-0.09129450268680062,0.06309540285642096
77,0.015846758711859452,0.004482935203609095,0.0011160016196928857,0.24841563484173657,-0.11111341013947396,0.0823336688875187
78,0.020927997199237068,0.005721630461086313,0.0013678484947834968,0.3124119228185493,-0.133265430288243,0.10633854833526356
79,0.027380451573922767,0.0072320571406492284,0.001660093249672423,0.388916419595698,-0.1574771396617436,0.13598770435274687
80,0.03549661409860374,0.009056192948331265,0.0019957003016823904,0.4794193375748379,-0.18327844172882912,0.17225006831121656
81,0.045612303840033924,0.011238669370139398,0.002377207713594176,0.5853955297259114,-0.20996819699581337,0.21618155848293627
82,0.05810919500711169,0.013826578076914231,0.002806611898234501,0.7082647199462694,-0.23657845890645568,0.26891797162732767
83,0.07341680446146488,0.01686844552928335,0.0032852599790578196,0.8493487366051378,-0.2618445807400782,0.331664960701028
84,0.09201383064483894,0.020413640916538967,0.0038137524957515545,1.009827062451382,-0.284177775755623,0.4056851187358989
85,0.11442874740360379,0.0245124358311255,0.004391862360036969,1.1906921772080608,-0.3016458000049127,0.49228230179707005
86,0.1412395716476662,0.029213634289426693,0.005018472391538076,1.392706271376859,-0.3119578512178478,0.5927834243676933
87,0.17307274295640762,0.034564869022535305,0.005691535873153519,1.6163609380777377,-0.31246318310529375,0.7085180744687002
88,0.21060107544938897,0.04061152525380862,0.0064080606343441815,1.8618414059200228,-0.30015428476026784,0.8407963773993109
89,0.2545407666377835,0.0473942968204355,0.0071641201676575506,2.12899675942263,-0.27168536309574165,0.9908856359652772
90,0.30564747362500383,0.05495105481756468,0.007954888842087726,2.41731740923401,-0.22339580185715135,1.1599863067535132
91,0.3647114929398515,0.06331392909952882,0.008774704628455865,2.7259208343069496,-0.1513520031526383,1.3492079474292096
92,0.43255210547157574,0.0725081800156957,0.009617153591268135,3.0535463301903376,-0.05139004777277023,1.559545753951341
93,0.5100111714871687,0.08255325867345675,0.010475176527302565,3.3985591815777205,0.08082436941947435,1.7918583287090948
94,0.5979460816961467,0.09346075580118907,0.0113411926883078,3.7589643424074115,0.24973281220752597,2.0468472645363
95,0.6972221880610321,0.10523547033791658,0.01220723807704438,4.132429375223734,0.45981196628019916,2.3250391058771136
96,0.8087048519664579,0.11787265608020903,0.013065112581811533,4.5163160815814285,0.7155011583215298,2.626770161723302
97,0.9332512570615504,0.13135988963242085,0.013906533256058395,4.907719967922608,1.021121143196524,2.952174563786158
98,1.07170213936947,0.1456775255981313,0.014723288910278853,5.303516440553491,1.3807947008004362,3.301175874736994
99,1.224873588083955,0.1607954436266823,0.0155073888219448,5.700412424090029,1.7983749156513795,3.673482440114117
100,1.393549066987415,0.17667792784337166,0.016251206174100474,6.095001953217993,2.2773644081652833,4.068586578898081
101,1.5784717989222619,0.1932822790706723,0.016947610450568362,6.483824199402521,2.8208533953133497,4.485767588491285
102,1.780337644652782,0.21055643895095955,0.017590083776219956,6.863422368413863,3.4314568519988597,4.924098456471349
103,1.9997885932946116,0.22844328650961643,0.0181728212100829,7.230401930885533,4.111257512207089,5.382456065494701
104,2.2374069648661896,0.24688024957697507,0.01869081514005444,7.581486728243103,4.86177254011011,5.859534595109571
105,2.493710407075442,0.26580080358939995,0.0191399148619098,7.913571621442905,5.683913251175454,6.3538617651737175
106,2.769147748854608,0.28513589267475936,0.01951687142121017,8.223770511366357,6.5779708791069424,6.863817498148349
107,3.064095753046838,0.3048112651171664,0.019819359304840134,8.509458749479393,7.543602276172123,7.387654540824683
108,3.3788567906407576,0.32474956057626514,0.02004597764226901,8.768309167492827,8.579838040034815,7.9235205699079705
109,3.713657439603774,0.3448765717450897,0.02019623823734662,8.998321173245838,9.685093482758589,8.469481284878455
110,4.068647993170835,0.3651162039375322,0.020270530063370984,9.197842582140403,10.857188925683658,9.023543989572502
111,4.443902845809016,0.3853928731700762,0.020270076754869137,9.36558406587018,12.093387447009718,9.58368122341291
112,4.839421710327796,0.40563175041086197,0.0201968723878565,9.500626304372872,13.390439068672322,10.14785395621054
113,5.255131606967075,0.42576333569854796,0.020053613933868064,9.602420107559517,14.74462383299624,10.714033985381732
114,5.690889554925797,0.4457167523952421,0.019843625711502,9.670779933057538,16.151808601705397,11.280225149334909
115,6.146485888752775,0.46542787401904206,0.0195707734906847,9.705871361074259,17.607505142791524,11.844483054490594
116,6.621648116300088,0.4848383472477735,0.019239376980451084,9.708193190101078,19.106940651880677,12.404933078746792
117,7.116045231465991,0.5038901740306301,0.018854121277556146,9.67855489963032,20.645109621852953,12.959786427524376
118,7.629292393591976,0.5225333055136616,0.018419974630035085,9.618050269830647,22.216843831301958,13.507354120934066
119,8.160955885957486,0.5407154723968688,0.017942094601153258,9.52802797443475,23.81688624097933,14.04605882049381
120,8.710558268119039,0.5584031903538289,0.017425753018329715,9.410059963546047,25.43992554393526,14.574444442860822
121,9.277583640643082,0.5755561360842876,0.016876255433118104,9.265908425399871,27.08069217760567,15.091183589088784
122,9.861482945829199,0.592146953692918,0.016298874534470542,9.09749208202193,28.73398070590838,15.59508283222044
123,10.461679234070695,0.6081454451134505,0.015698784032736057,8.906852510026653,30.394717853710063,16.085085944972377
124,11.077572832297447,0.6235381988517474,0.015080999506977832,8.696121119093903,32.05800780392565,16.560275197008423
125,11.708546358264416,0.638301234090477,0.014450337815219427,8.467487334860024,33.71915937577796,17.01987086324408
126,12.353969532063784,0.6524341955582713,0.013811371246674753,8.223168460412822,35.37374126949544,17.46322909523812
127,13.013203743947145,0.6659246487572545,0.01316839004061876,7.965381600509858,37.01759521135273,17.88983834236646
128,13.685606345178323,0.6787731265944785,0.012525384320838384,7.696317954160037,38.646859756852336,18.29931451151623
129,14.370534636035908,0.6909772309882101,0.011886022281970554,7.418119694735381,40.25799480444903,18.691395035652647
130,15.067349532125718,0.7025490411649571,0.011253636813535195,7.132859587501983,41.847796516947255,19.065932061756996
131,15.775418896745911,0.7134886459425616,0.010631219726775498,6.842523415420132,43.4133927029734,19.42288491889599
132,16.49412053309101,0.7238131871645237,0.010021420528971703,6.5489952268293905,44.95225667255909,19.76231205667034
133,17.222844835534136,0.7335341223324576,0.009426555038771767,6.254045358602411,46.46219196047241,20.08436262883606
134,17.96099710405558,0.7426701031931771,0.008848607926381646,5.959321138995222,47.941344760715765,20.38926783036743
135,18.707999530073426,0.7512381827723402,0.00828924463291969,5.666340139409698,49.38817887989444,20.67733218602541
136,19.463292865482035,0.7592550588242375,0.007749834729509075,5.376485806234399,50.80146792124651,20.94892488937461
137,20.2263377896349,0.7667457779803044,0.007231456073952813,5.091005279584948,52.18027716580309,21.204471266678127
138,20.996615991336412,0.7737277485375671,0.006734922877171812,4.811009195275773,53.523966414559254,21.444444545259955
139,21.773630984682953,0.7802226420494662,0.0062608047457501925,4.537473247303581,54.83214700063854,21.669357901643593
140,22.55690867884837,0.7862560380544892,0.005809441994131248,4.271241286755156,56.10468107875022,21.87975694578625
141,23.345997722691653,0.7918515620986,0.0053809733557841355,4.013029738150209,57.341624781770406,22.076212631816357
142,24.14046964543387,0.7970278659286123,0.004975358436354327,3.76343310563243,58.54327369547718,22.25931467148001
143,24.939918814645743,0.8018103514473296,0.004592390077107211,3.5229303707495774,59.7100729748945,22.42966542560509
144,25.743962232467705,0.8062178480372495,0.004231720645009318,3.2918920732960544,60.842640792202474,22.587874361690293
145,26.552239190397348,0.8102816195787454,0.0038928819279249183,3.0705878972270284,61.94174240192751,22.734553018821654
146,27.364410802174138,0.8140116136701181,0.0035753019744788617,2.8591945898526205,63.0082407582222,22.870310516687194
147,28.180159433306642,0.8174369625635336,0.0032783252024159992,2.657804063268543,64.04312351548924,22.99574955966221
148,28.999188044678363,0.8205775614555932,0.0030012198592999084,2.466431541314762,65.04745435620407,23.111462968472548
149,29.821219466454814,0.8234479764723801,0.0027432058402609982,2.285023636190431,66.02235309571824,23.218030682592424
150,30.64599561724696,0.8260675699034437,0.002503463427672159,2.1134662523536463,66.96900491931501,23.316017232133387
151,31.473276682181968,0.8284590791163282,0.0022811364175368,1.951592233755406,67.88862982887167,23.405969607281914
152,32.302840262222425,0.8306304977168111,0.0020753572727016945,1.7991886834423099,68.78246878727623,23.488415570227513
153,33.13448050578379,0.832612201406846,0.0018852508532063439,1.656003905239345,69.65177803408551,23.563862305309154
154,33.96800723243846,0.8344120061565263,0.001709936867655415,1.5217539193912444,70.49782553281148,23.632795407024783
155,34.80324505728135,0.8360434122778315,0.0015485517934621384,1.3961285338837115,71.32184407510067,23.695678177659826
156,35.64003252338451,0.8375099724844404,0.0014002406345525742,1.2787969367522578,72.12509132159539,23.752951232580696
157,36.478221248677166,0.8388429506567263,0.0012641686453207512,1.169412820409832,72.90877377386096,23.805032258294997
158,37.317675092583976,0.8400391493523784,0.0011395228938226865,1.0676190204961244,73.6740723539242,23.852316093453393
159,38.15826934681754,0.8411213059389411,0.0010255286753135806,0.9730516859463023,74.42214595698715,23.89517489298498
160,38.99988995387316,0.842095815301036,0.0009214302565396792,0.8853439884148884,75.15411581948683,23.933958540922614
161,39.842432755997024,0.8429768882933786,0.000826510273554959,0.8041293907368186,75.87104349227047,23.96899510834771
162,40.685802776709544,0.8437620380163935,0.0007400888790698446,0.7290444904484161,76.57396707827502,24.000591503181564
163,41.52991353634768,0.8444590804401741,0.0006615056946657205,0.6597314712664115,77.26387707407412,24.02903416225399
164,42.374686402544114,0.8450811606053321,0.0005901528510321441,0.5958401774819322,77.94173058073284,24.054589802346978
165,43.22004997609247,0.8456389366529038,0.0005254543111732346,0.5370298508466931,78.60838522333324,24.077506279596147
166,44.06593951223584,0.8461363165679359,0.0004668595465773251,0.48297053911738885,79.2647085745557,24.09801343787876
167,44.912296377065594,0.8465796952350502,0.00041386989835245913,0.43334423047269865,79.9114815208668,24.11632399237362
168,45.759067538434294,0.8469669410260394,0.00036600042108148045,0.3878457147976633,80.549479974934,24.132634447227016
169,46.60620509053357,0.8473019619259503,0.00032281064932249137,0.3461832197615422,81.17941376895033,24.147125992612924
170,47.45366581110264,0.8476114032873738,0.0002838935131421749,0.3080788341947027,81.80191315432239,24.15996540428011
171,48.30141075007519,0.8478814095269627,0.000248863756269202,0.27326874832311887,82.417624014397,24.171305931375283
172,49.14940484835348,0.8481091384737738,0.00021737157851475786,0.24150333921113543,83.02712046770466,24.181288177160805
173,49.99761658531891,0.8483119984248333,0.0001890880696464592,0.21254711352725053,83.63092547369888,24.19004090228327
174,50.846017653626056,0.8484828839527836,0.00016371856759178627,0.18617853513092086,84.22955204423488,24.197681855753213
175,51.69458265980098,0.8486409797114902,0.00014098411327267968,0.1621897566650432,84.82345918991996,24.204318600595794
176,52.54328884914744,0.848768877403927,0.00012063608778589696,0.14038626279244681,85.41308531562208,24.210049185668932
177,53.39211585347668,0.8488832747843844,0.00010244271209103317,0.12058645918244792,85.99879421922196,24.214962906654588
178,54.241045460193526,0.8489777769682405,8.618926017334161e-05,0.10262119566561978,86.5809951733354,24.21914095585009
179,55.090061401305505,0.8490541603123347,7.168694082793081e-05,0.086333260647109,87.15998518482593,24.22265708474924
180,55.93914916096772,0.8491209513294962,5.876131581317168e-05,0.07157684322578461,87.73608755063833,24.22557818846371
181,56.78829580022095,0.8491728209492067,4.725322355625394e-05,0.05821697317998087,88.3095744086404,24.22796483969591
182,57.63748979764192,0.8492108349855698,3.70145869510452e-05,0.04612895551758811,88.88073281809739,24.229871871739302
183,58.48672090468063,0.8492474279364615,2.7914950351259904e-05,0.03519780101157721,89.44977878400096,24.23134885205513
184,59.33598001452592,0.8492769154599955,1.9842261167468678e-05,0.025317651441980615,90.01692333754363,24.232440496163573
185,60.18525904340327,0.8492865077869283,1.2684324701695004e-05,0.01639122711338814,90.58236969394784,24.23318714512845
186,61.034550823273925,0.8492996528275398,6.341593916658894e-06,0.008329267942031038,91.14630401541035,24.2336251432107
187,61.88384900496698,0.8493003633702756,7.30722149455687e-07,0.001050009572622912,91.70888475296124,24.233787181060503
188,62.73314797084794,0.8492921921288143,-4.227871386319748e-06,-0.005521338835023926,92.27026254166049,24.23370266342317
189,63.58244275617732,0.8492946790283895,-8.607159429629974e-06,-0.011453087367385706,92.83056385811506,24.233397993000946
190,64.4317289783831,0.8492840208873531,-1.2466756516005262e-05,-0.016807538614216355,93.38991588947465,24.232896845433057
191,65.28100277352533,0.849272652203581,-1.586229814165563e-05,-0.02164144220273556,93.9484465334317,24.232220463460404
192,66.13026073928364,0.8492548886351869,-1.8850272454074002e-05,-0.026006415723145437,94.50621263340508,24.231387870798923
193,66.97949988385757,0.8492229142120777,-2.1474590994330356e-05,-0.029949354640734782,95.06334066600175,24.23041608352605
194,67.82871758021291,0.8492023084727407,-2.3778596869306057e-05,-0.0335128092388004,95.61991305417905,24.229320312230126
195,68.67791152515781,0.8491880976180255,-2.578943281150714e-05,-0.03673534216375174,96.17598948352679,24.228114143909348
196,69.52707970277652,0.8491454650538799,-2.7546320779947564e-05,-0.039651858543265917,96.73163248180572,24.22680974518698
197,70.37622035178808,0.8491220171435998,-2.9082656283208053e-05,-0.0422939244515419,97.2869031556911,24.22541790991772
198,71.22533193643456,0.8491021219469985,-3.041407126147533e-05,-0.04469004508678154,97.84185834860182,24.223948299351147
199,72.07441312054614,0.8490637526392675,-3.157197170366999e-05,-0.04686594657243859,98.39655916721313,24.22240950252785
200,72.92346274445003,0.8490374625580444,-3.257397906963888e-05,-0.04884481214162406,98.95102408563616,24.220809167019294
201,73.7724798044362,0.8489962510793703,-3.344069909871905e-05,-0.05064751739780604,99.50531136837526,24.21915409271946
202,74.62146343450735,0.8489628555707895,-3.418364258322981e-05,-0.05229284525398725,100.05944091062702,24.217450347663313
203,75.47041289017481,0.8489308811476803,-3.481886778899934e-05,-0.05379767173963046,100.61344397627181,24.215703270868968
204,76.31932753408287,0.8488996172673069,-3.536058557074284e-05,-0.055177155289243274,101.16735893461737,24.21391765778935
205,77.16820682326336,0.8488655112159904,-3.582059093787393e-05,-0.05644489021960908,101.72119857543294,24.212097719100708
206,78.01705029784505,0.8488264313655236,-3.62089735972404e-05,-0.057613064257111546,102.2749984258553,24.210247214995203
207,78.86585757106108,0.8487980096560932,-3.6527154634313774e-05,-0.05869259133817195,102.82877980216654,24.208369465128495
208,79.71462832040841,0.8487575087201549,-3.6792329183299444e-05,-0.05969323837007323,103.38252707242646,24.20646742393728
209,80.5633622798347,0.8487198499551596,-3.7009755260442034e-05,-0.06062373998361181,103.93629139571203,24.204543701245026
210,81.41205923283533,0.8486779279337497,-3.718270136232604e-05,-0.061491896019560954,104.4900713509378,24.202600602052367
211,82.26071900636246,0.8486402691687545,-3.731742026502616e-05,-0.06230467512580162,105.04389109655676,24.20064016419587
212,83.10934146544935,0.8486018998610234,-3.7419169984787004e-05,-0.06306829050117813,105.59773073737233,24.198664197427885
213,83.95792650847363,0.8485713465233857,-3.749207166947599e-05,-0.0637882830289982,106.15163574811959,24.196674295495765
214,84.80647406298229,0.8485287139592401,-3.753925170713046e-05,-0.06446958920491852,106.70559333902929,24.194671885879867
215,85.65498408201722,0.8484960289933952,-3.7562841725957696e-05,-0.06511660217256576,107.25962908963993,24.192658199950753
216,86.50345654088073,0.8484477120873635,-3.757008926186245e-05,-0.06573323240388618,107.81371742041301,24.190634344734004
217,87.35189143429102,0.8484249747198191,-3.755658894988301e-05,-0.06632295409758626,108.36788817414345,24.18860128372557
218,88.20028877388394,0.8483759472710517,-3.752916200028267e-05,-0.06688885854089222,108.92214703517311,24.18655988094542
219,89.04864858601549,0.8483397095915279,-3.748837684725004e-05,-0.06743368722084142,109.47649400350201,24.18451091230622
220,89.89697090983421,0.8483034719120042,-3.743906518138829e-05,-0.06795987360419531,110.03093050021562,24.182455029375657
221,90.74525579559055,0.8482601288051228,-3.7378526940301526e-05,-0.06846957816719623,110.58546647291223,24.180392825456916
222,91.5935033031524,0.8482288649247494,-3.731145170604577e-05,-0.0689647154672457,111.1400990794209,24.17832482777271
223,92.44171350070472,0.8481904956170183,-3.72361341760552e-05,-0.06944697972244285,111.69481695105787,24.176251493202013
224,93.28988646361042,0.8481549684802303,-3.715101115631114e-05,-0.06991787429910801,112.24964566736162,24.174173228175274
225,94.13802227341326,0.8481165991724993,-3.706489337673702e-05,-0.07037872904902542,112.80457812290479,24.172090417806654
226,94.98612101696393,0.848078940407504,-3.6977354511691374e-05,-0.0708307174335232,113.35961715985832,24.170003335655107
227,95.834182785657,0.8480405710997729,-3.688057859108085e-05,-0.0712748823872289,113.91476419930768,24.16791230075432
228,96.68220767476353,0.848010728304871,-3.6780392065338674e-05,-0.07171214207346566,114.47003060993666,24.16581755113611
229,97.53019578284682,0.8479680957407254,-3.6681910842162324e-05,-0.07214330821625481,115.02540075980505,24.1637193049371
230,98.37814721125359,0.8479332791466732,-3.657660840872268e-05,-0.07256909817954238,115.58086612240004,24.16161776821468
231,99.22606206366942,0.8479034363517712,-3.6470311215452966e-05,-0.07299014370687473,116.13644659291822,24.159513115762362
232,100.07394044573026,0.8478586721594183,-3.636316137090034e-05,-0.07340700527436184,116.69215211895789,24.157405474767298
233,100.9217824646837,0.8478245661081019,-3.625046929300879e-05,-0.07382017379597983,117.24794859446774,24.155295008654317
