S,p01,p02,p03,p04,p05,p06,p07,p08,p09
21,2.792815628351327e-17,5.095269867611133e-16,-7.811191603188098e-17,1.3663507142608003e-16,-2.1737306164446917e-15,-1.2981971054471222e-15,-1.962946646490333e-15,-2.6589350157092245e-15,-3.850872086943912e-15
22,-1.613913063177054e-16,7.493020397123803e-16,-1.9227964955339466e-16,4.947684275357275e-15,1.0768404090036613e-15,3.809036599415336e-15,-3.585070404391531e-15,3.684886396089363e-16,-3.015014722710745e-15
23,-6.785875282473486e-16,-7.978644210615437e-16,-4.8907005788445695e-16,-4.45913842452572e-15,-5.135944531698302e-15,1.6015618748304203e-15,5.195776595577268e-15,-5.469549817701267e-15,-1.089497760796246e-14
24,4.6030302206652576e-17,-3.594858540827783e-15,-1.8964795406467126e-15,-2.9112485194985097e-15,-9.652019459401301e-16,7.566805393488264e-15,-1.5996426927180068e-15,3.13150107051264e-15,-6.73885366767771e-16
25,2.5539092976499654e-16,-4.484294316525257e-15,-1.068623397214791e-15,1.9614339061203896e-14,1.5302786422171505e-14,-1.0577932161960806e-14,7.427489004057025e-15,2.377242483227387e-14,-1.474154647767766e-15
26,2.5125414041927895e-17,-1.1146810682737424e-15,1.295069555233865e-14,-7.172909260760474e-15,1.0871454417297353e-15,-8.87364851021997e-16,2.378268367638021e-15,7.343388543215887e-16,-8.636910439930752e-15
27,7.104536479473349e-16,-8.370385655421419e-16,-2.1779089006774375e-16,-4.174511909385091e-15,-2.127165743550368e-14,-1.5755468356742177e-14,2.859745705649228e-14,-2.1883673582393567e-14,-2.046157504424098e-14
28,-1.430586521827991e-15,-1.5583408998617739e-15,7.550182551677092e-15,1.6776692592778264e-14,1.9174673032677815e-14,-1.0483334433713308e-14,7.881754468264845e-15,1.2560750212495873e-14,8.834131474733346e-15
29,8.722453724048782e-16,-1.2957841067762031e-14,-4.352086841904982e-15,-9.994573788886364e-15,1.3781310183377456e-14,-2.2700634121154684e-14,-3.0052840019275894e-14,1.0565153960395356e-14,-8.251841015000974e-15
30,6.345060909688936e-16,-1.9047824147264827e-15,1.6840799876105904e-14,-2.5294146054224387e-14,-2.0299885327266366e-14,1.2975976687665897e-14,2.943893391847405e-14,-4.375607610649561e-15,1.3032647315492487e-14
31,9.809478219089768e-17,-2.289747649343253e-14,-3.788347025366315e-14,1.5697952956520324e-15,9.538859165883684e-16,4.192915183393143e-14,1.3843990855398477e-14,9.203719695592335e-15,-1.4096401279605583e-14
32,1.739557108623047e-16,9.193335500334435e-15,2.0664945978348567e-14,1.0015364957338558e-14,1.566824048193883e-14,9.228054743924615e-14,7.329070805095892e-14,9.237497002274704e-14,1.2828707715589857e-13
33,-3.1056275878634416e-15,-6.3945549564362e-16,6.356342877650431e-14,1.0311421816584656e-13,2.576009937796802e-13,3.411631349246681e-13,4.2534190562519704e-13,5.670665072519027e-13,8.085515774326653e-13
34,-1.2218692599183912e-15,3.4881010979771656e-14,2.1704794862753447e-13,6.253517158315361e-13,1.0702345234926257e-12,1.4357400322722378e-12,1.910432797467049e-12,2.6322807219409162e-12,3.487251021077974e-12
35,-1.4203806173889683e-15,9.702909553370234e-14,1.009177633809881e-12,2.6249573499480906e-12,4.406704943913615e-12,6.289696834711793e-12,8.268435730388878e-12,1.0789564462314696e-11,1.4477162429083127e-11
36,4.546568913177347e-15,4.028786115755013e-13,4.12420296288925e-12,1.0422154643196915e-11,1.732009551959179e-11,2.458276968704585e-11,3.247547269779933e-11,4.172886274247197e-11,5.5549192126337993e-11
37,3.9976087832703816e-15,1.3796574400380683e-12,1.5632868035340432e-11,3.885592322102063e-11,6.407813168034495e-11,8.979748652153705e-11,1.171890876693395e-10,1.502363325450414e-10,1.985043177983443e-10
38,-8.293233497469177e-15,5.37025641989358e-12,5.566708229687828e-11,1.3561577690952924e-10,2.2046165982057275e-10,3.063612103516191e-10,3.9758061297550315e-10,5.060335969357786e-10,6.640432572564163e-10
39,6.141377615289998e-15,1.871930301127685e-11,1.8606426041003178e-10,4.438488394936988e-10,7.131387032929502e-10,9.82666858740455e-10,1.2672864818144404e-09,1.6036102457760161e-09,2.0899428521962295e-09
40,1.1441997266251448e-14,6.290505074749274e-11,5.877798238251015e-10,1.3712604334813579e-09,2.1774756180837862e-09,2.9765429057871783e-09,3.814391138610105e-09,4.797751523930487e-09,6.210834179345862e-09
41,-5.205549541181863e-16,1.9760475583099503e-10,1.7550227481904322e-09,4.010008148598886e-09,6.29677013982987e-09,8.54009788772429e-09,1.0876249938729812e-08,1.3602281274341895e-08,1.7492546510869556e-08
42,5.780579038979012e-15,5.895982702310352e-10,4.973632027706169e-09,1.1139537743953844e-08,1.7299009797457245e-08,2.328617952239105e-08,2.9477765029793033e-08,3.665848677303634e-08,4.6842303102601985e-08
43,-5.005988971523989e-16,1.6727984332089416e-09,1.3423361398291146e-08,2.948405760699386e-08,4.5294493358786206e-08,6.052406291196114e-08,7.61665580178049e-08,9.420129501668052e-08,1.1962129410032665e-07
44,3.975780309614039e-15,4.5265710120535215e-09,3.459852555234387e-08,7.456204562099107e-08,1.1334420840840304e-07,1.5036884284839558e-07,1.8814753571092273e-07,2.3145256657451078e-07,2.9212069289394017e-07
45,1.3178084706822899e-14,1.1715726015360394e-08,8.538679352377929e-08,1.806260629834244e-07,2.717643219314565e-07,3.5801581271278397e-07,4.4545730532983917e-07,5.451241374578921e-07,6.839268247710727e-07
46,-2.7689623451421007e-14,2.9071176034504896e-08,2.0226031167466106e-07,4.2016424591106754e-07,6.258392343599545e-07,8.18835819780204e-07,1.013255790028936e-06,1.2336356600925334e-06,1.5387725414862905e-06
47,6.276108185147869e-14,6.931884133987928e-08,4.608839800973158e-07,9.405820038758646e-07,1.3873075455089772e-06,1.8030049275463611e-06,2.219178698861115e-06,2.6883732138754552e-06,3.3343234348537204e-06
48,1.9083405928506327e-13,1.5917519067492617e-07,1.0123625580273693e-06,2.0305281012700236e-06,2.9662817222098192e-06,3.829941168751568e-06,4.689349074405854e-06,5.653113284873131e-06,6.97255249653268e-06
49,3.576049714004663e-13,3.5267687992528054e-07,2.14773996321104e-06,4.23533891903622e-06,6.129298621553845e-06,7.863366097125721e-06,9.578644730049136e-06,1.1492214291884313e-05,1.4097656409937231e-05
50,1.186968155148981e-12,7.553671654168958e-07,4.40870374668562e-06,8.550857076050581e-06,1.2261386200910473e-05,1.5632034620022037e-05,1.8946733774213474e-05,2.2625770026190778e-05,2.760812315760264e-05
51,3.3143519946877846e-12,1.5666143017831542e-06,8.771065366390233e-06,1.673771984491739e-05,2.378583930246834e-05,3.013912189595912e-05,3.6351222750481e-05,4.3211636770723034e-05,5.245341737439176e-05
52,8.666418797159145e-12,3.151257107428479e-06,1.6938949791713587e-05,3.181435417953926e-05,4.481458968728704e-05,5.644475627457519e-05,6.775265637316101e-05,8.017932899183076e-05,9.683282025373941e-05
53,2.1844629252750884e-11,6.157049150293064e-06,3.1801642679570385e-05,5.8805938738928154e-05,8.212410956862733e-05,0.00010283023440741381,0.00012285165552069973,0.0001447477346228803,0.0001739421891854627
54,5.2989414312035075e-11,1.1701369888423232e-05,5.812156040278596e-05,0.00010584768165630691,0.00014657514951024752,0.00018247718898859266,0.00021700408876417298,0.0002545846841706009,0.0003044407451243731
55,1.2487029890804306e-10,2.165939251073229e-05,0.0001035399562982831,0.000185762205749802,0.0002551171717029264,0.0003158176410317302,0.0003738825468547476,0.0004367880871821225,0.0005198302477646486
56,2.857223996071594e-10,3.909635731215154e-05,0.00018000543625768073,0.00031825034329795057,0.0004335368167910388,0.0005337279111355183,0.0006290674675660495,0.0007318810279806494,0.0008669480226915735
57,6.347629852373254e-10,6.889845687009998e-05,0.0003057471824503155,0.0005328489530279134,0.000720120555399654,0.0008817462472689965,0.0010347543307495741,0.0011990119210290645,0.0014137680105221707
58,1.3736048556490707e-09,0.00011866938542428857,0.0005079272155772267,0.0008728150788421084,0.0011704002969686856,0.0014254865818598133,0.001665749765913612,0.0019225305328160424,0.0022566751244345066
59,2.8956791072928774e-09,0.00019997195432603344,0.0008261113552726541,0.0014000887598713942,0.0018631334540919126,0.0022573943857983,0.002626894692002164,0.003020067398308459,0.0035293238812743924
60,5.954293294175907e-09,0.0003300048283856621,0.0013166933221953492,0.002201463850619442,0.002907631876418394,0.003504942211257026,0.004061993894634861,0.004652174933413196,0.005413110275369033
61,1.1954470802016953e-08,0.0005338118337111671,0.002058387903113262,0.003396054321634124,0.004452495143989019,0.005340290242601599,0.006164247703070854,0.007033493275754483,0.008149176885542935
62,2.3457501645501982e-08,0.0008471233654179792,0.003158874729272589,0.005144081222975289,0.006695722450718744,0.007991341540781495,0.009188073604791784,0.010445284577998305,0.012051738724301249
63,4.5028514821407874e-08,0.0013199244836519094,0.004762622905188536,0.007656923347437987,0.009896075514007497,0.011754005972361163,0.013462078671429288,0.015249041987810961,0.01752236822682822
64,8.463025791012886e-08,0.0020208301904089693,0.007059858216041866,0.011208275010345622,0.014385446866051544,0.017005356344932353,0.019402803849819135,0.02190073175682965,0.02506472222721205
65,1.558688290976094e-07,0.0030423241719298344,0.010296551124493614,0.016146141629475377,0.020581860529474486,0.024217224023131628,0.027528718944160032,0.03096508017219612,0.035299043914423234
66,2.8153261054155867e-07,0.004506881738782723,0.014785208543761917,0.022905285765534644,0.029002604014140978,0.03396964901127876,0.0384738131432253,0.043129183788237484,0.048975642184204825
67,4.990670327897587e-07,0.006573951378803597,0.02091615103321648,0.032019619994848314,0.04027687245328551,0.04696348342575484,0.053000014003934386,0.059214614653389085,0.06698645403343043
68,8.688730611541064e-07,0.009447712944561561,0.02916885616047887,0.0441339399396938,0.05515720874057702,0.06403135818259728,0.07200758824600986,0.0801871251773778,0.0903737445337449
69,1.4866688327422096e-06,0.013385466453167195,0.040122856787786626,0.060014309114127244,0.07452895752916092,0.08614617338278256,0.09654264380570819,0.10716303948006543,0.12033500386733618
70,2.501557431134383e-06,0.018706436933453238,0.05446760735590069,0.08055635763457372,0.09941692655033445,0.11442626916546848,0.1278008697555219,0.1414114577045697,0.1582231680011953
71,4.141994147064047e-06,0.025800711762891112,0.0730106802108825,0.10679074613044458,0.13098847087850835,0.1501364844960773,0.16712672573498955,0.18435149964288186,0.2055414201361516
72,6.752484242825593e-06,0.035137962397157815,0.0966836351243283,0.1398850800674381,0.17055228982362777,0.1946844158395161,0.21600742478242171,0.23754397282318981,0.26393202043929753
73,1.084458412621544e-05,0.04727554716093748,0.12654492149329066,0.18114164020630039,0.21955235041982987,0.2496113455915938,0.27606123822881967,0.3026770618155816,0.3351588539257655
74,1.7166680726172213e-05,0.06286555091971832,0.16377922923138666,0.23199042148459856,0.2795565228478486,0.31657751319372207,0.3490198809082134,0.3815458897098167,0.42108366658036295
75,2.6798001919770366e-05,0.08266029581042306,0.2096927996138309,0.2939771392644619,0.35223972300879586,0.3973416404651208,0.4367049975632919,0.4760260836886298,0.5236362620453239
76,4.127335773431123e-05,0.10751585747415664,0.2657043389985708,0.3687460627142813,0.439361595663823,0.49373488793871817,0.5409990498639328,0.588041771852621,0.6447792387204165
77,6.274624487939795e-05,0.13839314662068836,0.3333313402152649,0.45801775859985455,0.5427390249099218,0.6076296822907223,0.6638111836224092,0.7195287238734304,0.7864681376285042
78,9.419910263357662e-05,0.17635616667253937,0.41417180226335776,0.5635620604821368,0.6642140083681913,0.7409041217765199,0.8070389190650838,0.8723936099810924,0.9506081277255162
79,0.00013971049941754636,0.22256713379346924,0.5098815365901788,0.6871668115054906,0.8056176728679642,0.8954028972441018,0.972526737728907,1.0484705795538174,1.1390085672496886
80,0.00020479008754346507,0.27827824347487207,0.6221474498330215,0.8306031387350642,0.9687314130174539,1.0728958683037249,1.1620228249464848,1.2494765226300775,1.353336920592585
81,0.000296792806883279,0.3448199835401344,0.7526573822483339,0.9955882063789055,1.1552463028946525,1.2750355757679133,1.3771353500058312,1.476966487479192,1.5950735902492406
82,0.00042542428790846046,0.42358602356865055,0.903067256913248,1.183746535660113,1.3667220459395721,1.5033150622151268,1.6192897355493672,1.732290762318511,1.8654692226394152
