S,p01,p02,p03,p04,p05,p06,p07,p08,p09
66,2.9241938531116794e-08,0.0006944184258560137,0.0024618753614464206,0.003937031850940442,0.0006944184258560137,0.006018987247290757,0.00688577537137055,0.0077921246579291635,0.008944651184674999
67,5.273271828501828e-08,0.0010368959851704907,0.0035706885958948034,0.005646277030265463,0.0010368959851704907,0.008542385098041292,0.009739608082599287,0.010986967696963432,0.012567066827535115
68,9.335989429228518e-08,0.0015256067817959625,0.00510594075505141,0.007985290747134749,0.0015256067817959625,0.01195809106783036,0.013588984586555232,0.01528215841783144,0.01741892551460882
69,1.6241321015269493e-07,0.0022131052008375483,0.00720262516929073,0.011143098256673084,0.0022131052008375483,0.01652042072410113,0.018712783156282706,0.020980935875779528,0.023832715199511578
70,2.7784230771274536e-07,0.003167082868119217,0.010028548229603983,0.015351363079841767,0.003167082868119217,0.0225369031014739,0.02544675531918364,0.02844687772795571,0.03220520807807929
71,4.6771850336248577e-07,0.004473513176663378,0.01378944760686099,0.020890134849757817,0.004473513176663378,0.030374363262681125,0.034189637096276274,0.03810999207480167,0.043003468502882336
72,7.752492562666169e-07,0.0062401179510545605,0.018734221756694983,0.028093484845681194,0.0062401179510545605,0.04046459010589825,0.04540872692655326,0.05047215683474522,0.05677006407531897
73,1.2659288237629453e-06,0.008600110967098116,0.025160115807394978,0.03735482176054786,0.008600110967098116,0.053309335996722246,0.059644663999436895,0.06611162991974492,0.0741271936344286
74,2.0375810982625464e-06,0.011716153474575183,0.03341768792475058,0.049131665785653186,0.011716153474575183,0.06948439192493394,0.07751514286896166,0.08568636089126415,0.095779459894927
75,3.2342566773785902e-06,0.01578443743715354,0.043915365326068476,0.06394965395895777,0.01578443743715354,0.08964249130171628,0.09971731552024655,0.10993585604219591,0.12251504303445161
76,5.065188162830934e-06,0.021038793997901536,0.05712339165316872,0.08240555491011799,0.021038793997901536,0.11451481748100142,0.12702866043498923,0.13968138355504275,0.15520507374374534
77,7.830284070500517e-06,0.027754708820614843,0.07357696840081045,0.10516908704026037,0.027754708820614843,0.1449109240830023,0.16030613875507488,0.17582435225115928,0.19480105839097087
78,1.1953952369051072e-05,0.03625311351547976,0.09387840306021006,0.13298336054895,0.03625311351547976,0.18171692193146308,0.20048350869521744,0.21934275440765585,0.2423302725036989
79,1.802938329968586e-05,0.04690381428042743,0.11869809558279901,0.16666379967705428,0.04690381428042743,0.2258918399300799,0.24856672856568118,0.27128562747690527,0.29888910863205087
80,2.6875781828946533e-05,0.06012841593127305,0.14877422218306338,0.20709544560310372,0.06012841593127305,0.2784621269985821,0.30562744329764086,0.33276555815448394,0.3656344373460326
81,3.9611411536009796e-05,0.07640260216047162,0.18491101036838395,0.2552285906581835,0.07640260216047162,0.34051432539861276,0.37279461607150527,0.4049493217187912,0.44377311202264447
82,5.774568099271025e-05,0.09625764137791114,0.22797553996161707,0.3120727486014515,0.09625764137791114,0.41318600935915256,0.4512444322953013,0.48904681652483023,0.5345498156751918
83,8.329385318164678e-05,0.12028100175738063,0.2788930499839491,0.37868902110900654,0.12028100175738063,0.49765514383309783,0.5421886646329392,0.5862985147814467,0.6392335081668788
84,0.00011891827000141001,0.14911597874831337,0.33864077857771996,0.4561809748114255,0.14911597874831337,0.5951280736556653,0.646861742209885,0.6979617034807949,0.7591027820286603
85,0.0001681002337003238,0.18346026263325232,0.40824041055467114,0.5456841937128771,0.18346026263325232,0.7068264008703193,0.7665068121455133,0.8252958313209702,0.895430472701661
86,0.00023534685392441902,0.2240634017933583,0.48874925255907625,0.6483547164276773,0.2240634017933583,0.833973045562748,0.9023611153659653,0.96954730704981,1.0494678929977557
87,0.00032643722742390903,0.271723148069653,0.5812502972844787,0.7653566045290953,0.271723148069653,0.9777778118050141,1.0556410200736748,1.1319341109444554,1.2224290713308328
88,0.00044871224466190465,0.32728070272940357,0.6868413739644371,0.8978489160156234,0.32728070272940357,1.1394227944812299,1.2275270647860144,1.3136305839108942,1.415475368953252
89,0.0006114120923220343,0.3916149137630853,0.8066236110876797,1.0469723755591125,0.3916149137630853,1.3200479646941117,1.4191493586577224,1.5157527483955269,1.629700833863216
90,0.0008260651237953186,0.46563550625128414,0.9416894579621025,1.2138360404154138,0.46563550625128414,1.5207372615702237,1.6315736706142094,1.7393444929932609,1.8661186196188568
91,0.0011069311877734305,0.5502754561393807,1.0931105237804242,1.3995042577687364,0.5502754561393807,1.7425054975513994,1.8657885118988862,1.985364919844557,2.125648757858156
92,0.0014715017295957003,0.6464826428627681,1.2619254960516033,1.6049841964178735,0.6464826428627681,1.9862863540665496,2.122693480635925,2.254677112548639,2.409107526054158
93,0.00194105800843505,0.7552109369776694,1.4491283948830453,1.8312142140706702,0.7552109369776694,2.2529217065314335,2.403089093869508,2.548038534513699,2.7171985992752505
94,0.002541287612823309,0.8774108946026281,1.6556574062150038,2.079053292380122,0.8774108946026281,2.5431524738483535,2.70766828436372,2.866093215681292,3.050506118874711
95,0.0033029581198940785,1.0140202406205991,1.8823845166111242,2.3492717367492824,1.0140202406205991,2.8576111399871538,3.03700968837792,3.209365831628535,3.4094897544135305
