S,p01,p02,p03,p04,p05,p06,p07,p08,p09
214,0.0005195237662292129,4.634202355191519e-05,3.176893415002269e-05,1.569645746712922e-05,5.3148596634855494e-08,-1.4921397450962104e-05,-2.8997106937822537e-05,-3.9901948412079946e-05,-3.932669301320857e-05
215,0.0004835698064198368,4.561655941870413e-05,3.124441150248458e-05,1.54136614582967e-05,4.163780431554187e-08,-1.4657643987447955e-05,-2.8543354346766137e-05,-3.9323708733718377e-05,-3.8821212910988834e-05
216,0.00045008448523731204,4.4916390606886125e-05,3.0735236578038894e-05,1.5152181731536984e-05,4.476419235288631e-08,-1.4414069937629392e-05,-2.8081785785616376e-05,-3.874575327245111e-05,-3.830820105577004e-05
217,0.00041892860735970316,4.423867494551814e-05,3.0244393656175816e-05,1.4884733445796883e-05,4.320099833421409e-08,-1.4169216910886462e-05,-2.7613111797109013e-05,-3.8183998185559176e-05,-3.781408963732247e-05
218,0.00038994748763343523,4.357744387561979e-05,2.9756961339444388e-05,1.4618706245528301e-05,2.998490344907623e-08,-1.3920669061917579e-05,-2.7163906679561478e-05,-3.7633895999533706e-05,-3.7329925817175535e-05
219,0.0003630073308613646,4.292886046641797e-05,2.9275355473146192e-05,1.4369163636729354e-05,2.8848035071860068e-08,-1.3681358268513577e-05,-2.6733317781690857e-05,-3.70880570699228e-05,-3.684974103634886e-05
220,0.0003379866342356763,4.230372496749624e-05,2.881023419831763e-05,1.411848415955319e-05,2.5295321393059567e-08,-1.3447873925542808e-05,-2.6294060262443963e-05,-3.6556713212121394e-05,-3.6384335544425994e-05
221,0.0003147541605130755,4.168967393525236e-05,2.8348239311526413e-05,1.387221004733874e-05,1.8474111129762605e-08,-1.3226610917627113e-05,-2.5861623953460366e-05,-3.6028495742357336e-05,-3.592589337131358e-05
222,0.00029320190719772654,4.108713369532779e-05,2.789846575979027e-05,1.3628920214614482e-05,1.0658141036401503e-08,-1.2991847597731976e-05,-2.54524934462097e-05,-3.552003136064741e-05,-3.547924620761478e-05
223,0.00027320858464463527,4.050562552038173e-05,2.7457076612336095e-05,1.3407088772510178e-05,2.2737367544323206e-08,-1.2772289892382105e-05,-2.504023655092169e-05,-3.499337708490202e-05,-3.501938294903084e-05
