S,p01,p02,p03,p04,p05,p06,p07,p08,p09
59,-3.0053532765510588e-09,-0.0007303666371143256,-0.0033768769411174587,-0.005963375715097105,-0.00811332347446798,-0.009977036835473354,-0.011746363917906875,-0.013649448418694607,-0.016141021517638063
60,-5.387634628040872e-09,-0.0011612557587119922,-0.0052071134704093115,-0.009084467967360985,-0.012276326200687457,-0.01502663520580706,-0.017625917315939613,-0.020410559195027482,-0.024040785426515658
61,-9.253457687264819e-09,-0.0018087676506385597,-0.007872825630015613,-0.013573791989758137,-0.018222585381155423,-0.022204763912987424,-0.025951693464837427,-0.029950130731232025,-0.03514094982381576
62,-1.514020817482558e-08,-0.002762189048692241,-0.011680586874121185,-0.019908809117756082,-0.0265565120883609,-0.03221824887628523,-0.03752252987307016,-0.04316114140869096,-0.05045119381504382
63,-2.336310987690656e-08,-0.004138718438458055,-0.017018747117353038,-0.028685340516114453,-0.03802589639107493,-0.04593637187899882,-0.05331609293828293,-0.06113143240216313,-0.07119495360029277
64,-3.3364049158695056e-08,-0.0060887189675101865,-0.024368506887608353,-0.04063077426057094,-0.053535873337308,-0.0644050469342985,-0.0745029736641257,-0.08515747331592212,-0.09882244803519108
65,-4.231723732542302e-08,-0.008800752495197382,-0.034313137030282874,-0.05661388455186597,-0.07415831289883515,-0.08885544656164299,-0.1024543507956326,-0.11675078727243944,-0.13501523419955674
66,-4.2387114565638905e-08,-0.01250590802481676,-0.047544155728964935,-0.07764969290214357,-0.10113484257808593,-0.12070513966778101,-0.13874117222477467,-0.15763489239815218,-0.1816800598068363
67,-1.5652632127375415e-08,-0.01748083192352309,-0.06486319492634313,-0.10489779589175985,-0.13587177471244058,-0.16154992665072523,-0.18512298694460275,-0.20973085945104347,-0.24093010120162708
68,7.485520165294957e-08,-0.024048782336021274,-0.08717829483546168,-0.1396527046973331,-0.1799254236245793,-0.2131448474699887,-0.2435249202231698,-0.27513001832741535,-0.315052199232148
69,3.0037423114926296e-07,-0.03257797869270166,-0.11549347294266119,-0.18332499735608512,-0.23497666410937498,-0.2773732927710673,-0.3160018167696824,-0.3560529563991815,-0.4064594100277931
70,7.914102770539599e-07,-0.043476511035835885,-0.15089062990867622,-0.23741247317576084,-0.3027940915127222,-0.35620374884753875,-0.40468925611165435,-0.4547947079604013,-0.5176290341178091
71,1.7776008357241508e-06,-0.057183122678836726,-0.19450317704510595,-0.3034610047025772,-0.385185769707818,-0.4516344211325086,-0.5117419309872241,-0.5736568892233812,-0.65102721960784
72,3.6496116592486717e-06,-0.07415328963182015,-0.24748118664593594,-0.38301537896719695,-0.48394025864783413,-0.565626761946418,-0.6392607203099022,-0.7148684276801043,-0.8090221859919283
73,7.05293099793123e-06,-0.09484019288381515,-0.3109483558803939,-0.4775610687928922,-0.6007583500205416,-0.7000297211647494,-0.7892106219827121,-0.880497401528248,-0.9937890119176326
74,1.3026830664992378e-05,-0.11967041141563031,-0.385951607475192,-0.5884585319123056,-0.7371776541920335,-0.8564972837917122,-0.9633324735883652,-1.0723572765436804,-1.2072097014543697
75,2.3205953248783998e-05,-0.14901444568067865,-0.47340469033670673,-0.7168722521554964,-0.8944928193759943,-1.0364024977011297,-1.1630520199215253,-1.291911441783749,-1.4507728256868995
76,4.010701062678496e-05,-0.18315249907555134,-0.5740276518502421,-0.8636972654488505,-1.0736746739128353,-1.2407516759579913,-1.389390333248025,-1.5401803502647498,-1.7254773800143786
77,6.752894884821664e-05,-0.2222362801899469,-0.6882844923493017,-1.0294863111604158,-1.2752919221774746,-1.47010274011119,-1.6428798161390035,-1.8176557301923455,-2.03174557069347
78,0.00011110160118806489,-0.2662479199457956,-0.8163216462354218,-1.2143809824985592,-1.4994391635383797,-1.724491727162457,-1.9234899954019349,-2.1242262288673057,-2.3693490358341256
79,0.00017902519832740815,-0.3149574022946959,-0.9579101350712944,-1.4180502958697063,-1.7456749261706386,-2.0033713037785352,-2.2305670449921307,-2.459118487163725,-2.737352526334455
80,0.0002830509344442986,-0.36788016253827377,-1.112394286246962,-1.6396399493915983,-2.0129731134045885,-2.305564724225209,-2.5627904701237743,-2.820857038779323,-3.1340783510068304
81,0.00043976081410192886,-0.4242366933731201,-1.2786497976735367,-1.877735200220655,-2.299690765207443,-2.629238057253996,-2.9181496751232383,-3.207245623410862,-3.5570939740876355
82,0.000672212847720266,-0.4829160990920407,-1.455053656728325,-2.1303397774273787,-2.6035543708736895,-2.9718927295690643,-3.293942268619243,-3.6153715480755353,-4.0032241015525605
83,0.0010120248543272522,-0.5424455418285907,-1.6394680036325686,-2.3948725919656355,-2.9216661718183796,-3.330379537938027,-3.686794986041675,-4.041633686239454,-4.46858747170244
84,0.0015019761205460574,-0.6009674252261717,-1.8292394885568108,-2.6681832469826556,-3.25053101414442,-3.7009343234560452,-4.092707090912401,-4.481793634354076,-4.94865744387904
85,0.002199210343744519,-0.6562259618739199,-2.0212150388515564,-2.946586535357265,-3.5861034019336047,-4.0792345371255925,-4.507115113620902,-4.931048513021474,-5.438344422384833
86,0.0031791250081813827,-0.7055644791138266,-2.2117742640576363,-3.2259152843751746,-3.9238535165275423,-4.46047501102067,-4.924976856050423,-5.384122962969029,-5.932097218647647
87,0.004540030954595909,-0.7459344470628737,-2.3968780206450377,-3.5015901162810614,-4.258850153327098,-4.839460433435189,-5.340871782006806,-5.835377093013117,-6.424019690263371
88,0.0064086607893749726,-0.7739167814278691,-2.5721319745177382,-3.768703980425708,-4.5858578279098,-5.210711350406716,-5.7491142660172745,-6.278926525014749,-6.907998434297157
89,0.008946595398476998,-0.7857555039643332,-2.732863373307742,-4.0221187134563126,-4.899444750619175,-5.568580009998724,-6.143875713764901,-6.708770273190978,-7.377836973069273
90,0.01235766376284815,-0.7774033593153984,-2.874208703615616,-4.256570425567363,-5.194097985531609,-5.907372047810355,-6.519311310344356,-7.118922001828021,-7.827391758101598
91,0.0168963522561934,-0.7445785129635563,-2.9912094852811766,-4.466780210598431,-5.464341907095438,-6.221469888479858,-6.869687099116595,-7.503540223326266,-8.250705422930004
92,0.02287723558214265,-0.682831014552282,-3.078913162509911,-4.647566543125725,-5.704856045907746,-6.50545380301113,-7.1895032340094644,-7.857053212487486,-8.64213301762633
93,0.03068541264458301,-0.587617324837908,-3.13247589903054,-4.793955754286228,-5.9105885642593226,-6.754216800232071,-7.473609561542904,-8.174274798688996,-8.99645742728674
