S,p01,p02,p03,p04,p05,p06,p07,p08,p09
27,-2.613987489221659e-16,-5.007963775076979e-16,4.103511656988184e-16,-1.5492249663822687e-17,-5.2621693786108033e-17,4.395629502420598e-16,-2.1480713340765935e-16,-2.03010658251906e-16,-1.1209276838438894e-16
28,1.4129016663537606e-17,-6.741438477115324e-16,-5.649453203799882e-16,-6.020639929665447e-16,4.1201812097234317e-17,1.6261479833989505e-16,3.6499188968129623e-17,1.823350227033937e-16,1.1623293451739749e-16
29,-1.174334789667059e-16,-1.5424441056768727e-16,6.498697979186204e-17,-4.082937657549651e-16,-2.831982325241876e-16,7.086749683890161e-16,-1.0613641757134982e-16,-3.7182195788411436e-16,-6.533268183952484e-17
30,-3.946971038211936e-16,-8.123093805869986e-16,2.885467396133936e-16,-8.645074169919291e-16,1.9227295024171872e-17,6.530071163659551e-16,-6.349398141205326e-16,-4.978734986432517e-16,4.667902307924047e-16
31,-4.3455267791142574e-17,-1.8188278735533815e-16,2.8224709521090826e-16,-3.887567452792665e-17,-3.771564199297179e-16,2.252323494137149e-16,-8.837327107816806e-16,4.992643140192594e-17,3.8378071083755883e-16
32,-5.441459344353824e-16,-3.5262129471856033e-16,-5.88508920414912e-17,-3.424260612176004e-16,1.2540144165020055e-17,-8.124922346340529e-17,3.034103260998434e-16,1.6023476542666023e-16,6.429582688879148e-16
33,-2.2880596202269133e-16,-3.393125017027033e-16,2.1664368472556984e-16,-7.664709176361119e-17,4.798291123724925e-16,1.4597151673043093e-15,1.5724611221521795e-15,2.6458780760415223e-15,6.483888707092798e-15
34,-4.920913756478173e-16,3.2600541312724336e-16,9.549148096947602e-16,6.268462659506067e-16,3.4672402581762864e-15,5.764480326411862e-15,7.948417146707223e-15,1.3566269343838803e-14,2.725535429415517e-14
35,1.5442141289299842e-16,4.4036777941047473e-16,2.8289629246155403e-15,7.966913965309334e-15,1.5567802743608816e-14,2.608717176893275e-14,3.783165721636834e-14,6.235040729542537e-14,1.222195526802894e-13
36,-2.4439070159090874e-16,2.713673095729114e-15,1.4455399334671277e-14,3.687535073233571e-14,6.832829696281186e-14,1.0881698986289853e-13,1.6355212568235038e-13,2.609994963783366e-13,5.046893168661614e-13
37,3.399449388216262e-17,9.052109573550991e-15,6.196367915850256e-14,1.5227502051338386e-13,2.7478555437102955e-13,4.321438120760703e-13,6.517279056187516e-13,1.0262656317853528e-12,1.9438441600325246e-12
38,-1.158898970552518e-16,3.829045327261198e-14,2.41130639133943e-13,5.876195246192878e-13,1.0407919406319453e-12,1.6166677808129887e-12,2.4162048924681107e-12,3.757381507738923e-12,7.007959651293703e-12
39,-3.9123056682513196e-16,1.4618519563929002e-13,8.884537075337939e-13,2.1175443238254e-12,3.693121721657095e-12,5.67474202937983e-12,8.400725372210218e-12,1.2922874781646867e-11,2.373653512961182e-11
40,-4.411161353617447e-17,5.288556856986503e-13,3.0637465254905094e-12,7.170419689540075e-12,1.2341817062169977e-11,1.8765727225373322e-11,2.7523744586991996e-11,4.19004869670744e-11,7.581386964699732e-11
41,9.548546464461854e-16,1.7899843997450583e-12,9.995933206299091e-12,2.294215792455298e-11,3.8989448116317004e-11,5.869526549244939e-11,8.529461964109414e-11,1.2852608963076986e-10,2.2919332068758664e-10
42,6.997862914398058e-15,5.746221234180808e-12,3.089809522482946e-11,6.960066643098066e-11,1.1683110553168557e-10,1.7417865726196263e-10,2.5084568400473673e-10,3.742334246353526e-10,6.579511718625822e-10
43,2.560563064447418e-14,1.7513614558010404e-11,9.080517066570627e-11,2.008421462024318e-10,3.331063559237595e-10,4.919318068336669e-10,7.022606379056531e-10,1.037551440646298e-09,1.7991174058136333e-09
44,8.522911427735147e-14,5.0857229431796115e-11,2.5446378959475527e-10,5.528669060314388e-10,9.062766580698995e-10,1.3260685086266746e-09,1.8768775080844248e-09,2.746795840555258e-09,4.699203886840233e-09
45,2.7166145881967137e-13,1.4107838229344858e-10,6.817705768823387e-10,1.4556919868884873e-09,2.3590758044545144e-09,3.4208056160440085e-09,4.80134286385929e-09,6.961962859764174e-09,1.1754939512967802e-08
46,8.175743774088924e-13,3.7479003128338854e-10,1.7507639992083246e-09,3.675133959181347e-09,5.889727286815131e-09,8.465530529811934e-09,1.1785222090880118e-08,1.6934799208170733e-08,2.8229032777950993e-08
47,2.3541535622610075e-12,9.557618574937468e-10,4.31910817833873e-09,8.917126233331518e-09,1.4135408044032673e-08,2.0143156169408016e-08,2.7819032831988196e-08,3.962313017776849e-08,6.522637695413681e-08
48,6.504441998697808e-12,2.3447124961655367e-09,1.0258095850434235e-08,2.0837567676101813e-08,3.2681288273453303e-08,4.618095707839338e-08,6.328295044974104e-08,8.936048234300875e-08,1.4531305580195972e-07
49,1.7269856032957612e-11,5.5447799782051974e-09,2.350226342684417e-08,4.698912471634828e-08,7.293254040712244e-08,1.022140997205639e-07,1.390014395581284e-07,1.9463201484013796e-07,3.1273712509880886e-07
50,4.416427540933229e-11,1.2663407093794474e-08,5.2038876597524636e-08,1.0244125743061944e-07,1.5738743026207716e-07,2.188080332691328e-07,2.953445846392565e-07,4.101486095109703e-07,6.513723539567698e-07
51,1.0900274513520056e-10,2.798018500632407e-08,1.1155068042322087e-07,2.1628426552084896e-07,3.28993158346306e-07,4.5379432509433555e-07,6.080677825294573e-07,8.376442083165135e-07,1.3151742926553744e-06
52,2.601000969216355e-10,5.99095332688164e-08,2.3186965762558889e-07,4.4293859702374314e-07,6.672130156606479e-07,9.132468883708916e-07,1.2149985406699251e-06,1.6605581355099148e-06,2.578233539220718e-06
53,6.009953939244269e-10,1.2449515923444908e-07,4.6805717520465136e-07,8.812146255169556e-07,1.314772971702022e-06,1.7860597065885713e-06,2.3596264441735257e-06,3.20011140186073e-06,4.914539615079168e-06
54,1.3467662229449568e-09,2.5144535039401454e-07,9.188643337140532e-07,1.7054894646789313e-06,2.5208803609502564e-06,3.399277372747603e-06,4.460222502536724e-06,6.0033302154228615e-06,9.121394156809018e-06
55,2.9310305876575518e-09,4.942582648987221e-07,1.7566176711626683e-06,3.2152673288841635e-06,4.709096673665003e-06,6.304150335544148e-06,8.21636969069672e-06,1.0977352574394085e-05,1.6505028427889653e-05
56,6.20346336705426e-09,9.467432565957511e-07,3.274289011852873e-06,5.911834838923577e-06,8.581054723878196e-06,1.1406372234617737e-05,1.4768736722523846e-05,1.958884546141288e-05,2.9152281431378315e-05
