S,p03,p04,p05,p06,p07,p08,p09
129,16.97514382525569,19.655465486850417,21.135664680671155,22.092080849040922,22.798659382150255,23.40818097743199,24.077499962653704
130,17.743733235770048,20.47601263833032,21.980619150392023,22.950879477111137,23.666565007905554,24.283369368771556,24.960750428690854
131,18.522542782023642,21.305029639536425,22.833102279027713,23.81659210893459,24.54091762732137,25.164598604151912,25.849625623675433
132,19.31093589164965,22.14191720290241,23.69254637732919,24.688675067489697,25.421192876918646,26.05136141164415,26.743636597740995
133,20.108296868124476,22.98610373921704,24.558413820939816,25.566615794461608,26.30689808085426,26.94318257147949,27.64232669853862
134,20.91403246283303,23.837045896659504,25.43019705811308,26.44993253529548,27.197571709208994,27.83961819027933,28.545270662746805
135,21.727573111808443,24.69422881102309,26.30741836827425,27.338173804536183,28.092782639720387,28.740254799040756,29.452073553231987
136,22.548373859917564,25.557166097917204,27.189629404080435,28.230917664413578,28.99212925573378,29.64470830723567,30.3623695735107
137,23.375914996785358,26.425399617341213,28.07641054832155,29.127770847793606,29.895238410944916,30.552622842909425,31.275820788458176
138,24.20970242967604,27.298499040199754,28.967370115354807,30.028367754511727,30.80176428912507,31.463669506071536,32.19211577740856
139,25.049267818955226,28.1760612451299,29.86214342487306,30.932369347850226,31.711387184524995,32.37754506001224,33.11096824299594
140,25.894168501709895,29.05770957253889,30.760391773742917,31.839461975558407,32.62381222612997,33.29397058253053,34.032115596347175
141,26.743987228646173,29.943092961054123,31.661801329484504,32.749356137423256,33.538768066407506,34.212690096455034,34.95531753656465
142,27.598331738629515,30.831884989750005,32.5660819667338,33.66178521900917,34.45600555273227,35.13346919633358,35.88035463993071
143,28.45683419417899,31.723782847575425,33.47296606581216,34.576504208858346,35.375296397295244,36.05609368577844,36.80702697186488
144,29.319150499989274,32.61850624941708,34.38220729033993,35.49328841419386,36.2964318590475,36.98036823771209,37.73515273247751
145,30.18495952514495,33.515796316253926,35.29357935870917,36.411932188043764,37.21922144912264,37.90611508767974,38.66456694452309
146,31.053962248182486,34.41541443489808,36.20687482222611,37.33224767870097,38.14349166922087,38.833172768494,39.595120190724465
147,31.925880842567686,35.31714111091538,37.121903860813994,38.25406361057635,39.06908479064485,39.7613948927287,40.52667740579126
148,32.80045771855248,36.2207748265194,38.03849310540784,39.17722410381294,39.995857680039734,40.690648988045176,41.45911672697961
149,33.67745453576245,37.12613091350763,38.95648449453225,40.10158753847722,40.92368067645556,41.62081538894447,42.39232840576335
150,34.55665119927955,38.033040449715116,39.87573417106578,41.02702546776414,41.852436523028615,42.551786187326236,43.32621378206243
151,35.43784485045814,38.94134918598797,40.79611142385352,41.953421583414176,42.782019355458786,43.483464243191854,44.26068432152478
