S,p03,p04,p05,p06,p07,p08,p09
184,0.03767170795754282,0.009762120001255425,-0.009528459941066103,-0.0284050650378731,-0.049341521730639215,-0.07531371537083942,-0.10809844269488167
185,0.031606272727913165,0.005831216398632932,-0.01266688933299065,-0.031024172102434022,-0.0514794828632148,-0.07695515733985303,-0.10931756357024369
186,0.02614773173092999,0.002274091954745927,-0.015521114846706041,-0.03340786413730257,-0.053415454956962094,-0.07842102093036374,-0.11038422947251547
187,0.02123509730722617,-0.0009489088625969089,-0.01812195762340707,-0.035582106221454524,-0.055172188453411763,-0.07973158858476381,-0.1113164129407096
188,0.01681303210432361,-0.0038734434326670453,-0.020497016208764762,-0.03757007952742697,-0.056769941494394516,-0.08090489032497317,-0.11213005123522635
189,0.012831386371203735,-0.006531554532784867,-0.02267098210495533,-0.03939245736717112,-0.05822674118860505,-0.08195692615231565,-0.11283926575345049
190,0.009244774332728412,-0.00895199853800932,-0.02466591347172198,-0.04106766276379403,-0.05955860537198987,-0.08290189342119447,-0.11345655174466174
191,0.0060121683986835706,-0.011160552588762584,-0.026501504564180323,-0.04261209340938876,-0.06077976998142276,-0.08375236568269884,-0.11399295935632381
192,0.0030965296815566035,-0.013180302076420958,-0.028195322627766473,-0.0440403350410179,-0.061902852834805344,-0.08451947920207203,-0.11445825165878887
193,0.00046445613577361655,-0.015031901696715977,-0.029763019142592384,-0.04536534675025905,-0.06293905023824209,-0.08521308188846888,-0.1148610477486045
194,-0.0019141441498504719,-0.016733810426217133,-0.031218528064869133,-0.046598638760997346,-0.06389827149178018,-0.08584187860094517,-0.1152089492251207
195,-0.004066344274633593,-0.018302516124890644,-0.032574247015304536,-0.04775042114602002,-0.06478929506670283,-0.08641355279337404,-0.11550865146148226
196,-0.006016483027337927,-0.0197527217693505,-0.03384119672489305,-0.048829748422463126,-0.06561988499242943,-0.08693488986466491,-0.1157660583572806
197,-0.007786411373444935,-0.02109753935997105,-0.03502916314346294,-0.04984464084145657,-0.06639689722476305,-0.08741186704241954,-0.11598635900611498
198,-0.009395736242368002,-0.022348648229808532,-0.03614683542707553,-0.05080220290665238,-0.0671263938301081,-0.08784975513265181,-0.1161741131738836
199,-0.010862026300628713,-0.023516438432125142,-0.0372019206196228,-0.051708717236920165,-0.0678137264031875,-0.08825319540051169,-0.11633333855343153
