S,p03,p04,p05,p06,p07,p08,p09
79,0.0024874296606497426,0.0037499635760496197,0.0046094793289264135,0.0052376668910336655,0.005742523308815972,0.006203056502063209,0.0067256191688125355
80,0.002952279877857511,0.004383653409711918,0.00534444531768985,0.00604066499432232,0.006596889351451196,0.0071019966529917156,0.0076727839584678215
81,0.0034725107292410407,0.005079339188279741,0.006142703242451031,0.006906627986746905,0.007513299367101212,0.008061717754470621,0.008678897702729671
82,0.004048943944845451,0.005835402454579253,0.007000873472606806,0.007830883715365111,0.008486051457645694,0.009075593984109176,0.009736312430730365
83,0.004681435964437597,0.006648935675646062,0.007914159642352647,0.008807289644252592,0.009507951956866378,0.010135502287456077,0.0108358922612517
84,0.005368799553817638,0.007515726080375984,0.008876382991407361,0.009828306187231739,0.010570419833877409,0.011231955743262745,0.01196717815232784
85,0.006108753630718056,0.008430279917481798,0.009880062369904685,0.010885117368020225,0.011663639367109901,0.012354284274485039,0.013118599526684704
86,0.006897902024849412,0.009385885196833144,0.01091653431317674,0.011967790571887349,0.012776751004972553,0.01349085187452026,0.014277719647681764
87,0.007731744566807919,0.010374712849370304,0.011976111587985727,0.013065474501194885,0.013898077306784273,0.014629307297786553,0.015431511286578825
88,0.008604720281857325,0.01138795249544522,0.013048274360993872,0.014166624914269121,0.015015374457139075,0.015756855469284403,0.01656664845306466
89,0.009510281364644158,0.012415978238866643,0.01412188586402685,0.015259251098242999,0.016116099260665706,0.01686054094340861,0.01766980551876074
90,0.010440996479066378,0.013448539006866156,0.015185426905928168,0.016331174804706805,0.017187683949426713,0.017927534152750724,0.018727952939556758
91,0.011388680611901236,0.014474967640065728,0.01622724085437177,0.01737029407200552,0.018217810071607943,0.01894541207470013,0.01972864189792034
92,0.01234454482634817,0.015484399086274081,0.017235778175805905,0.018364837923723343,0.019194667959521183,0.019902417840444997,0.02066026287605993
93,0.01329936506588858,0.016465995009706802,0.01819983796114144,0.019303612568410955,0.020107201277319575,0.020787702983415812,0.021512279848590055
94,0.014243660449997364,0.017409163031167907,0.01910879346533889,0.020176222919054965,0.02094532278285044,0.021591533005960173,0.022275425215489975
95,0.01516787867972269,0.01830376735512118,0.01995279935940175,0.02097326995409432,0.021700099890331614,0.022305461970795193,0.022941857298341972
96,0.016062581549292076,0.019140324334365744,0.02072297411226387,0.021686517834851315,0.022363905793909566,0.022922467275421354,0.02350527660510693
97,0.01691862467900762,0.01991017472890988,0.02141155128310146,0.022309023872679745,0.022930530629849954,0.02343704207152797,0.023960996129446244
98,0.017727326773187002,0.020605633084258557,0.022011999680771055,0.022835233095541696,0.0233952544448357,0.02384524854015524,0.02430597103142418
99,0.01848062547216145,0.021220109198694104,0.022519109221796896,0.02326103642147359,0.023754881954829443,0.024144729606767612,0.02453878710007018
100,0.019171214256097358,0.02174819785150106,0.022929043006492122,0.023583792798653747,0.024007740098141994,0.024334687211968742,0.02465961379982673
101,0.019792658139117236,0.02218574096879422,0.023239355000370665,0.02380231503895658,0.02415364031449485,0.024415820965018042,0.024670121048231408
102,0.020339485344855746,0.022529853844766023,0.023448975206008527,0.023916825870884395,0.024193809951000844,0.024390240929150764,0.024573370671632233
103,0.020807255949328862,0.022778930812705767,0.02355816737242833,0.02392888331037568,0.024130798141897003,0.024261353352983406,0.02437368140206786
104,0.021192603463227044,0.02293261077923603,0.02356845737239155,0.023841285017311975,0.023968356455128514,0.024033725800620687,0.024076478934986767
105,0.02149325489142484,0.022991733388266766,0.023482544300179597,0.023657952237243762,0.023711307335361198,0.02371294153036274,0.023688135302180058
106,0.02170802525736093,0.022958261514105516,0.02330418843676796,0.02338379561095394,0.023365395609431516,0.023305439071918954,0.02321579589903422
