S,p01,p02,p03,p04,p05,p06,p07,p08,p09
1,-2.9260111612073016e-25,-6.932984977355472e-24,-9.055054864725738e-24,2.5500598507996303e-23,-1.0191803840207936e-23,1.0178787940537169e-23,-6.900561002843331e-24,-7.576431406424052e-24,-6.863352626323327e-24
2,1.8099384791208268e-24,4.0375390879193106e-22,2.19098298865669e-21,3.0840616018544456e-22,9.864701339405883e-22,-1.415811548926712e-21,7.111619753941984e-22,1.5563609401315275e-21,-9.217879548298183e-22
3,-2.891040508129326e-21,1.4312144074458395e-20,3.1181961445781018e-21,-2.1158551011059177e-21,8.834557153545194e-22,1.3149991939939407e-20,1.5063526772696248e-20,-2.7618452819417955e-22,-4.50622873011672e-21
4,1.1198080642365599e-20,-2.0059350975079096e-21,5.090480557016349e-20,-4.441488819726602e-20,8.564973015124737e-20,-6.034038516622323e-20,-1.0100436917383437e-19,1.1970854354430765e-19,1.3417632569460162e-19
5,7.572919654163189e-20,-3.573364271489765e-19,1.049027145998957e-19,6.649349081889045e-19,-2.327342153387327e-19,6.811227209709064e-21,9.560174856914798e-19,4.079069475015946e-20,-2.0974462868073832e-19
6,4.266342022424933e-19,1.3261597800653387e-18,3.0375736429105625e-18,-6.261813292587882e-19,1.246492227026946e-19,-1.744520940360737e-18,7.332579469278012e-19,2.5357192929352175e-18,7.7774545987991125e-19
7,-1.098654898090113e-18,1.4451047503354158e-18,1.7428289534564352e-18,-3.654183734138941e-18,2.4548610303145365e-18,5.5388887528491695e-18,2.4594756912331588e-18,-2.422810111355858e-18,-8.55239928153931e-20
8,3.1492544608058605e-18,-1.1596723723173557e-18,-2.6369318779310484e-18,3.4062033710134195e-18,1.6650487945948504e-18,8.123969749056181e-19,1.0166779362224149e-17,-1.9611106688298286e-18,-9.057498838186557e-18
9,1.3109653270128538e-19,-8.536932932182032e-18,1.4918158242528306e-17,2.8286136024091e-18,1.6480438053585257e-17,7.302382443200988e-18,1.980184553456102e-19,1.1604747833745334e-17,-1.3611933628150727e-17
10,3.4171211554912416e-18,-1.0153235556287855e-17,-2.558729976980662e-17,7.262059295703391e-18,6.592418891277523e-18,2.759327336072976e-17,-2.4859903346612906e-20,-1.1507518134456001e-17,-2.8090891047311782e-18
11,-1.088184929608537e-17,-3.738187760176242e-17,-2.4570901853877906e-17,1.479986507250458e-17,-8.304538687385102e-17,1.0580930685345575e-17,6.427406939049291e-18,-4.7880477341398795e-17,7.75167983555366e-17
