S,p01,p02,p03,p04,p05,p06,p07,p08,p09
52,5.519963914847342e-09,1.0061742808899145e-06,2.5479759022616587e-06,3.7691921337675927e-06,4.740675608555468e-06,5.577535097190181e-06,6.379671994811509e-06,7.246652144457175e-06,8.391680006994895e-06
53,1.173777709911382e-08,1.8682240635078495e-06,4.624777360932083e-06,6.77311464834969e-06,8.467431010500794e-06,9.921699421246155e-06,1.1309000814258528e-05,1.2804705314453917e-05,1.4771802453927754e-05
54,2.370997983080313e-08,3.3769367239599307e-06,8.172791785644512e-06,1.1856386030839432e-05,1.4738435793256333e-05,1.7199504251657217e-05,1.9535284848104517e-05,2.2047175960967016e-05,2.5338718550129737e-05
55,4.63099296016744e-08,5.9495449372508075e-06,1.4089777623435811e-05,2.024898904963695e-05,2.5030363998384923e-05,2.9093249687074836e-05,3.293318546202569e-05,3.7049912969414414e-05,4.2423169469528454e-05
56,8.904643631014176e-08,1.0233199175730713e-05,2.3721316252424407e-05,3.3776666630725566e-05,4.152148866702274e-05,4.807514521025513e-05,5.424268889955841e-05,6.083690409081077e-05,6.940072296143449e-05
57,1.658888986786044e-07,1.719860588851336e-05,3.90406558806438e-05,5.509063596476939e-05,6.736046182648225e-05,7.76938544966646e-05,8.73789010439642e-05,9.770123078622905e-05,0.00011105392186362348
58,3.0197895063269794e-07,2.827888239602481e-05,6.288355253181166e-05,8.794840534011653e-05,0.0001069757075890937,0.00012292133185886484,0.0001378163967495627,0.00015363008445696408,0.00017400896533143612
59,5.401165674566742e-07,4.553094555027892e-05,9.922370542390924e-05,0.00013757034790853884,0.00016647235076983763,0.00019057996283530776,0.00021301752679489527,0.00023675921791664611,0.00026725103250205273
60,9.429259072019623e-07,7.185275188422227e-05,0.00015351645735878217,0.00021103577598543394,0.00025408412353267185,0.00028982740686578357,0.0003229744434136289,0.0003579360603484655,0.00040266473423818117
61,1.6119684966453985e-06,0.00011124089930453218,0.00023309286358713655,0.0003177532889586665,0.0003806810444130504,0.0004326939522826534,0.00048076132918434267,0.0005312852588423844,0.0005957038356520228
62,2.70047126716235e-06,0.00016909340952182134,0.0003476245495886293,0.0004700016959825748,0.000560343058845364,0.0006346868234967384,0.0007031545810019801,0.0007748981903192564,0.0008660316387631983
63,4.437115517401998e-06,0.0002525599087505048,0.0005095975724733748,0.0006834604496935848,0.0008109492461230716,0.0009154209725317775,0.0010112872128251182,0.0011114293513303508,0.0012381734526556443
64,7.156061377825264e-06,0.0003709540487284446,0.0007348647623577065,0.0009778075701558087,0.0011547870298889151,0.0012991803596471008,0.0014312477201669505,0.0015687643892259295,0.0017422107593395575
65,1.1341759813493588e-05,0.0005361619460041156,0.0010431650552047977,0.0013772897535999085,0.0016191179907226738,0.001815593205292676,0.0019946921718527744,0.0021806034408711206,0.002414255427518608
66,1.766938341246551e-05,0.0007630887024698274,0.0014586571100289047,0.0019112331509085756,0.0022367008852691717,0.002500030694616018,0.002739291866254989,0.002986874202831613,0.003296961401805243
67,2.7080724815387036e-05,0.001070164399805118,0.0020103940213955784,0.002614520232258055,0.003046250404703521,0.0033941097328515912,0.00370915425110252,0.004034189909213337,0.004439823335367077
68,4.0864316460829594e-05,0.0014797078059375357,0.0027327445861757838,0.0035279244803287924,0.004092673595856855,0.004545880425560478,0.004955006543960749,0.0053758384896407385,0.005899221215688311
69,6.073471261504315e-05,0.002018374530010636,0.00366565146292519,0.004698303118083613,0.005427211631492401,0.006009822500763207,0.006534113181078105,0.007071793151069983,0.0077382090318822705
70,8.897126741944095e-05,0.0027174762440296263,0.004854838232815073,0.006178609013307579,0.0071073945340227596,0.007846840018033152,0.008510182489263052,0.009188387550818078,0.010026252744710362
71,0.0001285344985828274,0.003613218144821184,0.006351768416790193,0.008027725879877767,0.00919663303844409,0.0101236474064903,0.010952684939558033,0.011797823135095697,0.01283830784737372
72,0.00018320992509548994,0.004746859676163506,0.008213399925460774,0.010310025749804552,0.011763752472138123,0.012912256680541745,0.01393619490641651,0.014976960990842336,0.016254030413276332
73,0.0002577898127169992,0.006164615692916264,0.010501742184199081,0.013094572648419955,0.014881999452209804,0.016288721413348917,0.017539131258459406,0.0188063946360284,0.020356128588305822
74,0.00035824516096683023,0.00791745835559965,0.013283283847864702,0.016454435036727943,0.01862800261265285,0.020332336508888105,0.021842673503247312,0.02336883533904377,0.025229188876929598
75,0.0004919198945754766,0.010060928132271663,0.016628037835531018,0.020465334982233685,0.023080701239130974,0.025123841201901698,0.02692905967660586,0.028748044916815374,0.030957729435510117
76,0.000667709767684932,0.012654330014405524,0.020608440648439696,0.025204333758965802,0.028319393358122724,0.030743955992118543,0.03287988770139805,0.03502590301129871,0.037624163506944086
77,0.000896289227732272,0.015760060964598033,0.025297894334919135,0.030748219248533104,0.03442197638037214,0.03727120972962794,0.03977383977726845,0.042281296519508516,0.04530676528391453
78,0.0011902796456797482,0.019442957660542604,0.03076988108752232,0.03717201962905037,0.041464057187745595,0.04478086373937984,0.04768576367109034,0.050587717348449246,0.05407790326650286
79,0.0015644191237590421,0.02376882371479816,0.03709563906051372,0.044547075750411835,0.04951580256928878,0.053342064099126674,0.05668341906961416,0.0600118371663072,0.06400160679209677
80,0.0020357387650604686,0.02880339161626111,0.04434280026499593,0.052938989303363826,0.05864067287308927,0.06301610344650044,0.0668260335956461,0.07061067008873323,0.07513163147176982
81,0.0026236128720935614,0.03461090442025139,0.05257372315270459,0.06240610250785039,0.06889360470996309,0.07385486944233577,0.07816255975789943,0.08242952709291984,0.08750945801327958
82,0.0033499730767161395,0.04125327995874173,0.06184469603098819,0.07299862658793899,0.08032029763516135,0.08590024802579421,0.09073131967962667,0.09550272239700064,0.10116477655586209
83,0.0042391446256062615,0.04878747822401053,0.07220186948320162,0.08475501134252994,0.09295283431853818,0.09917922039193172,0.10455488697047599,0.10984950726822262,0.11611024919311319
84,0.005317984073938131,0.05726525642568703,0.08368321313678706,0.09770268483144662,0.10681218132191361,0.11370744346095307,0.11964398916042285,0.12547422545416964,0.13234460194411213
