S,p01,p02,p03,p04,p05,p06,p07,p08,p09
1,-1.6841274844070685e-14,-2.2718842380510444e-14,-1.2815111645276273e-14,-1.6257784384367702e-15,-2.2718842380510444e-14,1.0627740773022679e-14,1.452965980748461e-14,1.7906778755361733e-14,2.124407201589609e-14
2,5.1585162149516914e-14,7.565076712184222e-14,3.1873162231421617e-14,-6.709094907542015e-15,7.565076712184222e-14,-4.5901087752231625e-14,-5.763445125508133e-14,-6.741841654708252e-14,-7.648676110867442e-14
3,-1.5801658306767105e-14,-9.128167264226416e-14,7.910400114393035e-14,1.3958789189890107e-13,-9.128167264226416e-14,1.6843465590275083e-13,1.6884035568191215e-13,1.643546515098704e-13,1.5285007372144996e-13
4,-1.5583030555053067e-13,-2.52233165683153e-13,-6.657389691400154e-14,6.705778855976192e-14,-2.52233165683153e-13,1.9184235644655512e-13,2.2644779542006473e-13,2.5363723497174527e-13,2.7637602504373203e-13
5,2.725980423531047e-13,3.8028428627018516e-13,1.9794379933155194e-13,7.862767112322326e-15,3.8028428627018516e-13,-1.958753899388961e-13,-2.595297231575245e-13,-3.141615993508403e-13,-3.671765319799954e-13
6,-1.5685579615521026e-14,2.359169614656081e-13,-3.5430728940548403e-13,-5.28722219872177e-13,2.359169614656081e-13,-5.798471634465084e-13,-5.634468203377746e-13,-5.308044078002107e-13,-4.723453547822135e-13
7,-4.570768349792084e-14,2.8216866224663094e-13,-4.960867429688377e-13,-7.133379674052722e-13,2.8216866224663094e-13,-7.63229103616109e-13,-7.349953557937984e-13,-6.857955512454393e-13,-6.018390777113033e-13
8,4.554148803220053e-13,8.406013795198695e-13,5.894042138187541e-14,-4.0697550571651397e-13,8.406013795198695e-13,-7.985165303086143e-13,-8.95086829427316e-13,-9.631549429892071e-13,-1.0080600373068932e-12
9,7.165338481663325e-13,5.229511389368852e-13,1.1732939808050887e-12,1.017343474683372e-12,5.229511389368852e-13,5.934494359373615e-13,3.995350555716433e-13,1.9817592775663403e-13,-4.781523891078581e-14
10,-8.64923569850329e-13,-1.3503772465207826e-12,-4.448357486192022e-13,2.632522276941247e-13,-1.3503772465207826e-12,9.488208840636792e-13,1.145740307219596e-12,1.3042230742095344e-12,1.4435633495467507e-12
11,2.445915231128768e-13,1.0310485439132453e-12,-7.608304521840064e-13,-1.4314582991603673e-12,1.0310485439132453e-12,-1.780380139212006e-12,-1.800910376889691e-12,-1.7680063800841994e-12,-1.6627827823624954e-12
12,3.4642599551457514e-13,-4.759416311507868e-13,1.575759522511804e-12,2.0294168943923947e-12,-4.759416311507868e-13,1.9959393092434247e-12,1.8608016239330194e-12,1.6739420870219864e-12,1.3897439958049087e-12
13,-6.451393631443754e-13,2.2347910715467784e-13,-2.032621546857831e-12,-2.39821066581569e-12,2.2347910715467784e-13,-2.1761872800300537e-12,-1.9604002458993557e-12,-1.6907098609046128e-12,-1.3079635589151045e-12
14,5.682869238087645e-13,-4.906098768942937e-13,2.2073806111797408e-12,2.7440774434897137e-12,-4.906098768942937e-13,2.616290571738094e-12,2.4073711159114418e-12,2.132719105347215e-12,1.7263453865784125e-12
15,2.135066577112676e-14,1.3864066763616617e-12,-1.878541096869147e-12,-2.88242126343609e-12,1.3864066763616617e-12,-3.2153323095555354e-12,-3.1415052079741807e-12,-2.976816209257751e-12,-2.6690314929325212e-12
16,-1.2018357741282417e-12,-2.7432296466690802e-12,5.957668774414452e-13,2.214923094603642e-12,-2.7432296466690802e-12,3.3736438694349558e-12,3.5967153382071766e-12,3.708808549703596e-12,3.703061134760704e-12
17,2.5801884258710717e-12,3.707773856185787e-12,1.7848123421666251e-12,-1.0118923949565498e-13,3.707773856185787e-12,-2.0828780182118422e-12,-2.6923580050160593e-12,-3.208665089069051e-12,-3.701072292341473e-12
18,-2.9625256771059443e-12,-2.7668822316548923e-12,-4.167003068089928e-12,-3.0912115926874587e-12,-2.7668822316548923e-12,-1.1569567122482217e-12,-3.656031042152702e-13,4.204373608403703e-13,1.3361226528027245e-12
19,1.0234204932538166e-12,-8.391703925954593e-13,4.007378841507523e-12,4.951114272888301e-12,-8.391703925954593e-13,4.69088349568492e-12,4.304387569866284e-12,3.799579510057976e-12,3.0561116441472373e-12
20,2.5941025116163916e-12,4.762428415405562e-12,3.1371069510409636e-13,-2.344943348124766e-12,4.762428415405562e-12,-4.5757053855905625e-12,-5.123610290242922e-12,-5.508067938248823e-12,-5.758054525846828e-12
21,-4.077583366066679e-12,-4.018629796485949e-12,-5.483733738702922e-12,-3.849197569158741e-12,-4.018629796485949e-12,-1.1239449224201892e-12,-3.8857581607835697e-14,1.0230024198054812e-12,2.2464017275663436e-12
22,2.4326223627372357e-13,-2.511861204865955e-12,4.324062542608138e-12,6.2503421233353045e-12,-2.511861204865955e-12,6.701591666535075e-12,6.455541400369164e-12,6.023160672237555e-12,5.282873960886e-12
23,4.8356666849341344e-12,6.606621426453178e-12,3.8515922524331225e-12,5.586648868172674e-13,6.606621426453178e-12,-3.092308316787529e-12,-4.2618546890235325e-12,-5.27901587579993e-12,-6.288071710501941e-12
24,-2.636907945412948e-12,-1.9409233449810324e-13,-7.10894484411423e-12,-7.826990131888712e-12,-1.9409233449810324e-13,-6.585015427350791e-12,-5.7138822975529825e-12,-4.690875993229475e-12,-3.300582033852723e-12
25,-4.903355166260567e-12,-7.808384922159786e-12,-2.2682649345185098e-12,1.893467616608516e-12,-7.808384922159786e-12,5.8420235341770634e-12,6.951339163385343e-12,7.831254882583177e-12,8.578644739549465e-12
26,3.949107201957526e-12,1.608042158887449e-12,8.776041427997343e-12,8.884991927949188e-12,1.608042158887449e-12,6.716626870728432e-12,5.492318785026866e-12,4.130607571317959e-12,2.357088429601559e-12
27,5.566448129829091e-12,9.039806671921391e-12,2.288999091308682e-12,-2.5725951296529517e-12,9.039806671921391e-12,-7.092905243070038e-12,-8.337276461328413e-12,-9.306311109734608e-12,-1.0107023810254378e-11
28,-4.061854685844737e-12,-1.0827271156842103e-12,-9.951186056705245e-12,-1.0490429589500958e-11,-1.0827271156842103e-12,-8.36489504571066e-12,-7.0538974595403855e-12,-5.560395189837576e-12,-3.5766028444177037e-12
29,-7.209127806227129e-12,-1.0587014043203273e-11,-4.622549143927813e-12,8.492330043407494e-13,-1.0587014043203273e-11,6.466603603193932e-12,8.156694679860329e-12,9.568878103980334e-12,1.0884042073622405e-11
30,2.378567424919313e-12,-2.0246537948883635e-12,9.920323846627584e-12,1.221316953062082e-11,-2.0246537948883635e-12,1.1511989442789217e-11,1.0535054431165978e-11,9.26405163917695e-12,7.404104192029195e-12
31,9.127298407623656e-12,1.1164727725210509e-11,9.24967892526769e-12,3.978929092205317e-12,1.1164727725210509e-11,-2.668715313013045e-12,-4.980088866563442e-12,-7.094354826612183e-12,-9.334724675217235e-12
32,1.8795397856530492e-12,7.815992578669975e-12,-6.5909020327313895e-12,-1.178342829460808e-11,7.815992578669975e-12,-1.4279334924835483e-11,-1.4318508423832202e-11,-1.3929245854455611e-11,-1.293746040226025e-11
33,-9.12198187226844e-12,-7.981624242055215e-12,-1.4167559716789532e-11,-1.1251165082211334e-11,-7.981624242055215e-12,-5.224452907130828e-12,-2.6476425754702494e-12,-4.135383478624687e-14,3.0575834123672185e-12
34,-8.110541804953053e-12,-1.3941426223477208e-11,-1.892123998534191e-12,5.853561958543171e-12,-1.3941426223477208e-11,1.2657320318806002e-11,1.4426043443204494e-11,1.5742593464573538e-11,1.6730011070876893e-11
35,4.199314830416566e-12,-1.2345110008948153e-12,1.4547764539139393e-11,1.7095553398051566e-11,-1.2345110008948153e-12,1.5635023776441295e-11,1.4208922868242042e-11,1.2442348730068501e-11,9.969195827319276e-12
36,1.2311266953988924e-11,1.462896240176739e-11,1.4386887250530626e-11,8.44667171743956e-12,1.462896240176739e-11,8.798064867960288e-13,-1.63948556927311e-12,-3.825653192295824e-12,-5.929816031504458e-12
37,5.938823014196906e-12,1.45895820147278e-11,-9.185586694577476e-13,-6.581708087382668e-12,1.45895820147278e-11,-7.44204449919807e-12,-6.0190966834481694e-12,-3.612160074425169e-12,6.308659666972866e-13
38,-8.082475608473671e-12,-1.5958028924787252e-13,-6.79194060437509e-12,2.047643481002704e-12,-1.5958028924787252e-13,2.2830756797389044e-11,3.349532027930032e-11,4.57081572640727e-11,6.265540724203076e-11
39,-1.4318922728002038e-11,-7.352821541991285e-12,2.6619410631368224e-11,6.501067873749694e-11,-7.352821541991285e-12,1.2734167915326366e-10,1.5645644118455046e-10,1.890460496193018e-10,2.3371213428014996e-10
40,-5.719910055998646e-12,2.0587500393406128e-11,1.3344522264650225e-10,2.3330329622400573e-10,2.0587500393406128e-11,3.9549835904512257e-10,4.728707842058775e-10,5.606597817129621e-10,6.827134429081727e-10
41,9.601629602726979e-12,1.1348989791053104e-10,4.0097716849982897e-10,6.643402826996237e-10,1.1348989791053104e-10,1.1074915517622663e-09,1.3222113788832378e-09,1.5670420491777678e-09,1.9084931162130056e-09
42,1.7162154395708043e-11,3.41027003706456e-10,1.0952450007305456e-09,1.8117118692972331e-09,3.41027003706456e-10,3.0219371974114627e-09,3.6063127455542617e-09,4.270370713467771e-09,5.192429351963252e-09
43,1.0297743374784264e-11,9.122315718591718e-10,2.9189456145738814e-09,4.817576503174555e-09,9.122315718591718e-10,7.984700782977156e-09,9.499778882266311e-09,1.1212524985141887e-08,1.3577324114272401e-08
44,-3.348825328772297e-12,2.3769191878287134e-09,7.547847405199075e-09,1.234523429120684e-08,2.3769191878287134e-09,2.0232244726025943e-08,2.3970962760449297e-08,2.817731364045232e-08,3.39554991875628e-08
45,-6.681619513585968e-12,6.034081673090077e-09,1.8759099196719585e-08,3.032614840294191e-08,6.034081673090077e-09,4.909723558801611e-08,5.792379046979523e-08,6.781203904700087e-08,8.133287052005591e-08
46,1.8294795189073676e-11,1.4775089591942413e-08,4.473791221830703e-08,7.148014378065109e-08,1.4775089591942413e-08,1.1437046864896017e-07,1.3438783546902015e-07,1.5672290638424514e-07,1.8712937109763823e-07
47,9.063472865845014e-11,3.478899415494079e-08,1.0258937853073904e-07,1.6209012855462807e-07,3.478899415494079e-08,2.5645711285080406e-07,3.0018064037125726e-07,3.487755028607138e-07,4.1464782157872177e-07
48,2.491323960904898e-10,7.887407906870966e-08,2.2678777209101673e-07,3.5450364763810735e-07,7.887407906870966e-08,5.54851287367531e-07,6.470187943444793e-07,7.490597161008597e-07,8.867960273786487e-07
49,5.968765529593072e-10,1.7260328647673037e-07,4.843943712796148e-07,7.493479353887179e-07,1.7260328647673037e-07,1.1605257230358708e-06,1.3483579950381265e-06,1.5555227742038724e-06,1.8339946737901907e-06
50,1.3837874467469167e-09,3.653733983421837e-07,1.0015106034425007e-06,1.5336503403522263e-06,3.653733983421837e-07,2.350782353773604e-06,2.721492708160337e-06,3.1288360134181693e-06,3.6741545227517145e-06
51,3.1573111751714986e-09,7.495355578817114e-07,2.0077557025715034e-06,3.0441169682430776e-06,7.495355578817114e-07,4.61910862040842e-06,5.3288189606184694e-06,6.105815477168932e-06,7.141830968781771e-06
52,7.044748238738349e-09,1.4924714144845231e-06,3.908706525576777e-06,5.868879506515631e-06,1.4924714144845231e-06,8.817762799498871e-06,1.0137778267542297e-05,1.1577770635278957e-05,1.3490251834114932e-05
53,1.528266511127739e-08,2.8887542484227027e-06,7.400321264201375e-06,1.1006162096627337e-05,2.8887542484227027e-06,1.6377209606350078e-05,1.876587395677351e-05,2.1362499404931366e-05,2.479781629516233e-05
54,3.2186555102771145e-08,5.4425118582191075e-06,1.3644436763828506e-05,2.0104538299496265e-05,5.4425118582191075e-06,2.9634046380226212e-05,3.38451418193929e-05,3.840709329279397e-05,4.441963186299999e-05
55,6.586994899781816e-08,9.993845389208037e-06,2.4530429962398656e-05,3.581659624877763e-05,9.993845389208037e-06,5.2307410875368335e-05,5.954921591083015e-05,6.73678513232351e-05,7.763419443645684e-05
56,1.3119623800397642e-07,1.7907652283280313e-05,4.3054879649642174e-05,6.230557932803469e-05,1.7907652283280313e-05,9.017252794705523e-05,0.00010233506275993394,0.0001154227491927173,0.0001325446513322269
57,2.5470144120449775e-07,3.1348358331845064e-05,7.385819672846102e-05,0.00010595238528778565,3.1348358331845064e-05,0.00015198827537446985,0.00017195971848556202,0.00019338014023630046,0.00022130217873864632
58,4.825889203237572e-07,5.3669675032318105e-05,0.00012396416839636706,0.0001763174456922982,5.3669675032318105e-05,0.00025074244995349263,0.00028283888595637406,0.00031715352227311536,0.0003617246003317037
59,8.933954779996591e-07,8.99542218724886e-05,0.0002037744630257691,0.0002874175449823839,8.99542218724886e-05,0.00040528264713300964,0.00045581781004625925,0.0005096749956563101,0.0005793850993371728
60,1.6175898746769166e-06,0.0001477432120040931,0.0003283745047889942,0.00045938052825195765,0.0001477432120040931,0.0006424011120199972,0.0007204241766938954,0.0008033181459903964,0.0009102423744217797
61,2.867214834083133e-06,0.00023800079313193509,0.0005192088021963254,0.0007205400089554045,0.00023800079313193509,0.0009994374043824617,0.0011176666882744964,0.0012428933183005948,0.0014038736773939867
62,4.979742171661047e-06,0.0003763603752878041,0.0008061818549265291,0.0011100266233162169,0.0003763603752878041,0.001527452266079517,0.001703430502855094,0.0018892636991970039,0.0021273550111055037
63,8.481587207229502e-06,0.0005847006347557943,0.0012302343237316467,0.0016809012892525397,0.0005847006347557943,0.002295009039665497,0.002552501326729006,0.0028236088251646875,0.0031698080273892346
64,1.4178218854215934e-05,0.0008930961599672579,0.001846432595947,0.002503858849030833,0.0008930961599672579,0.0033925751869159117,0.0037632235754380527,0.0041523331924381785,0.004647601146966334
65,2.327947980204666e-05,0.001342181304553776,0.0027275928977608674,0.003671507374448164,0.001342181304553776,0.004937526284878257,0.005462765239099936,0.006012582318841288,0.0067101541304959616
66,3.7570547575120596e-05,0.0019859553218238976,0.00396843878115125,0.005303199772609022,0.0019859553218238976,0.007079699344925377,0.007812924126839356,0.008578288341900895,0.00954625247357001
67,5.964084268536997e-05,0.0028950421161832492,0.00569026369728179,0.007550361174956817,0.0028950421161832492,0.010007403023919491,0.011016368867088925,0.012066624105319192,0.013390732927194853
68,9.318501662273561e-05,0.004160399113561769,0.008046039483354793,0.010602219470438911,0.004160399113561769,0.013953751430864523,0.015323165782728205,0.016744701277980563,0.01853135699994094
69,0.00014339179483414613,0.005897447324629644,0.011225878407893018,0.014691809249184652,0.005897447324629644,0.019203148331057778,0.021037402288834797,0.022936307295086146,0.0253156486033059
70,0.00021743774706561278,0.008250569501295553,0.01546272278371275,0.020102083673539786,0.008250569501295553,0.026097712386375083,0.028523681693049075,0.031028440847925658,0.03415743822081622
71,0.0003251038362904169,0.011397896538693775,0.021038104162595633,0.027171936855463968,0.011397896538693775,0.035043404415810095,0.038213236060429166,0.041477379178959134,0.04554283204611504
72,0.00047953267670952247,0.015556275384790276,0.028287785969165626,0.03630191362925703,0.015556275384790276,0.04651559706071883,0.0506093856786409,0.054813995075903385,0.0600353128928472
73,0.0006981436383616203,0.020986286292010107,0.03760708124782215,0.047959366362450545,0.020986286292010107,0.06106381779035599,0.06629206764037683,0.07164803910869347,0.07827968206907349
74,0.0010037211217277632,0.027997154947077663,0.049455622884123564,0.06268281142795287,0.027997154947077663,0.07931539935424903,0.0859211634515908,0.09267111443640509,0.1010045687016072
75,0.0014256883747153627,0.03695138745750729,0.06436135872870663,0.0810852423746741,0.03695138745750729,0.10197778828066557,0.11023837685298378,0.11865809765913733,0.1290232651010617
76,0.0020015750755889533,0.048268944784050166,0.08292354948697818,0.10385617320959227,0.048268944784050166,0.1298392916974379,0.1400674477948406,0.15046679899882856,0.16323269261425458
77,0.002778681557298016,0.06243076912798419,0.10581456342352938,0.13176221333164564,0.06243076912798419,0.16376808463761156,0.17631253545004216,0.18903570697739056,0.20461036005461156
78,0.0038159360723448044,0.07998147876612065,0.13378028860167998,0.16564601459576384,0.07998147876612065,0.20470935232739612,0.21995466022264362,0.23537972434877044,0.2542092435044863
79,0.005185934039625598,0.10153106018416898,0.1676390196297351,0.20642347911726178,0.10153106018416898,0.2536805023233118,0.27204615920567027,0.29058387035582434,0.31315058875099727
80,0.006977139995369667,0.12775540692570517,0.20827872023254265,0.2550791715738209,0.12775540692570517,0.3117644468613066,0.33370317830801693,0.3557949960388781,0.38261471221599175
81,0.009296224279954236,0.15939558270725102,0.2566526134375807,0.31265993932808195,0.15939558270725102,0.38010102320641953,0.4060962939190671,0.432211630766587,0.46382994924498505
82,0.012270497676558776,0.19725572097612346,0.3137731054359633,0.38026680483921504,0.19725572097612346,0.4598766858670086,0.4904394241115919,0.5210721458980687,0.5580599664617635
83,0.016050398664157667,0.24219951276467308,0.3807041047262528,0.4590452546578109,0.24219951276467308,0.5523126661151888,0.5879772508046726,0.6236414823011891,0.6665897143689071
84,0.02081198006601607,0.29514527769744464,0.4585518523998441,0.550174105024058,0.29514527769744464,0.658651848498482,0.6999714272093899,0.7411967395963643,0.7907103448313032
85,0.026759335073361777,0.3570596574494684,0.5484544299259463,0.6548531732146076,0.3570596574494684,0.7801446585761633,0.8276858869981171,0.8750119643190081,0.9317034535481216
86,0.03412689728883074,0.42895001488016704,0.6515701553294502,0.7742900242219405,0.42895001488016704,0.9180342891882096,0.972371601350271,1.0263425002517914,1.0908250288852326
87,0.04318154590326384,0.5118556635842989,0.7690651153832337,0.9096860925283989,0.5118556635842989,1.0735416130470707,1.1352511464113635,1.196409276259215,1.2692894950711309
88,0.054224445668543404,0.606838089969028,0.9021001089623375,1.0622224976514183,0.606838089969028,1.2478501368805508,1.317503446540531,1.3863834050826087,1.4682542300703108
89,0.06759255214746275,0.7149703616939865,1.0518172941373072,1.233045879378631,0.7149703616939865,1.4420913469659882,1.520249048468378,1.5973714514213286,1.6888049174299304
90,0.08365971590676607,0.8373259412148298,1.2193268385405673,1.4232545743414144,0.8373259412148298,1.6573307784792755,1.7445362591865596,1.830401700513635,1.9319420586102813
91,0.10283732486627631,0.9749671404336748,1.405693869150891,1.6338854404817327,0.9749671404336748,1.8945551129552332,1.9913284475779844,2.0864117210955753,2.198568929754597
