S,p01,p02,p03,p04,p05,p06,p07,p08,p09
76,0.029000989110183895,0.035623187732980455,0.037581326939317705,0.03854487978793841,0.03915101298712642,0.03961063838042733,0.040031092329861906,0.040505895859688223,0.041210244938749696
77,0.03524018299394527,0.04299875594471203,0.04527842684121097,0.04639576917098154,0.047095916055894804,0.0476249942260587,0.04810841447433489,0.04865435554446407,0.04946576898090527
78,0.04243750767463084,0.051442601567419644,0.05407188308215183,0.055355151018510185,0.05615596043728743,0.05675912517766335,0.05730912966406265,0.05793083512894981,0.05885666953808766
79,0.05066420893928836,0.06102197080970484,0.06402706143049386,0.06548744879708579,0.0663946841950036,0.06707570610053892,0.06769546589957542,0.06839666333302574,0.06944300967592909
80,0.05998467278445219,0.07179479788455012,0.07519932176958122,0.07684647640449072,0.07786507827400868,0.0786265635932537,0.0793183685399157,0.08010179186612731,0.08127358785969818
81,0.07045432293129039,0.08380773297567146,0.08763229586428167,0.08947407537096552,0.0906074687501146,0.09145113555319995,0.09221624852617794,0.09308347703740338,0.09438435588648986
82,0.08211916147082832,0.09709568149496306,0.10135741690397992,0.10339961109551155,0.10464960564782189,0.10557620333528916,0.1064144550255719,0.10736623257123767,0.10879806500163625
83,0.09501160413982745,0.11167768376729725,0.11638875418995553,0.118634679857621,0.1200023802550021,0.12101053492585834,0.12192125642407348,0.12295614526536269,0.12451898401266703
84,0.10915220394203118,0.12755883571635707,0.1327277010521044,0.13517816310759656,0.13666183740213,0.13774981155734167,0.13873006077247396,0.13984614022355402,0.1415381811753491
85,0.12454721698418325,0.14472902321038816,0.15035757638948155,0.1530113757919338,0.15460787095022965,0.15577185097370716,0.1568181695610349,0.1580115760457801,0.15982889456367388
86,0.14118811120233943,0.16316139550553999,0.16924756041092337,0.17209996761025081,0.17380389349952452,0.17503929417017616,0.1761461976279577,0.17741199620502357,0.1793489134982451
87,0.15905128325499618,0.18281334224212742,0.18934909196133276,0.19239263515657967,0.19419796881692264,0.1954976069917791,0.1966587559465438,0.19799005768206257,0.20003865230933116
88,0.17809781427402527,0.2036267598981567,0.2105985053013626,0.21382355885890547,0.21572105213252257,0.21707734498832565,0.2182848790610592,0.2196740123139307,0.22182485848176725
89,0.19827457453658326,0.22552885114990318,0.2329175297077768,0.23631070433793866,0.23829113127149526,0.23969433105008875,0.24093963491012005,0.2423765965708924,0.24461813685761058
90,0.2195161163953685,0.24843597179469157,0.2562171697029214,0.25976429895990805,0.2618146921484765,0.26325508439839496,0.2645280217095092,0.26600279756650025,0.2683223199184681
91,0.24174225954354256,0.27224953402793517,0.280395151541768,0.284078138790278,0.28618620806497574,0.287651480412876,0.2889411154782806,0.29044229243879727,0.2928249864808663
92,0.26486222104438184,0.29686180180732435,0.30533742201299674,0.30913773763074914,0.3112888169454209,0.31276690126702533,0.31406202083417156,0.3155768757423516,0.31800746480570297
93,0.2887752259539411,0.3221566347022531,0.33092668605405606,0.3348227917143731,0.33700118251545064,0.33847904479245017,0.3397673253857647,0.34128277981437805,0.34374458834918187
94,0.31337192840652506,0.34801141968188176,0.35703704437395345,0.36100642475389577,0.36319474094881343,0.3646603241591606,0.3659273772882443,0.36743192932675584,0.36990792651181437
95,0.33853952974283175,0.3743025889235696,0.383539333626004,0.387558607428673,0.38974223848242673,0.3911794443922645,0.39241407900902914,0.39389171924142374,0.3963643191440269
96,0.3641545065491414,0.4008963383483888,0.4102992168242281,0.4143450471616461,0.4165060740746185,0.41790175764333526,0.4190911617740767,0.4205284565017564,0.42297960689552383
97,0.39009668828526856,0.42766608032707154,0.4371924156032492,0.44123882325664,0.4433601041853308,0.4447008983277101,0.4458298619169909,0.4472145320733034,0.4496270467058139
98,0.41624259594641444,0.454484050393944,0.4640854367465863,0.46810870735214394,0.47017461035636643,0.4714447943143796,0.47250372503526705,0.4738203607246305,0.476176609254253
99,0.44246903918576663,0.4812243492580137,0.49085642217505665,0.4948336407295528,0.4968240041591798,0.498014163241578,0.49898751797172736,0.5002259939601572,0.5025099447664161
