S,p01,p02,p03,p04,p05,p06,p07,p08,p09
1,2.921007679997764e-24,2.5887935167649874e-26,2.9613642316326613e-24,4.477344772295067e-25,1.842874269007935e-24,-2.1630848864890175e-24,1.13382849714038e-24,-6.714234848606986e-24,-2.138703342964403e-25
2,2.157727138719107e-22,1.2042199356760408e-22,-3.899044585812252e-22,-3.6121373195227847e-22,4.932410414809948e-22,-1.0152418393116218e-22,-2.651056124258963e-22,3.192173985933884e-22,-3.262150311060415e-23
3,-1.2331123448087563e-21,1.7449826147201876e-21,1.012445417001973e-21,8.584395056367902e-21,1.1155770830628513e-21,-4.1230804451043103e-23,-4.005246180687891e-21,-2.271898285977165e-22,-3.2384575285152975e-21
4,7.485401606688585e-22,1.0975963730358661e-20,5.156033613403207e-21,1.0352198346071844e-20,-5.684701353789134e-21,7.401068295212508e-21,-3.069698065113057e-20,2.1514365166646853e-20,2.5668565279616194e-20
5,-9.072113595354206e-20,-2.103517643080925e-20,-3.1812737245315177e-19,1.3745720742974469e-19,-9.893584417652608e-20,9.845040281096807e-20,1.5356455387459374e-19,-1.5281020504163218e-19,2.3898846772529625e-19
6,-1.1894635792058306e-19,-6.240323882741578e-19,2.4886806850867944e-19,-3.139402818267154e-19,-4.4684641531037946e-20,2.1410161259967562e-19,1.3858306686201036e-19,4.838612092463549e-19,2.978083078951278e-20
7,-1.4622730222914394e-19,-1.4992353042860791e-18,-5.739152427521807e-19,1.1754696217736288e-18,1.8687532912479403e-20,1.8454708549977664e-19,9.639044490635283e-20,1.6207794888350254e-19,1.0556343816695293e-18
8,2.652303726216905e-18,-2.2135719419930825e-18,3.316605679685678e-19,2.5954519149950464e-18,-3.3263231803186258e-19,6.008977628693673e-19,1.3827303948875555e-18,1.996533703925916e-18,4.201463096990316e-19
9,-2.250882330968064e-18,1.936798879273037e-18,-1.6258950339722769e-18,-2.593267072237589e-18,-5.241654088281108e-18,-3.3109703629509147e-19,5.957795437955658e-18,6.546471867166001e-18,1.6615689161472765e-18
10,-1.1038362498713536e-17,-9.870402141238608e-19,-5.32755295390987e-20,-5.431972592405901e-18,-3.332735421575543e-18,6.4686202483528955e-18,-1.5333754153447817e-17,-4.9511041523369835e-18,-2.834758879556013e-17
11,1.2934563940648855e-17,2.2745926718307927e-17,-4.169756918982127e-18,6.505334054451226e-18,-9.496163859985871e-18,1.1695727035525468e-18,8.394395816375568e-18,1.7921895325133297e-17,1.2440546522244152e-17
12,1.6725515677905603e-17,4.9882920665111154e-18,4.945690739571674e-18,-2.4136316630958497e-18,-4.09390981532749e-18,-4.0478702205900267e-17,3.7721753114368113e-17,-2.2070595832192725e-17,1.0859195319416915e-17
13,5.038259490036936e-17,-5.166081564139243e-18,4.4072673253867904e-18,1.518645587111822e-17,5.958990402314535e-19,-5.0724281438856574e-17,-2.8796609843566437e-17,-1.3363330863284968e-17,-4.1610413809826766e-17
14,3.443300638420242e-16,-1.4546066198342435e-16,-1.920229194055352e-16,-1.2589155589232384e-16,-8.970050554172297e-17,-1.6869979892933088e-16,2.34991833725472e-16,-2.3962944535459797e-16,-1.9208041906196306e-16
15,-1.0502434386376348e-16,-4.0145901896856286e-17,-2.3925088293866956e-16,-1.5335934078492102e-16,1.9306484221928032e-17,-6.70330520186157e-17,1.3257763385086194e-16,1.0634693659417224e-16,2.1137797292665884e-16
16,1.1615225613108354e-17,-5.221281989869535e-18,-2.1777912462491446e-16,3.853645090489027e-17,8.872643796572789e-17,-1.450151911931471e-16,3.0616362159820214e-16,1.1884065920220382e-16,-1.3395898004052906e-17
17,-1.9196403077280417e-16,7.059612539294307e-17,1.881888283951621e-17,-1.508953315983856e-17,-1.818574307703351e-16,1.584351052189368e-16,-3.2423517709378165e-16,-7.977345517261011e-17,-1.673774190469574e-17
18,-1.8791660867649734e-16,3.936298053821079e-16,-2.039816847944061e-16,-6.92588525249761e-17,-1.8628527195080737e-16,7.779135392384613e-17,2.1778110015279066e-18,6.996978144261796e-17,-1.88137003600755e-16
19,3.811939578199652e-17,-4.410130986891677e-16,5.002051104191109e-16,2.4779446672606786e-16,1.5079242862383564e-16,1.9288071345153025e-16,-1.4418377270227133e-16,-4.760072734346265e-16,-5.003255943940899e-16
20,-2.6415199074944537e-16,-1.4216217883103572e-17,2.54232138314967e-16,-1.2928218505973373e-16,2.9606922751753316e-16,-1.7386202496288349e-16,3.227196865279849e-16,-1.6485199320073917e-16,-3.818025859672101e-16
21,-5.906817730972694e-16,-1.5646272095693023e-15,1.961646341927344e-15,2.5937469842666143e-15,-2.942422158050974e-16,2.0567792596275432e-16,6.963383454687142e-16,6.932718689338672e-17,-3.815885029263715e-16
22,7.273559653845597e-16,8.925168104585494e-16,-1.0768008586377174e-15,-3.12025792390543e-16,-8.267652910622404e-16,-2.069262008338537e-15,-5.751765076565836e-16,-2.4702025325368767e-17,1.4398455352075402e-15
23,-1.3832894330808027e-15,1.5639430506636497e-16,1.408113287906035e-15,9.80329301152063e-16,-8.752698212867095e-17,4.807587816101172e-16,-1.4114464823770684e-15,2.3506501434638516e-15,1.1259512011841525e-15
24,1.4957040962712912e-15,-1.8735168816938957e-15,-5.885928441027248e-16,1.3925425780974305e-15,1.6178960833605773e-15,2.971260390762221e-15,6.392957576726408e-16,2.8788297206448795e-15,2.377474347678464e-15
25,1.94897218750207e-16,3.122612952069149e-15,1.2254289334001616e-15,-2.246854844875627e-16,9.94482200081983e-16,9.57987745995032e-16,1.2716275845705928e-15,8.268911063950445e-15,5.704726005778086e-15
26,-2.1129754576123163e-15,-2.59599909998114e-15,3.409816321881142e-15,2.7792296304539063e-15,-8.157599981236741e-15,-2.877831008244142e-15,1.4440943765307897e-15,2.0333107936791054e-15,-2.425393169734435e-15
27,4.3595306277565955e-15,-2.133568859082847e-15,-2.4367423587396265e-15,-2.703472114681494e-15,-1.6153374201482015e-15,-1.1172173178337739e-15,-2.102297428786346e-15,3.460646041396705e-16,7.167111295334295e-15
28,-5.516093713601704e-15,5.597891145145518e-15,-2.9778751014279217e-15,-3.2688336012395648e-15,-2.4535072583870118e-15,2.95813414818804e-15,2.0215488041427272e-15,-5.2708449891700325e-15,-1.0087801724465109e-15
29,4.779191773701309e-16,1.29780648085507e-15,2.551618634215795e-16,-3.364303917473872e-16,5.736201357516997e-15,-4.5939998374891916e-15,7.361064966743513e-15,7.605843335913892e-15,-3.930539451613011e-15
30,-5.440387444556316e-15,-1.7651586065915079e-15,2.1444266733672147e-15,1.8160109073277234e-15,-7.448624031072722e-15,3.1481529073894644e-16,9.91575297487883e-15,1.420255361792501e-14,1.1210360967518547e-16
31,-9.076413984453599e-15,5.043801927359839e-16,6.79282409459253e-15,6.632886751618451e-15,6.5308879713696024e-15,-4.16357582015482e-15,1.2412259359406415e-14,1.396543921178886e-14,2.1700098126374412e-14
32,1.1702723489863133e-14,5.4410221398768705e-14,3.620690041585317e-14,3.8821302605638997e-14,2.208958312506499e-14,3.880222560707516e-14,4.6252398392588496e-14,5.210976936984609e-14,5.713287234911623e-14
33,6.38259963993809e-14,1.7393842294422622e-13,1.8034622957458442e-13,1.8976886133933843e-13,1.706418605594432e-13,1.8853648490636965e-13,2.24217221530686e-13,2.1642359910344836e-13,2.2545058216343332e-13
34,2.927781306224755e-13,5.436128047993758e-13,6.865548339143515e-13,7.490303009412288e-13,8.1703580406507e-13,8.304003725619017e-13,8.363690137994776e-13,8.804001116507236e-13,9.70696772111983e-13
35,1.129864532754287e-12,2.1587825372404213e-12,2.599801852164318e-12,2.8286732727813907e-12,2.940422968473323e-12,3.0869474823562485e-12,3.209588808161206e-12,3.3496817953689006e-12,3.5772257980534793e-12
36,4.216422736066554e-12,7.600509467915323e-12,9.049516156175838e-12,9.804816154703838e-12,1.0369583840700644e-11,1.0784555029286278e-11,1.1177389756362984e-11,1.1655618861725593e-11,1.2410228739259936e-11
37,1.3950684926573208e-11,2.5347034586354837e-11,2.974177566097148e-11,3.217977982865495e-11,3.383751210410882e-11,3.525303311658981e-11,3.654972036765137e-11,3.8092956121252834e-11,4.0354684941249864e-11
38,4.403658655211557e-11,7.838967655081163e-11,9.165216395241279e-11,9.898605164639265e-11,1.0400970423175535e-10,1.0818256468837489e-10,1.1199951578219981e-10,1.1651505050010657e-10,1.232433673135188e-10
39,1.3042023292443216e-10,2.2868047800019424e-10,2.6610536317407113e-10,2.8682982660867343e-10,3.0101610107093074e-10,3.125500859803149e-10,3.235272004915512e-10,3.361860442573981e-10,3.549422926580263e-10
40,3.649258887628703e-10,6.304774637685939e-10,7.308758994868753e-10,7.860710746424697e-10,8.238420572260461e-10,8.544218590541968e-10,8.836722945379242e-10,9.170160601869197e-10,9.67040541753562e-10
41,9.687077989891156e-10,1.6496727550440074e-09,1.9046063558485993e-09,2.0443186524859075e-09,2.1396913669811227e-09,2.21699514183539e-09,2.2905069919448776e-09,2.374710937032633e-09,2.500145972404232e-09
42,2.4468833916815156e-09,4.108950396074318e-09,4.725381989095927e-09,5.062016003645909e-09,5.291527494134587e-09,5.477088659650524e-09,5.65342091461713e-09,5.854992279217217e-09,6.155277301714066e-09
43,5.899022967119117e-09,9.770156003802726e-09,1.119337005911049e-08,1.1968109972812195e-08,1.2495193738500252e-08,1.2920210627761323e-08,1.3323824882567744e-08,1.378515536041111e-08,1.447087677155961e-08
44,1.360940829901761e-08,2.2239221421121064e-08,2.538445380328003e-08,2.709081530236488e-08,2.8249040745482925e-08,2.918162210849773e-08,3.0066441337870283e-08,3.1076168253479646e-08,3.25761453155115e-08
