S,p01,p02,p03,p04,p05,p06,p07,p08,p09
58,-0.007078434098146952,-0.010304324698370176,-0.01138879263886217,-0.011956652426780415,-0.012332247811696855,-0.012628658388980614,-0.01290609395242954,-0.013220532383147592,-0.013684996742889402
59,-0.010859130128373157,-0.01567130030878345,-0.017278764917767003,-0.018117983816793724,-0.01867178883860398,-0.01910805159458905,-0.01951593417511675,-0.019978029867420397,-0.020660491976081764
60,-0.016331693320431093,-0.023370302861985912,-0.02570674516528407,-0.026922902403378038,-0.027723569544112002,-0.02835313484371573,-0.028941086703817256,-0.029606941063745652,-0.030590246290328346
61,-0.02409982069992877,-0.034203018381484575,-0.037535956998460025,-0.03926558235677277,-0.04040156201315754,-0.041293088640114065,-0.042124744646327254,-0.04306628801686636,-0.0444567099986155
62,-0.0349212731167517,-0.049164504229367925,-0.05383440834917483,-0.05625047940120906,-0.057833393328459014,-0.05907324877774722,-0.06022851574490541,-0.06153606353293553,-0.06346713397654587
63,-0.049726492478645724,-0.0694629451669824,-0.07589468394529973,-0.07921203695809487,-0.08137993218002998,-0.08307456014455322,-0.08465173542585927,-0.08643639138082727,-0.0890725343691295
64,-0.06963327700304066,-0.09653355624663733,-0.10524726433382106,-0.10972759278944363,-0.11264785733515868,-0.11492583801804356,-0.11704342458434429,-0.11943915054999868,-0.12297886371580537
65,-0.09595551556553868,-0.13204428664656295,-0.1436649380367461,-0.14962101337474637,-0.1534927123965719,-0.15650632527997219,-0.15930436674172618,-0.1624695231742963,-0.16714782648503196
66,-0.13020396633265616,-0.17789107747541408,-0.19315601273343025,-0.20095474456868445,-0.2060101277737496,-0.2099362228440705,-0.21357697976462486,-0.217695139301503,-0.22378500916342622
67,-0.1740772109498226,-0.23618072535979895,-0.2559443805898111,-0.2660083430717823,-0.2725132848740228,-0.27755327920098444,-0.2822210795510111,-0.2875009290077212,-0.2953134538742417
68,-0.22944123529250676,-0.3091999036156672,-0.33443504955264497,-0.34724213936829196,-0.35549530320977213,-0.36187414618374725,-0.36777426869473057,-0.374448443897527,-0.38433147868611633
69,-0.2982965772188802,-0.39936957578990456,-0.4311644936206442,-0.4472454535283646,-0.4575760211747352,-0.46554001321379,-0.4728965022051905,-0.48121924441853947,-0.4935544038726437
70,-0.38273262032798017,-0.5091848650407746,-0.5487360582156686,-0.5686696953163654,-0.58143356852342,-0.591246972815067,-0.6002993349496984,-0.6105429152322053,-0.6257408278665909
71,-0.48486936414681314,-0.6411413634194559,-0.6897416228026889,-0.7141476677509702,-0.7297221297272934,-0.7416625813676161,-0.7526613756502386,-0.7651113008069043,-0.78360514028156
72,-0.6067878160839143,-0.7976498118653589,-0.856671701511277,-0.8862013860404756,-0.904978298358218,-0.9193310857929778,-0.9325324838903418,-0.9474815702378767,-0.9697189834334204
73,-0.7504509706005518,-0.9809419828269016,-1.0518170784267402,-1.0871416447899864,-1.1095193456076007,-1.1265707105424876,-1.1422301704491822,-1.1599716441422616,-1.1864052974297712
74,-0.9176181043058361,-1.192971381620908,-1.2771658542522977,-1.3189633415534683,-1.3453374965632967,-1.3653671651956438,-1.3837324224685643,-1.4045522722065205,-1.435629331719742
75,-1.1097557618778466,-1.435312985848311,-1.5343003608490091,-1.5832411299292624,-1.6139948618622695,-1.637268077301813,-1.6585717098379151,-1.6827405742225743,-1.718891515088891
76,-1.3279492839652538,-1.7090666132784524,-1.8242987300856537,-1.881030281800025,-1.9165239618920429,-1.9432833305600388,-1.9677351911564056,-1.9955001043954133,-2.037127301689115
77,-1.5728189936837778,-2.0147686139482492,-2.1476459528548153,-2.2127776571092688,-2.2533387781996304,-2.2837962684451067,-2.3115761011225255,-2.343152443886644,-2.3906190299875547
78,-1.844445187683641,-2.3523164083573036,-2.5041590238371407,-2.5782474038956544,-2.62416096694095,-2.658490404038838,-2.689740963555305,-2.725304968727933,-2.7789244452423727
79,-2.1423058632773815,-2.7209099481304317,-2.892930250217923,-2.976465456438018,-3.027965289175863,-3.066295676707434,-3.1011166554447884,-3.1407988008934935,-3.2008258679352086
80,-2.465230664933604,-3.1190134857669194,-3.312292040864731,-3.405686100887842,-3.46294749001636,-3.505357454275931,-3.5438004877317018,-3.5876800712560026,-3.6543030844378848
81,-2.8113738784067643,-3.544340150573047,-3.759805536089705,-3.863382887930203,-3.926516847076389,-3.973030450885123,-4.015095424584877,-4.063196562389021,-4.136531952002237
82,-3.178208479818706,-3.9938607959162904,-4.232274349009912,-4.3462650550651345,-4.415314474020937,-4.465898582548728,-4.511531402584939,-4.563820625640652,-4.643909518415873
83,-3.562542311494876,-4.463837473888366,-4.7257835366083185,-4.850319447682239,-4.925257279051431,-4.979820587177403,-5.028912507760374,-5.085298054704962,-5.172105232537266
84,-3.960556463834508,-4.949880775266563,-5.235762772308372,-5.370876769736454,-5.451606312984136,-5.5100000660433635,-5.562388594836409,-5.622721420430726,-5.716136639335251
85,-4.367864952123157,-5.447029210889831,-5.757071618881132,-5.902699918584342,-5.989057164515637,-6.051077526740345,-6.1065488567444595,-6.170625296277388,-6.270466879447678
86,-4.779593845544944,-5.94984786379476,-6.284103859235457,-6.440091222600253,-6.531849129150846,-6.597241081241001,-6.6555339308032035,-6.7230998876977806,-6.829120405210554
87,-5.190477182795511,-6.452542757734403,-6.81090707985017,-6.977014650439106,-7.073889138432721,-7.142351721406614,-7.203162405102903,-7.273918865309281,-7.385812625172294
88,-5.594966335387053,-6.949086802095616,-7.331313149973995,-7.507228528655962,-7.608885917943852,-7.680078587904437,-7.743067093524447,-7.816676719111393,-7.934088724238331
89,-5.98734898521035,-7.433352806426596,-7.839074917063582,-8.02442400595157,-8.130489561081689,-8.204039380993544,-8.268836193522166,-8.34493071133614,-8.4674666874614
90,-6.361873584046484,-7.899248916146339,-8.328004348054375,-8.522364438637709,-8.632431660607665,-8.70794103183784,-8.774154425292247,-8.852342505661747,-8.97957957755977
91,-6.712875063817481,-8.340851897287415,-8.792107476319998,-8.995021030445915,-9.108661317681666,-9.185715946111882,-9.252939458372888,-9.332814773667563,-9.464312361275384
92,-7.03489766019183,-8.752533973440823,-9.225711843101635,-9.436700416397725,-9.553472723150236,-9.63164952148514,-9.699469335225785,-9.780618497722404,-9.915929018558
93,-7.322810981217165,-9.12907936395757,-9.623582618487925,-9.84216040223207,-9.961620544475291,-10.04049519239476,-10.108497165281616,-10.190507266658487,-10.32918626389332
94,-7.571915871579726,-9.465787254000313,-9.981024212961565,-10.206710718910527,-10.328420014065664,-10.407573929108516,-10.47535004678235,-10.557815555350091,-10.699430918881925
95,-7.778037160525675,-9.758558605110634,-10.293964905372288,-10.52629638436815,-10.649829358749585,-10.72885587073109,-10.796009934147976,-10.878538748094746,-11.02267875523224
