S,p07,p08,p09
30,1.6274680347980953e-14,-2.3046351396333467e-14,-1.0869060412738621e-15
31,1.733035764268439e-14,1.2046589797565758e-14,-3.776891712230683e-15
32,6.110568031723717e-14,4.065955711417664e-14,4.2259025940275057e-14
33,2.403995720541084e-13,2.4375187329329443e-13,2.201409077878063e-13
34,9.131686795787325e-13,1.0199274947699489e-12,1.1109944078073551e-12
35,3.990088154674596e-12,4.353605054592787e-12,4.801788907868533e-12
36,1.574900351851213e-11,1.7212815134265806e-11,1.8764276838680185e-11
37,5.80570799881299e-11,6.345259395204187e-11,6.88931322434101e-11
38,2.0027363614761136e-10,2.1835229281301768e-10,2.3660335521281097e-10
39,6.497836373754807e-10,7.064746640537296e-10,7.641064700196994e-10
40,1.9882763234497702e-09,2.157265564617188e-09,2.3288508062166264e-09
41,5.762379172106194e-09,6.239219510205897e-09,6.722746980541163e-09
42,1.5868283019323446e-08,1.7145521665801946e-08,1.8439271151656317e-08
43,4.164260114036429e-08,4.490384739582667e-08,4.820224210942548e-08
44,1.0443265016380019e-07,1.1239256022591427e-07,1.2043037353219104e-07
45,2.5093381032733884e-07,2.6954597801449485e-07,2.883103250790908e-07
46,5.790805130326034e-07,6.208748111576168e-07,6.629451160583861e-07
47,1.2862804871343512e-06,1.3766106605198533e-06,1.467399158750611e-06
48,2.755766926091455e-06,2.9440529241737525e-06,3.1330168696472814e-06
49,5.705436821673234e-06,6.084665090269353e-06,6.464710853444515e-06
50,1.143529163182074e-05,1.2174633847829428e-05,1.2914538676833029e-05
51,2.2224799188017e-05,2.3622351005784756e-05,2.5019066717647915e-05
52,4.19501273615719e-05,4.451540262094537e-05,4.7075746270016146e-05
53,7.701270916089529e-05,8.159165729370942e-05,8.615590786981087e-05
54,0.00013769364066163457,0.0001456524074823666,0.0001535756557958823
55,0.00024007088043278708,0.00025355800683194297,0.0002669685028098656
56,0.0004086551634967781,0.0004309650842891979,0.00045312176916089347
57,0.0006799121791918387,0.0007159751413346058,0.0007517487528985568
58,0.0011068390507189448,0.0011638634040518018,0.0012203661026925598
59,0.0017647479467715937,0.0018530394476506688,0.0019404265830312397
60,0.00275837575774518,0.00289235451423871,0.0030248180822584196
61,0.004230383268303628,0.004429811835784166,0.004626777957961702
62,0.0063712297371384076,0.006662655254981511,0.006950187655518219
63,0.009430310751897247,0.0098487100259133,0.010261107792532836
64,0.013728132360708507,0.014318731956261368,0.014900293241089378
65,0.019669169462653915,0.020489393642028966,0.02129629860724794
66,0.027754929405590305,0.02887640879688756,0.02997865546625934
67,0.0385966234522396,0.040107177279357156,0.04159048515137327
68,0.05292674871157712,0.05493223610630523,0.05689981546650943
69,0.07160881395863392,0.0742347356052532,0.07680880739040219
70,0.09564441147136281,0.09903713441873628,0.10236007760410641
71,0.1261768522154566,0.13050432895768405,0.13473933115921294
72,0.16449064742379838,0.16994250577988254,0.17527359915912863
73,0.21200623458832166,0.21879312911074475,0.22542450739612693
74,0.27026950847643116,0.27862164647292353,0.28677618052266873
75,0.34093592071529616,0.3511007040907232,0.36101760258269716
76,0.42574914218690413,0.4379879024039856,0.44991949803493964
77,0.526514530999056,0.5410983735673613,0.5553060528823428
78,0.6450678993630277,0.6622727154501074,0.6790220513558375
79,0.7832403097637884,0.8033410538260676,0.8228962379078218
80,0.9428198429556333,0.966084212548901,0.9887019230520043
81,1.1255114498009977,1.152193140382951,1.178116009839525
82,1.3328961258995964,1.363227854453419,1.392677731418268
83,1.566390709600851,1.6005772268151695,1.6337484361722552
84,1.8272096195093288,1.865420929436645,1.9024737511197374
85,2.1163297879711607,2.158694803255923,2.199749381320837
86,2.4344599505787823,2.481060792686174,2.5261916779484306
87,2.782015291430406,2.8328824289602923,2.8821139408774505
88,3.1590982529583473,3.214206644053252,3.2675092065503892
89,3.565486096834824,3.6247524653365555,3.6820400414416805
90,4.0006255624058795,4.063906899953729,4.12503560824895
91,4.463634725215826,4.530728068663503,4.595496033510393
92,4.953311915434355,5.023955410676795,5.092103842785356
93,5.468151339593773,5.54202655573821,5.613242038027265
94,6.006364842847666,6.083100264264728,6.157018167196603
95,6.565909081768239,6.645084681289325,6.721293601019695
96,7.144517262225313,7.225670001154149,7.303717104911732
97,7.739734464973224,7.822364592113828,7.901761696338382
98,8.348955584369655,8.432533532354292,8.512763769208398
99,8.969464830421714,9.053438547068637,9.133963427965242
100,9.598475814920349,9.682278328027039,9.76254504494456
101,10.233171245532802,10.316228304274588,10.395677065622166
102,10.870741379243041,10.952478974823874,11.030550248536384
103,11.508420443151477,11.588272061002767,11.664413542789019
104,12.143520363272485,12.220933822071343,12.294607022500513
105,12.773461260584538,12.847905028579019,12.91859132845907
106,13.395798303283966,13.466767192671368,13.533973303747613
107,14.008244654029054,14.075264777346773,14.138527540641375
108,14.608690298167913,14.671323303616644,14.730213740321572
109,15.19521675747981,15.253063269149434,15.30718988851376
110,15.766107737924527,15.818809983692004,15.867821327919527
111,16.319855821667062,16.367099494729587,16.41068593780659
112,16.8551654860849,16.896680833777822,16.93457564915235
113,17.370952673001483,17.406514884932278,17.438494627608492
114,17.86634130498399,17.895770211229234,17.921654484265304
115,18.340657057169807,18.36381624267247,18.383466865845577
116,18.7934187795058,18.81021420162554,18.823533860601316
117,19.2243280353388,19.23470609010991,19.241636613731572
118,19.633256995543746,19.637202309485957,19.6377224833455
119,20.020235228557226,20.017768054181317,20.01189122537994
120,20.385435610137392,20.37660902729499,20.36438043688804
121,20.729159737342684,20.71405671664195,20.695550641747218
122,21.051823190099128,21.030553474155056,21.00587035958057
123,21.353940806001503,21.326637778606994,21.29590125985459
124,21.636112219702852,21.602929868969056,21.56628377836256
125,21.899007984771398,21.86011781297736,21.81772329485909
126,22.143356303949698,22.098944320703136,22.050977052145978
127,22.36993044313351,22.320194442215776,22.26684185675509
128,22.57953718221017,22.524683989111335,22.466142789490103
129,22.773006049447982,22.713249104633345,22.64972281906807
130,22.95117967872073,22.886736646476887,22.818433502891363
131,23.114905017074246,23.045995751580502,22.97312659020889
132,23.26502561800225,23.19187027488567,23.114646739763597
133,23.402374917935727,23.325192248613288,23.24382517695511
134,23.52777039700271,23.446776278746025,23.36147425214818
135,23.642008701507674,23.557414820984942,23.46838294613462
136,23.745861493473793,23.657874363181005,23.565313131435058
137,23.84007232087981,23.74889220853049,23.65299672355547
138,23.925353880116514,23.831174228305937,23.73213334756485
139,24.002386244248438,23.905393013379236,23.803388824461532
140,24.071815506587765,23.97218671781331,23.86739409274696
141,24.134252977603406,24.032158434295066,23.924744687064955
142,24.1902748623346,24.0858759667617,23.976000637304647
143,24.240422352406195,24.133871972864537,24.02168673718563
144,24.2852019876949,24.176644507534203,24.062293102034
145,24.32508637362218,24.2146577704716,24.098276064421494
146,24.360515147847646,24.248343083854703,24.13005921120259
147,24.391896037556645,24.27810010274811,24.158034598897867
148,24.419606148740055,24.30429811397516,24.182564103369938
149,24.4439933855034,24.327277429847523,24.20398092688458
150,24.465377811822005,24.34735093608253,24.222591046196836
151,24.484053284368198,24.36480552283626,24.238674798482403
152,24.500288894557794,24.37990369799081,24.252488443465833
153,24.51433050900675,24.392885144663975,24.264265693929584
154,24.52640233236991,24.40396819238799,24.27421924373618
155,24.536708372480117,24.413351336249885,24.282542279863147
156,24.54543387351293,24.421214694569922,24.289409926581126
157,24.552746804928912,24.427721343300842,24.294980630656934
158,24.55879906904101,24.433018748837295,24.299397469107472
159,24.563727856019565,24.437239981622835,24.302789399399668
160,24.56765690297402,24.440504853728836,24.30527251249259
161,24.570697554437967,24.44292116869917,24.30695105779534
162,24.572949860868217,24.444585705651885,24.30791856582459
163,24.574503608221217,24.44558522611828,24.308258794647482
164,24.575439239526983,24.445997379274328,24.30804662303387
165,24.575828730277745,24.44589156525012,24.30734891873953
166,24.575736312826276,24.445329788491673,24.30622524833836
167,24.575219363143216,24.444367256393203,24.304728707136288
168,24.57432899660716,24.443053075984263,24.302906453854686
169,24.573110650294435,24.44143097868334,24.30080033413162
170,24.571604702927626,24.439539781440086,24.298447469917047
