S,p07,p08,p09
36,2.3643385934120872e-12,2.571253345880927e-12,2.8375711041184873e-12
37,8.085983072417952e-12,8.805175873624988e-12,9.527095732058437e-12
38,2.5685339440539665e-11,2.7969879550925445e-11,3.034304727541064e-11
39,7.721018765682377e-11,8.386540825180182e-11,9.05007629742339e-11
40,2.1903510289823634e-10,2.3727898785479485e-10,2.5562868468437074e-10
41,5.892601786101183e-10,6.366748676112782e-10,6.847107165600264e-10
42,1.507496868795428e-09,1.625432839699705e-09,1.7447037380298966e-09
43,3.6795454577006135e-09,3.959454045812222e-09,4.241905579098895e-09
44,8.592640658871322e-09,9.227598367727846e-09,9.867480100344485e-09
45,1.9245595573479183e-08,2.062734589047753e-08,2.2017371401600846e-08
46,4.1439000229384944e-08,4.432896996757261e-08,4.723236616609113e-08
47,8.59618389503561e-08,9.178453531927301e-08,9.762527276892964e-08
48,1.7214131478123136e-07,1.8346497040685428e-07,1.948061866464831e-07
49,3.333943979594054e-07,3.5468820852022706e-07,3.7598355543152606e-07
50,6.255715090699254e-07,6.643560776933885e-07,7.030874462907818e-07
51,1.1390456907087277e-06,1.2075800930034286e-06,1.2759243177074537e-06
52,2.01560306931874e-06,2.1332655672751355e-06,2.250441264215909e-06
53,3.471197352806658e-06,3.6677383941525208e-06,3.863204160307773e-06
54,5.825534098184346e-06,6.145358284883684e-06,6.463018189578e-06
55,9.539147652595152e-06,1.0046766517479038e-05,1.055030995530113e-05
56,1.525818037916753e-05,1.604490753340194e-05,1.682434869657132e-05
57,2.386637921580198e-05,2.505824676880472e-05,2.6237641624778617e-05
58,3.654295916566278e-05,3.830972914901443e-05,4.005593587423856e-05
59,5.482401448293241e-05,5.738898612513317e-05,5.9921166489502846e-05
60,8.066406296603282e-05,8.431424073133097e-05,8.791366617653083e-05
61,0.0001164933552042207,0.00012158933862895828,0.0001266088996588078
62,0.00016526569916394673,0.00017225055287282617,0.0001791232008530562
63,0.0002304910488989606,0.0002398972378820502,0.00024914250522671197
64,0.00031624693070872456,0.000328700368069923,0.00034092804157472706
