S,p07,p08,p09
46,5.1765472938570295e-08,5.5494601663306356e-08,5.934764072031388e-08
47,1.1241238808458939e-07,1.205080034161569e-07,1.2802966392870896e-07
48,2.364549991091454e-07,2.5204471461874367e-07,2.6809136999267217e-07
49,4.790308912292108e-07,5.107457688320583e-07,5.42225171275569e-07
50,9.412864219929924e-07,1.002235175344532e-06,1.063449473525036e-06
51,1.7954347107020248e-06,1.908017374908325e-06,2.021297380164276e-06
52,3.325558881753037e-06,3.5301319498332907e-06,3.732339339595158e-06
53,5.995829697400803e-06,6.351566425182075e-06,6.708002717474484e-06
54,1.0528579893229022e-05,1.1138021623437796e-05,1.174582197320138e-05
55,1.803668908564697e-05,1.9052266681625005e-05,2.006094875178603e-05
56,3.0179325496439667e-05,3.182881306337381e-05,3.34691062570721e-05
57,4.936986217518764e-05,5.199359213027381e-05,5.459622283345705e-05
58,7.905017921716953e-05,8.313182905733338e-05,8.717331733852293e-05
59,0.00012401071109672396,0.00013022717127754435,0.00013638382144551958
60,0.00019077093962698022,0.0002000595842417338,0.00020924290945745216
61,0.0002880462741158135,0.0003016581504988042,0.00031510804165621464
62,0.0004272251064203758,0.00044681766966925274,0.00046614943892756
63,0.0006229142418892608,0.0006506312849596796,0.0006779571912543525
64,0.0008935323401321194,0.0009320944623775196,0.0009700674725304781
65,0.0012618314379486684,0.0013146228246621594,0.0013665710707141954
66,0.0017554264899327654,0.0018266188041293763,0.0018965946868565453
67,0.0024073412100561464,0.002501925619805001,0.0025948117352708744
68,0.0032562667839908244,0.0033801743522243743,0.0035017602532938508
69,0.00434685837671922,0.004506984108837431,0.004663964093404305
70,0.005729818355892924,0.00593405914683931,0.006134138509639175
71,0.007461679538134369,0.007718977193538201,0.007970779418442486
72,0.009604619183312124,0.00992480819750341,0.01023791953991271
73,0.012225609760663225,0.012619412459446977,0.013004252535919747
74,0.015395698951814474,0.01587468489994137,0.016342420125492474
75,0.019189147493214875,0.019765442754726692,0.020327772798367505
76,0.02368178639300389,0.024367941692249317,0.02503698706690649
77,0.028949598968042167,0.029758348563113657,0.03054641817268333
78,0.035067523884713125,0.03601153125698531,0.036930772329135664
79,0.042107167752547525,0.04319880564374046,0.044260940745832755
80,0.05013525705699351,0.051386057908775484,0.052602294742243316
81,0.059211757719168645,0.06063233248809752,0.06201283653251011
82,0.06938924435040406,0.07098905907554354,0.07254256084721078
83,0.08070899781831287,0.08249545213612208,0.08422960384724121
84,0.09320206828533628,0.09518135168917752,0.09710129367235254
85,0.10688691043370113,0.10906280323297324,0.11117234355317862
86,0.12176907260297298,0.12414337891009097,0.1264434001946313
87,0.13784037244946035,0.14041175444567955,0.14290142957840146
88,0.15507733985842265,0.1578427610837707,0.16051849849318955
89,0.17344367053695464,0.1763968748846878,0.17925269046870085
90,0.1928904591608216,0.1960231532649459,0.19905064263525674
91,0.21335451183546184,0.21665534921666563,0.21984404297015203
92,0.23476012245282618,0.23821603578610961,0.24155277777992978
93,0.2570226254050567,0.26061848235059415,0.26408768505348235
94,0.28004658592095666,0.2837654111687016,0.28734961077248045
95,0.30373143999895547,0.3075530496943202,0.31123474908412163
96,0.32796465543327713,0.33186950965102824,0.3356284583588831
97,0.35263660880247016,0.3566027473311806,0.36041742923487163
98,0.3776301715774366,0.3816343463469707,0.3854838226402535
99,0.4028271494149749,0.4068498427045597,0.4107093776184456
100,0.4281131893435486,0.43212811107196103,0.4359774763429414
101,0.45337742449191865,0.457360016525854,0.4611784731878288
102,0.47850412521199814,0.4824357802135637,0.48620014680977874
103,0.5033901739892599,0.507249220405015,0.510936448705479
104,0.5279327641716236,0.5316985074443892,0.535291766468049
105,0.5520454315899315,0.5556980209320272,0.5591753726719162
106,0.5756446430638107,0.5791607193827986,0.582509196433989
107,0.5986476203645452,0.6020176357424134,0.6052178314064349
108,0.6209887715158402,0.6241967831499551,0.6272323105349642
109,0.6426126297753854,0.6456425616363504,0.6485024961477848
110,0.663467947248364,0.6663100293735624,0.6689830911454919
111,0.6835126242776823,0.6861606394181763,0.6886359926738805
112,0.7027177950647001,0.7051549566483573,0.7074302033061031
113,0.7210569918925103,0.7232848098226441,0.7253498246484469
114,0.73851476045661,0.7405305701979614,0.7423765602254662
115,0.7550851499615874,0.7568777604660681,0.7585079231375857
116,0.7707655846900252,0.772338992760524,0.7737499529980596
117,0.7855637917941749,0.7869132900850673,0.7881078900595639
118,0.7994861661586583,0.8006225904466646,0.8015966557195497
119,0.8125507378053953,0.8134657392133704,0.8142226448626388
120,0.8247706517749975,0.825480128696654,0.8260224504397229
121,0.8361849879179317,0.8366775716694974,0.8370188098183462
122,0.8468047596466022,0.8471054968595126,0.8472335721876334
123,0.8566715337110509,0.85676887806585,0.8567026199557404
124,0.8658149752704958,0.865716742737277,0.8654629013449266
125,0.8742516044435433,0.8739776902189078,0.8735385748082081
126,0.8820412844556813,0.8815966623387794,0.8809736939952018
127,0.8892136804661277,0.8885891134013946,0.8877979240651257
