S,p07,p08,p09
36,1.1479082311891942e-10,1.2543967649541243e-10,1.3632737067619787e-10
37,4.12601416893643e-10,4.498010121125468e-10,4.878046974361899e-10
38,1.3881037826077637e-09,1.5097834997213444e-09,1.6337704337570213e-09
39,4.389678447966826e-09,4.763712888969907e-09,5.1441272879213876e-09
40,1.3099494556696781e-08,1.41844567851813e-08,1.5285700116456514e-08
41,3.701983690408946e-08,4.000002367361689e-08,4.301935493443285e-08
42,9.94030162194439e-08,1.0718013253119024e-07,1.1504541547391025e-07
43,2.5436494127691374e-07,2.7370489775892775e-07,2.932304101740729e-07
44,6.220358435796039e-07,6.67992754079787e-07,7.143122349441218e-07
45,1.45743330938245e-06,1.562052051805105e-06,1.667323159298341e-06
46,3.2795062222739076e-06,3.508199439612695e-06,3.7379513490596282e-06
47,7.1028115242965165e-06,7.583905449305314e-06,8.066474854704405e-06
48,1.4836829706499676e-05,1.5812755582581447e-05,1.6790191548350163e-05
49,2.994782404112204e-05,3.186044746722978e-05,3.377320193439231e-05
50,5.851538982257717e-05,6.214304248201243e-05,6.57657216036748e-05
51,0.00011085897097586209,0.00011752874452123296,0.00012418002457713053
52,0.00020395532965544438,0.0002158607113579665,0.00022771682647502474
53,0.0003649107162925897,0.0003855709854858338,0.00040611827107689966
54,0.0006357835148506151,0.0006706864636970588,0.0007053532798157686
55,0.0010800648707869611,0.0011375370252994326,0.001194547695134392
56,0.0017911056902462517,0.001883452793055053,0.0019749445123335304
57,0.0029027183551099548,0.0030476718908278595,0.003191108414015765
58,0.004602072583808058,0.004824564273381309,0.005044466332950392
59,0.007144843127744485,0.0074791077481320455,0.007809098833046624
60,0.010872354178185247,0.011364331679483121,0.011849468958869703
61,0.01623021006345773,0.016940181619464485,0.017639506344785286
62,0.023787619998925837,0.024792971252742553,0.02578217282865028
63,0.034256338988139075,0.035654300311923744,0.03702834636512206
64,0.048507885356014344,0.05041805738360263,0.0522936023425913
65,0.06758748844794488,0.07015392583871634,0.07267127717151561
66,0.09272309773929871,0.09611569987267535,0.09944009865179865
67,0.1253277730693409,0.12974272135024817,0.13406468637272312
68,0.16699389344500443,0.17265288470121737,0.1781873802252521
69,0.2194778773496799,0.22662593342157206,0.2336101516242899
70,0.28467449687570934,0.293576182492164,0.30226578330076054
71,0.3645803751328204,0.37551432798673884,0.38617804937192757
72,0.46124685294877954,0.47449861810697214,0.4874112559731872
73,0.5767230588541935,0.5925763193188188,0.6080101725595977
74,0.7129906710323999,0.7317170708301748,0.7499320478902838
75,0.8718924739129635,0.8937403323060894,0.9149730135207812
76,1.055057338956236,1.0802396468537894,1.1046916848479054
77,1.2638246584036061,1.2925068237916448,1.3203331355081394
78,1.4991715003799533,1.5314593624073114,1.5627566155461403
79,1.7616458131571033,1.7975744703367658,1.8323703894013166
80,2.051308878515401,2.0908328722782366,2.1290768835652285
81,2.3676899045815825,2.4106752653080266,2.4522309648772334
82,2.7097551762120253,2.7559737756688296,2.800613641940619
83,3.075893574382982,3.125020140681556,3.1724228271887145
84,3.4639195735258754,3.515531616447576,3.565282055140173
85,3.8710940683867046,3.924674841433995,3.9762672694854118
86,4.294162615189889,4.349107112195383,4.401951011828165
87,4.729409937569429,4.785033794076909,4.8384626124031715
88,5.172728884803579,5.228279933673363,5.2815623351087915
89,5.6197014707648485,5.674373595048188,5.72672689684417
90,6.065689190414281,6.118638027619028,6.169243386463519
91,6.505929522112597,6.55628950825049,6.604308363618028
92,6.935635384337502,6.98253758459999,7.027128826421203
93,7.350094322713385,7.392684478795264,7.433021793361583
94,7.744764345967159,7.782220578687049,7.817509435845693
95,8.115363592300362,8.146913229145625,8.176407004858444
96,8.457951368552319,8.482886416145696,8.505901194826304
97,8.768998539356865,8.786689388493585,8.802617053413897
98,9.045445726771906,9.055352755353852,9.06367205288694
99,9.284748285312006,9.286431112789373,9.286716458101196
100,9.484907523957808,9.478031759080352,9.469959637660175
101,9.644488126245854,9.62882954050226,9.612182445204454
102,9.762622163997925,9.738068306952563,9.712736229485763
103,9.839000485309946,9.80554983624149,9.771529408362234
104,9.873852582527043,9.831611401298623,9.789002841462668
105,9.867916299990398,9.817093393968968,9.766095472141245
106,9.82239892045822,9.763298592222469,9.704201864071393
107,9.73893128423775,9.671944751765693,9.605123343625621
