S,p02,p03,p04,p05,p06,p07,p08,p09
75,6.686987491239926e-06,0.0006543854108760627,0.00250268373733209,0.004687981426665377,0.006810149492941786,0.008853838148747961,0.010981991357961185,0.01365371010697558
76,9.903191920755238e-06,0.0008825796213654535,0.0032676636570194706,0.006021621049012715,0.008659147357481523,0.011175391168016802,0.013776508753227112,0.01701952120902739
77,1.4482284390270571e-05,0.001177279432794387,0.004221862789921538,0.007655941505757546,0.010900018040937987,0.013966359665995576,0.017113297584581133,0.021010219258821294
78,2.0927556969264557e-05,0.0015537710874868882,0.005399835266428621,0.009638503190023684,0.013588788427831844,0.017288655229652505,0.021058794291706207,0.025696213212800245
79,2.9889014440537265e-05,0.002029755573687564,0.006839489391508025,0.012019998885115513,0.016783869433156795,0.021205660838408136,0.02567988599544435,0.031146986378960406
80,4.221671772472284e-05,0.0026254371073008986,0.008581961530307325,0.014853721030938516,0.02054531267337012,0.025781336093766427,0.031042826642568855,0.037430036847752035
81,5.898196156744334e-05,0.003363663687860896,0.010671310016197033,0.018194763057310936,0.024933687753359024,0.0310788852986299,0.03721183639004977,0.04460913721748838
82,8.154455030055102e-05,0.004269984886506872,0.013154131256465362,0.022099509722206534,0.03000934084562701,0.037159920973639515,0.04424822036552811,0.05274367886887177
83,0.00011160080834720504,0.005372468789288654,0.016078641890127088,0.026623999532793263,0.035830384492729905,0.0440820074887327,0.0522073051456573,0.06188481393998302
84,0.00015124296400773757,0.006701835267297618,0.01949455666339084,0.03182357710684869,0.042452351356470075,0.05189843832464902,0.061139085461014986,0.07207704155742789
85,0.0002030250099982478,0.008291095934809256,0.023451916797423422,0.037751440862265895,0.049926332512661986,0.06065647706332555,0.07108519883836095,0.08335438450579602
86,0.00027004467997686354,0.010175440351423148,0.02800051995821562,0.04445770002137195,0.05829826066339194,0.07039610006032149,0.08207904356183349,0.09574125381384135
87,0.0003559973604967681,0.01239174735045978,0.033188732317945835,0.05198818875395972,0.06760733917143824,0.08114881266951812,0.09414363177917551,0.10924987581262258
88,0.0004652749756653418,0.014978403239940263,0.03906283629895313,0.06038294586563353,0.07788461264812696,0.09293643632446447,0.10729095389905297,0.12388017833764309
89,0.0006030301041501374,0.017974533667031167,0.045665653203297296,0.06967594279316813,0.08915295168776538,0.10577078657370009,0.12152137074394886,0.13961929390404748
90,0.0007752638808700141,0.021419973433856043,0.053036769420700125,0.07989409134268044,0.1014261341580891,0.1196533871983263,0.13682486810218109,0.15644336937015169
91,0.0009888867502638732,0.025354171540037385,0.06121007867232464,0.09105604048542659,0.11470769334387398,0.13457446823572639,0.15317871415732043,0.17431480703322677
92,0.0012518011367063098,0.02981566382675993,0.07021377368410242,0.10317099397028073,0.12899001866628623,0.15051175861202637,0.17054673229210948,0.1931825921452912
93,0.001572945810060511,0.03484172950152242,0.08006986462749666,0.1162401119803036,0.14425644567772622,0.16743341157976488,0.18888408614969876,0.21298726116114608
94,0.0019623669009205535,0.04046752655195718,0.0907932229399222,0.13025423517554202,0.16047855266876354,0.18529621170770838,0.2081336769599318,0.2336567606064932
95,0.0024312601411280443,0.04672538467254128,0.10239106784659668,0.1451957665210557,0.17761955239947724,0.20404726797096373,0.22822838063873974,0.25511059931204727
96,0.0029919136612654995,0.053643900432831515,0.11486160911289289,0.16103491873309395,0.19562929054472988,0.22362112161999903,0.24909050377885933,0.2772575280474143
97,0.0036578341050530483,0.0612483674888864,0.12819694750199062,0.17773640337281904,0.2144530220071772,0.24394908315628072,0.2706396218243867,0.30000524287032704
98,0.004443649267993344,0.06955886144854873,0.14237897527635823,0.19525332461967082,0.2340243554499466,0.2649503505480766,0.2927826869836281,0.3232501377681274
99,0.005365077826446907,0.07859098372087203,0.15738297332035245,0.21353099288745625,0.25427011607348504,0.2865388148975967,0.31542570777531864,0.34688891759060425
100,0.00643889334212,0.08835405185259049,0.17317416389772688,0.2325086012611166,0.2751123551192336,0.3086248367978328,0.33846783153990145,0.3708132911839357
101,0.007682868577441049,0.09885260388031725,0.18971261228628578,0.2521187481008269,0.2964679834960293,0.331116400964504,0.3618093380453047,0.3949175653161774
102,0.009115564900130657,0.11008487454944316,0.2069508786561869,0.27228630461451075,0.3182470509344171,0.3539132764629471,0.3853469099368567,0.4190944036253086
103,0.010756177198922856,0.12204237065382983,0.22483309658483108,0.29293234504734755,0.340358852213285,0.3769181411428235,0.40897920605686977,0.44323877901319975
104,0.01262460483375527,0.1347100431203785,0.2432981371924825,0.3139736026724904,0.36270833003726466,0.40003129697652184,0.4325996894039008,0.4672445541586967
105,0.014741089598979684,0.1480688571753319,0.2622825290288233,0.3353288091645368,0.38520764356064774,0.4231610173377476,0.45612007504303165,0.4910238882160911
106,0.01712609637438689,0.16209155129232045,0.2817157618295596,0.3569116779900128,0.40776493293037674,0.44621302208724956,0.4794419083964385,0.5144793480127419
107,0.019799977629686438,0.17674725016902926,0.3015270699791017,0.37863356894263234,0.4302855849402931,0.4690945853980111,0.5024780591611488,0.5375286882269847
108,0.022782760400463786,0.1919972736352804,0.3216397814753691,0.4004102382992869,0.45268429005318467,0.4917192875097953,0.525144505658659,0.5600929053883874
109,0.026094171268198352,0.20779995502095971,0.3419784011526872,0.42215853035543205,0.474879202627676,0.5140102121714563,0.5473665964927932,0.5821024551266873
110,0.029753181862712808,0.22410926447946622,0.36246696755171115,0.443797754101638,0.4967917632825447,0.5358906207675318,0.5690739435237901,0.6034941435473229
111,0.03377774449031534,0.2408744537163443,0.38303036298259485,0.4652491281120774,0.5183459439450644,0.5572925676489149,0.5902061950280313,0.6242143690826651
112,0.03818445559744532,0.25804016701158616,0.4035888512277097,0.4864401770277027,0.5394765523192291,0.5781551237760141,0.610702777237293,0.6442109956594777
113,0.04298882638753554,0.27555286941094437,0.4240762407903276,0.507302555519118,0.5601212826888968,0.5984253981239362,0.6305250543903185,0.6634552462969623
114,0.04820417121020881,0.29335263107554965,0.4444194345865071,0.5277708492457123,0.5802245794939154,0.6180530753852054,0.6496321702798014,0.6819139919400641
115,0.053842305614004715,0.31137827871674517,0.4645489326549068,0.5477892806027285,0.5997406127278282,0.6370033389657692,0.6679883313154278,0.6995602319648242
