S,p02,p03,p04,p05,p06,p07,p08,p09
98,0.07153026226891512,0.17146783992672,0.23055110043301852,0.2682334354631166,0.29545257351770715,0.31762603658336275,0.3382387703254608,0.36152270066480696
99,0.08076673774226606,0.18839859672326043,0.2506783669531387,0.28999800338880277,0.31823115254070444,0.3411356752636152,0.36235678901874735,0.3862425934642033
100,0.0907432462504687,0.20608261763754854,0.27141855429846373,0.31225597663109284,0.3414055260719806,0.3649571977959454,0.3867064668483522,0.41110226334239997
101,0.10146318785153596,0.2244647800964117,0.2926894060450991,0.33491447393174667,0.36487497467874164,0.3889861543981965,0.4111814888574372,0.43599293064744415
102,0.11292354273884087,0.24348272287255668,0.31440499093093877,0.35787226515537895,0.3885368471401307,0.4131182507194353,0.4356749627731915,0.46080455007313503
103,0.12511483515886823,0.2630662132574457,0.33647422625904255,0.3810315174490597,0.4122881591683836,0.4372459727619571,0.4600784642150302,0.48543218333918503
104,0.13802025078391011,0.2831404222192191,0.3588018104849766,0.404292910261006,0.43602348398508184,0.46126631403353713,0.4842886536238211,0.5097703592582548
105,0.15162032740434483,0.3036312090642923,0.38130250068491023,0.4275634957195962,0.4596540481571765,0.48508645988931676,0.5082148923918339,0.5337323916165815
106,0.16588601603473307,0.3244570612181974,0.4038799961136874,0.4507498374550778,0.483080553337345,0.5086104426510474,0.5317629447887384,0.5572273753529089
107,0.18078422092671076,0.3455385311212922,0.4264463004943764,0.47375747769251575,0.5062171126724024,0.5317579265806671,0.5548554060652577,0.5801818137030068
108,0.1962758178208901,0.36679059789435087,0.44891188544227134,0.49650137334822375,0.5289796600749241,0.5544439574123317,0.5774113187584362,0.6025199894565958
109,0.21231766345053416,0.3881329035948511,0.47119605994794256,0.5189042528996879,0.5512930112416825,0.5765992128203834,0.5993644691670852,0.6241815064811362
110,0.22886170736313716,0.4094853345293359,0.4932171560056986,0.5408905323633917,0.5730885543897557,0.5981602768656558,0.6206588132329216,0.6451148948372065
111,0.24585631308582379,0.43077066358421234,0.5149017656691512,0.5623915999564133,0.5943044278922116,0.6190723489396532,0.6412431474700497,0.6652772555071351
112,0.2632442930305956,0.4519076224340779,0.5361778576684628,0.5833479477246328,0.6148818343376661,0.6392796514376187,0.6610667568907047,0.6846240907520951
113,0.2809714683138509,0.4728308855561636,0.5569885885847725,0.6037045530149499,0.634782715280835,0.6587516310219144,0.6801081475771298,0.7031390580891639
114,0.29897710973614267,0.49347117503373283,0.5772759159583529,0.6234157190476708,0.6539659480608861,0.6774532046449622,0.6983343681099541,0.720800130693533
115,0.31719922244377585,0.5137601011284687,0.5969877037159677,0.6424437870578004,0.6723952949982959,0.6953518649766011,0.7157212600361618,0.737584837651184
116,0.33557774337111823,0.5336462383098706,0.616081585746997,0.6607558056259677,0.6900521043462504,0.7124408618608413,0.7322674022702813,0.7535000179359486
117,0.3540510995492241,0.5530737645642603,0.6345232783644406,0.6783277051169989,0.7069171914508843,0.7287032310898667,0.7479616037642245,0.7685429181947256
118,0.3725600716819599,0.5720002249631762,0.6522850704016037,0.6951384357023471,0.7229837173383658,0.7441435911914596,0.7628142562055018,0.7827281045535983
119,0.39104217641749983,0.5903731725709349,0.6693369414279005,0.7111757405198205,0.738242267317446,0.758747109586011,0.7768151455422867,0.796051402573994
120,0.4094399042031682,0.6081686265702047,0.6856635259566701,0.72643064896738,0.7526917755740214,0.772537411819485,0.7899929599375355,0.8085452307682317
121,0.4276996090624152,0.6253469742034667,0.7012541658468763,0.7409143520931138,0.7663433443383383,0.7855108563603608,0.8023500086551394,0.8202189150097183
122,0.4457691993309254,0.6418964915155811,0.7161068182881536,0.7546176128414572,0.7792126055505832,0.7977037697060041,0.8139245721849875,0.831113489141444
123,0.46359569516596366,0.6577844047228609,0.7302161542099839,0.7675563296061227,0.7913058652775362,0.809112954414104,0.8247182492482352,0.8412365914978182
124,0.4811355758249647,0.673005118301262,0.743588302043463,0.7797483547733464,0.8026482589684747,0.8197764245210237,0.8347722513235567,0.8506299664645667
125,0.4983390144985833,0.6875472635670121,0.7562196202570703,0.7911916455327628,0.8132488460432796,0.8297128317735769,0.8441094934141802,0.8593215028440682
126,0.5151790993807026,0.7014143932337902,0.7681459024411197,0.8019261699132585,0.823157897400506,0.838962321836334,0.8527736738983549,0.8673552542859397
127,0.5316126205912042,0.7145930069896167,0.7793651946030877,0.8119735994682742,0.8323832290102473,0.8475334212221242,0.860770299482283,0.874741168388482
128,0.5476075592980578,0.7271034441203028,0.7898970366682079,0.8213415725322193,0.8409509533180426,0.8554808417216009,0.868160121569872,0.8815437269049653
129,0.5631373589665145,0.7389389544698588,0.7997629225542369,0.830067925505773,0.848896242189312,0.8628155967471685,0.8749539759378422,0.8877700352627471
130,0.5781831902140766,0.7501189003278341,0.8089935832344963,0.8381856986261482,0.8562528464040042,0.8695725028928791,0.881195028057391,0.8934643247471286
131,0.5927161872421038,0.760651630571374,0.8175938148724526,0.8457057276700652,0.863039062437565,0.8757920610946712,0.8869132983591044,0.8986598132310064
132,0.6067325308833915,0.7705574844862895,0.8256149541807645,0.8526766848149236,0.8693030295603421,0.8814987850769285,0.8921411165374593,0.9033906067656972
133,0.6202092173168694,0.7798558243621301,0.8330580669735355,0.859108872930392,0.8750586033556829,0.8867322875971695,0.8969141873649278,0.9076893903170458
134,0.6331488222599546,0.7885686770237044,0.8399746675991082,0.8650484772942946,0.880351080922992,0.8915208127291407,0.9012657287144066,0.9115941779214154
135,0.6455345591405148,0.796705812433629,0.8463691969495812,0.8705141496534452,0.8851920085817255,0.8958837227623917,0.9052106619833467,0.9151120750061636
136,0.6573702471257548,0.804302935364376,0.8522780703401622,0.8755334235388545,0.8896227754462416,0.8998641831681198,0.9087894881076863,0.9182928195627937
137,0.6686642350928196,0.8113781646557072,0.8577435650636289,0.880152661864031,0.8936831719097427,0.9034788917006153,0.9120292077113845,0.9211525764385442
138,0.6794073748039864,0.8179551258535867,0.8627699443763959,0.8843795029633839,0.8973740861506485,0.9067576911547803,0.9149546897901928,0.923717990986006
139,0.6896138771139704,0.8240652604740717,0.8673946894077744,0.8882409474608721,0.9007367296476332,0.9097391284740297,0.9175973758601685,0.9260258337917548
140,0.6992914691750229,0.8297202924723024,0.8716465771385629,0.8917744764858071,0.9037986359317074,0.9124281774575138,0.9199698780548715,0.9280807233835731
141,0.7084411279834057,0.834954860806647,0.875532180089067,0.8949875507369143,0.9065630024451821,0.9148571677997097,0.9220993746339445,0.9299153447273056
142,0.7170946503265441,0.839788683038023,0.8791065653213082,0.8979315069268523,0.9090893371421771,0.9170438630690114,0.9240018528089422,0.9315407112353569
143,0.7252451084127642,0.8442556875820628,0.8823658248502397,0.9005894696656469,0.9113616528111379,0.9190248562163106,0.9257139055307562,0.9329937711299863
144,0.732920035773077,0.8483528546321395,0.8853492161620125,0.9030170389223713,0.9134232925589458,0.9207862916582599,0.9272252299297179,0.9342642215415253
145,0.7401268931062077,0.8521368499714299,0.8880622459628285,0.9052136817899736,0.9152756774710724,0.9223828811855128,0.9285837876404912,0.9353922081345445
146,0.7468877072369651,0.8556007458082604,0.8905377768542166,0.9072049778069413,0.9169486503424196,0.9237986375865148,0.9297792757934076,0.9363688491248467
147,0.7532246826258415,0.8587775823798438,0.892796592211198,0.9090147301549223,0.9184596194700134,0.9250651800130072,0.9308358528414828,0.9372293163778522
148,0.7591429707076713,0.8616956037599266,0.8948415342047156,0.9106454257334917,0.91981426919574,0.92619423242013,0.9317691507249037,0.9379789389640791
149,0.7646741906341958,0.8643560533982964,0.8967077747001895,0.9121222888097691,0.9210388896008226,0.9272046241903809,0.9325869854137636,0.9386216248685741
150,0.7698229609331975,0.8667871753686995,0.8983921162553088,0.9134513589970084,0.9221249541724319,0.9280931578814489,0.9333017914059383,0.9391790456447779
151,0.7746178809497906,0.869016147930779,0.899922625308136,0.9146447155217174,0.9231055031477808,0.9288946500873863,0.9339366613403399,0.9396604383482554
152,0.7790708522747991,0.8710305365866589,0.9013056967432931,0.915732911721534,0.9239720100140403,0.9295831659983378,0.9344653051357454,0.9400405787118871
153,0.7832070991753426,0.8728743949859563,0.9025622915714848,0.9167123948827793,0.924760712450734,0.9302087988771746,0.934940658225969,0.9403795075968446
154,0.7870440299484471,0.8745566049128684,0.9036984494059652,0.9176012838452152,0.9254588206886183,0.9307527193413989,0.9353488650276631,0.9406576850778947
155,0.7905876842073667,0.8760892455939029,0.9047230520309313,0.918392828452852,0.9260826772106157,0.93123517785898,0.9356991625963929,0.9408886114670167
156,0.7938696811038426,0.8774634352448629,0.9056581262711916,0.9191015948317727,0.9266436507004983,0.9316416083038348,0.9359787611629145,0.9410570100953919
157,0.7968969484295485,0.8787349514705056,0.9064962114280206,0.919734333137967,0.9271339251881727,0.9320210381247307,0.9362366881759954,0.9412083556981088
158,0.7996922235520287,0.8798654249630999,0.9072596895975948,0.9203187545381297,0.9275876067249555,0.9323326111143615,0.9364281794432827,0.941299660439654
159,0.802262434262957,0.8809038831714133,0.9079411000811888,0.9208271478655661,0.9279769841441521,0.9326061700676291,0.9365926700866112,0.9413710699845979
160,0.8046242783166235,0.8818364705120985,0.9085589169899322,0.9213003693275823,0.9283212420996279,0.9328473993264197,0.9367223441358874,0.9414094392923289
161,0.8067981838166816,0.8826926745086894,0.9091248642789651,0.9217199448130486,0.9286338809033623,0.9330605621471477,0.9368424258582309,0.9414399926299666
162,0.8087912561904886,0.8834692977188752,0.9096261521790439,0.9220947561061621,0.9289063740425263,0.933246369072549,0.9369255593583148,0.9414399926299666
163,0.8106209037350709,0.884157103087091,0.9100858733290806,0.9224351060765912,0.9291543534573066,0.9333849249060222,0.936972455178875,0.9414069523927537
164,0.8122903238927393,0.8847763410813059,0.9104979881158215,0.9227388630961286,0.9293682268207704,0.9334979012010081,0.9369955478177872,0.9413572144012505
165,0.8138204776741986,0.8853540123254788,0.9108731546803028,0.9230081587929817,0.9295611391735292,0.9336147854810406,0.9370232589844818,0.941308542223851
