S,p02,p03,p04,p05,p06,p07,p08,p09
28,-1.058818453216168e-15,-1.6463978962890984e-15,7.76980427672409e-16,-2.4171804295970576e-15,-1.0216756319201542e-15,-6.75063421493044e-16,-1.8834662418083225e-15,-1.0204590929023506e-15
29,-1.1224210255360255e-15,-4.03677511160044e-15,-1.4617700529702304e-15,-1.5233158645721023e-15,-1.5157730601912799e-15,-1.8723529748799145e-15,1.7333798180007875e-15,-5.188772876805823e-16
30,-9.015708466396551e-16,-1.9170266777797976e-15,-2.0338308378593175e-15,-3.309615976137211e-15,-1.2535982500987005e-15,4.4990839949932935e-16,1.8511131619307375e-15,3.0739886646439093e-15
31,-2.004039049827394e-15,-1.1071537137543866e-15,-2.2255095103897342e-15,3.786976357333146e-15,9.713776013547275e-15,1.53742479300803e-14,2.299983689272241e-14,4.181629136988983e-14
32,-2.746967538339158e-15,5.040536739329125e-16,9.006867975225926e-15,2.9358720662031033e-14,5.926255536631419e-14,1.0030716520921613e-13,1.496002453312317e-13,2.438227019894046e-13
33,-3.4447319145533745e-15,6.904647083832756e-15,7.264380443766202e-14,1.7628507742937136e-13,3.2298156998891577e-13,5.141959431638264e-13,7.770970084935814e-13,1.2059586398687184e-12
34,-3.260043899708586e-15,6.692078447671215e-14,3.4943555143993225e-13,8.511083710415567e-13,1.5346953915057488e-12,2.4075948257460186e-12,3.583942029524917e-12,5.528323960484469e-12
35,1.548584304587358e-15,3.3101912745397996e-13,1.6007757290179296e-12,3.775073335922862e-12,6.671674458180233e-12,1.0314036186001753e-11,1.5198059329457877e-11,2.3178953132209868e-11
36,2.3278626080029176e-14,1.442004847495447e-12,6.676567789834368e-12,1.5378112110789284e-11,2.674177217217787e-11,4.091298803691633e-11,5.970048835162234e-11,9.004544977352416e-11
37,1.1771345741826696e-13,5.801369181291025e-12,2.5775878575949607e-11,5.8156222264303553e-11,9.97510408933732e-11,1.5098361123904744e-10,2.1818424627008693e-10,3.2564943703517375e-10
38,4.960598108313794e-13,2.1707774463889062e-11,9.29756380463667e-11,2.0555219995737164e-10,3.478802993429287e-10,5.210830318943082e-10,7.460309891808156e-10,1.1021130986803543e-09
