S,p02,p03,p04,p05,p06,p07,p08,p09
97,1.43120100409011,3.482405929156051,4.702635500997143,5.481664422513076,6.044316742181976,6.5024205269326165,6.927962817382393,7.408194479707752
98,1.638531925807207,3.875514565243598,5.176419381602848,5.997963198489663,6.587453963446953,7.0652417453853635,7.507431382025586,8.004491552537907
99,1.8659949103549953,4.292441191511287,5.672064940243081,6.533950436726776,7.148381824295668,7.644154346375664,8.101314650921232,8.613199709905928
100,2.114178769313524,4.732360743819886,6.187993542239311,7.087642467240584,7.72486417643936,8.236742031519917,8.707050054912457,9.23161622479185
101,2.383530528793365,5.194228848670601,6.722433351913359,7.656895365926174,8.314533746456299,8.840483410232913,9.321995522215687,9.85698921334155
102,2.6743440125653883,5.676793997588802,7.273443909250331,8.23943547385575,8.914925918790395,9.452787782304739,9.943466587447602,10.486555646638251
103,2.986750740863186,6.178613141338828,7.838943035132217,8.832891235655005,9.523512995901484,10.071030690594895,10.568772628838374,11.117577758223971
104,3.320713342258585,6.698070274713252,8.416735371818973,9.434825565790561,10.137738143844999,10.69258849364374,11.19525149535505,11.747377172044436
105,3.676021621346059,7.2333975284832865,9.004541914592323,10.042768034645988,10.755048352129037,11.314871270151626,11.820301891463101,12.373366155138397
106,4.0522913441032316,7.782698253189223,9.60002982566266,10.654246221353247,11.372925726949033,11.935353484204823,12.441412984198761,12.993075550760123
107,4.448965755954326,8.343971525537341,10.20084196454718,11.266815656574279,11.988916638738798,12.551601888866058,13.056190787885667,13.604179028803285
108,4.865319762503706,8.915137565468356,10.80462551046324,11.878087788330658,12.60065822381584,13.161300360842175,13.662381087087281,14.204513485882584
109,5.300466653401781,9.494063493864502,11.40905918020074,12.485755596669533,13.205901921864436,13.762271333472851,14.257888639868098,14.792095452609287
110,5.753367202432357,10.07858892156932,12.011878621365211,13.08761647589307,13.802533809137428,14.352493678781995,14.840792593595607,15.365133517608596
111,6.222840900904635,10.666550909688155,12.61089954875949,13.681592159375809,14.388591542591199,14.930117008216113,15.409358154894191,15.922036882809463
112,6.707579088183201,11.255807844046116,13.204038426817275,14.265745535801953,14.96227790003246,15.493472354766167,15.962044565132059,16.46142022062591
113,7.206159665518185,11.844261876081672,13.789330411340115,14.838294251795501,15.521970913834336,16.041079390571866,16.49750957577467,16.98210505667319
114,7.717063086309927,12.429879580810875,14.364944456435323,15.39762115871923,16.066230692413086,16.57165032575847,17.01461065843901,17.483118005845455
115,8.238689307438207,13.010710602934237,14.929195549662209,15.942281573178006,16.593803128817086,17.084090699537313,17.512403221164874,17.96368617110744
116,8.769375350459185,13.5849041105196,15.480554026225944,16.471007635399104,17.10362064120119,17.577497406939813,17.990136173917648,18.423230106012767
117,9.307413169734602,14.150722847272588,16.017652101929514,16.982709835033916,17.594800281717227,18.051154116971446,18.447245082953145,18.861354611487968
118,9.851067504085265,14.706554852583762,16.53928770588564,17.476475956179627,18.066639436931098,18.504524606477446,18.883343460363022,19.27783791577653
119,10.39859341478433,15.250922681975252,17.044425772549943,17.95156770345585,18.518609431517064,18.937244137884335,19.29821231314577,19.67261940389875
120,10.948253257136995,15.782490279914184,17.532197245007097,18.407415321775034,18.950347389079525,19.349109374555695,19.69178846934483,20.04578642758048
121,11.498332825476963,16.300067532704077,18.001895966257564,18.843610402985433,19.361646615490002,19.74006707907705,20.064151963872234,20.397560423646155
122,12.047156469963126,16.80261260137428,18.45297370373089,19.25989730588995,19.7524458172893,20.11020189840451,20.41551271450004,20.728282624027372
123,12.593101021085571,17.289232228456797,18.88503363103311,19.65616330190656,20.12281752019618,20.459723581467415,20.746196908305592,21.038399754047532
124,13.134608359210985,17.759180192555846,19.297822415076382,20.03242790440396,20.472955831607464,20.788953909267605,21.056633305605033,21.328449848923015
125,13.670196541415434,18.211854030081298,19.691221270168313,20.388831524087436,20.803163944194125,21.09831345968871,21.347339612098892,21.59904840937088
126,14.198469408288615,18.646790292908832,20.065236155808464,20.725623743445,21.11384151550766,21.388308558556446,21.618909202736347,21.85087509261052
127,14.718124635404449,19.063658598295063,20.419987385089655,21.04315138087287,21.405472166335926,21.65951860995108,21.871998441191916,22.0846611703962
128,15.227960221420032,19.462254499647003,20.75569887409756,21.34184667053063,21.678611277664572,21.91258375017213,22.10731443881286,22.301177617833897
129,15.726879409694304,19.84249162756413,21.07268715896282,21.622215519556676,21.93387419282544,22.148193289517334,22.325603768713616,22.501224217919
130,16.213894147210084,20.20439306420485,21.37135049267158,21.884826251472585,22.171925026626123,22.367074682705375,22.527641801062256,22.685619457618596
131,16.68812706903111,20.54808234355221,21.6521580268747,22.130298713918247,22.393466109349443,22.56998343455052,22.714223063147184,22.855191516235603
132,17.14881217713682,20.873774119856137,21.915639361935742,22.359294025520168,22.59922816332249,22.75769374495695,22.88615242811431,23.010770107845243
133,17.59529420679584,21.1817646837531,22.162374408374315,22.57250495283358,22.78996122839771,22.930990010827653,23.044237212310744,23.153179308543766
134,18.02702692685898,21.47242253673909,22.39298387731736,22.770647009728858,22.966426472592612,23.090659268909516,23.18928020965671,23.28323134097587
135,18.443570368642526,21.746179066362,22.6081202560735,22.954450268564127,23.12938878734627,23.237484394833526,23.32207357600424,23.40172120707251
136,18.844587167343718,22.00351954151358,22.808459438472536,23.124651982442398,23.279610183912776,23.37223831556656,23.443393684985377,23.50942227771213
137,19.229838145928824,22.244974309693074,22.994693029154686,23.281989991552617,23.417844018069896,23.495678813389983,23.553996553538067,23.60708246218479
138,19.59917723404203,22.4711106143971,23.167521342060123,23.427196794578716,23.544830024846416,23.608544361586322,23.654614358648015,23.695421422331716
139,19.952545878076933,22.682524703476755,23.327647089210753,23.560994469384863,23.661290046206314,23.711550470117967,23.74595237419896,23.775128176239942
140,20.28996705139008,22.87983457236464,23.47576977825838,23.684090304421087,23.76792450693443,23.805386840791694,23.828686703097897,23.846859457066213
141,20.61153893286871,23.06367324589331,23.612580750764774,23.797173008865965,23.865409506740317,23.89071512745033,23.903462611229994,23.911238646689977
142,20.917428461864063,23.234682608297415,23.738758928892874,23.900909669194444,23.954394560377064,23.968167245058677,23.970893339253504,23.9688550987438
143,21.20786471788705,23.393507831670487,23.8549671248478,23.995943235277647,24.035500830521524,24.038344175636436,24.031559390635945,24.020263946766814
144,21.483132408484096,23.540792413534458,23.961849052334113,24.082890627141747,24.109319958043326,24.101815304078396,24.08600829539864,24.065986293919646
145,21.74356530506571,23.677173756730948,24.06002673609464,24.162341187761168,24.17641322765007,24.159118109423613,24.134754680460443,24.106509691179664
146,21.98953990131258,23.803279275291796,24.150098568043173,24.234855811400276,24.237311185260065,24.210758121512296,24.1782806362778,24.14228882265945
147,22.221469266803236,23.919723126475386,24.232637759169503,24.300966237689178,24.29251360211992,24.257209375377894,24.21703638795236,24.173746512090585
148,22.439797142226322,24.027103354029574,24.30819127354766,24.361174828158024,24.342489764350713,24.298914948772673,24.25144116493527,24.201274862534202
