S,p02,p03,p04,p05,p06,p07,p08,p09
29,9.93849744774759e-16,-1.860964753691619e-15,-2.831360736420111e-15,1.2181308387000425e-14,5.746454127134074e-15,3.205059162556812e-17,-4.513906393412246e-15,9.484971267103613e-16
30,2.246955994818775e-16,-2.6313311653653573e-15,-9.525375150918939e-15,-7.264420160368647e-16,6.6136178399376665e-15,7.182178667318325e-15,2.269633546975703e-16,6.586952501687675e-15
31,-2.674539502469739e-15,-4.70257261482745e-15,1.6650088070530553e-15,8.522688002225175e-15,-3.9585519184865325e-15,7.468211432281377e-15,4.219203226225293e-15,8.063724608488034e-15
32,-2.087695085499225e-15,3.0183464941260846e-15,-5.133106529238794e-16,4.107219833241697e-15,6.049841863942437e-15,-6.244775264493038e-16,-1.8122608224114664e-15,2.2576440748844668e-14
33,-2.9988433380182085e-15,2.0065308600260105e-15,1.1268315620223537e-15,1.621841875162484e-16,1.1275900105684885e-14,2.3302084353781538e-14,1.4211534040370833e-14,4.1196031064757004e-14
34,6.644190021690339e-16,1.813169986643939e-15,1.701956390073545e-14,2.4298078122405704e-14,4.588086123785895e-14,4.42041083905544e-14,8.796398031495748e-14,1.317676801405109e-13
35,3.410036006824735e-15,2.3408788732299284e-14,2.5685080221993276e-14,8.414282491809347e-14,1.5641119354142409e-13,2.3147767658511737e-13,3.311084447416909e-13,5.077087744348213e-13
36,9.303241742283797e-15,2.6183143299789577e-14,1.406593801170586e-13,3.1119858564031393e-13,5.355929850388758e-13,8.302566191035535e-13,1.239268345704252e-12,1.823219313920009e-12
37,3.6636441165817684e-15,1.1300375713974278e-13,5.193559651048544e-13,1.1324127160334797e-12,1.9848793910231985e-12,2.9528615950556645e-12,4.265337061440467e-12,6.386347025962428e-12
38,1.915785578589054e-14,3.94793542257004e-13,1.7404175660993538e-12,3.827631273502795e-12,6.441420649866989e-12,9.643736438350927e-12,1.3836141468117939e-11,2.042442551616288e-11
39,3.902140994054211e-14,1.3284745413209626e-12,5.55763375119654e-12,1.2037319907660557e-11,2.0036132881022425e-11,2.968782910737382e-11,4.2180989286866727e-11,6.169768398089005e-11
40,1.4074587460882175e-13,4.175640632044663e-12,1.675644920781017e-11,3.562251178153713e-11,5.878766444572778e-11,8.639983419395904e-11,1.2151230333769242e-10,1.7597179170958305e-10
41,3.548319262527205e-13,1.244261684227593e-11,4.806740308555648e-11,1.0042425649158674e-10,1.635627638387439e-10,2.378595482150647e-10,3.315762507674208e-10,4.758541074166199e-10
42,1.1042273332057768e-12,3.50173915624412e-11,1.3092080863402608e-10,2.68482816616565e-10,4.321286768552762e-10,6.225693268642158e-10,8.60759560966455e-10,1.2238026459052035e-09
43,3.235565201027183e-12,9.366232124526237e-11,3.3980842674735184e-10,6.847620214779905e-10,1.0888525459296684e-09,1.5542617645857437e-09,2.131056920400002e-09,3.003025330236787e-09
44,8.975426557504366e-12,2.395768203284598e-10,8.423292348767595e-10,1.6683113312634174e-09,2.622591531046686e-09,3.7100626100944307e-09,5.0465350009356135e-09,7.048568313410919e-09
45,2.3657886917323066e-11,5.863476984724847e-10,2.0000555996237743e-09,3.8949485171894166e-09,6.0540895097873495e-09,8.48952927590844e-09,1.145773880191878e-08,1.5866428493019083e-08
46,5.978632647998403e-11,1.376893734692187e-09,4.559680559239911e-09,8.734333823051242e-09,1.3426219381809608e-08,1.866715728344174e-08,2.5001072703463877e-08,3.433026801061283e-08
47,1.4492752601352814e-10,3.1090098338937965e-09,1.0002316223632812e-08,1.8853588785443943e-08,2.8668914148601908e-08,3.9526549815035284e-08,5.2541951020756704e-08,7.15565339831817e-08
48,3.384235926607917e-10,6.765050354939936e-09,2.1156258820241762e-08,3.925305065729093e-08,5.905902308748739e-08,8.076007268224495e-08,1.0656677760409462e-07,1.4396703775717248e-07
49,7.61389978554199e-10,1.4212139181076424e-08,4.322942761813075e-08,7.897694671154878e-08,1.1759911712819507e-07,1.595213186021578e-07,2.0898553013727255e-07,2.801099953822694e-07
50,1.6545555752813828e-09,2.8879303730785766e-08,8.548672889814206e-08,1.5382947561517165e-07,2.267369562144498e-07,3.0514982682460686e-07,3.9695957980073305e-07,5.279569331613905e-07
51,3.479103834229254e-09,5.685545247749811e-08,1.6387514990412952e-07,2.905382730156636e-07,4.2398823010519595e-07,5.662232631392768e-07,7.315049168506804e-07,9.655516816198495e-07
52,7.090037754320024e-09,1.0861784045417952e-07,3.049958482478408e-07,5.329155343341166e-07,7.701232848239299e-07,1.0207107189086524e-06,1.3097448487990913e-06,1.715991107491453e-06
53,1.4023732503491684e-08,2.0165397255632406e-07,5.51910124676773e-07,9.50665171482398e-07,1.3606974402451038e-06,1.7900903695350378e-06,2.281757159662917e-06,2.9677630498435126e-06
54,2.6961513751298802e-08,3.6432249406224053e-07,9.72352940797109e-07,1.651557550378982e-06,2.3417335270599447e-06,3.058312226852781e-06,3.872940902241461e-06,5.001394027116628e-06
55,5.044933518921922e-08,6.413513382382701e-07,1.6699781436208558e-06,2.797707886722839e-06,3.930344067273937e-06,5.096407652820524e-06,6.4126794939976545e-06,8.223128561577148e-06
56,9.19910958048449e-08,1.1014372441334256e-06,2.7992689326320755e-06,4.626638089927148e-06,6.440957242826427e-06,8.293331251809386e-06,1.0369808660441434e-05,1.3205977136891657e-05
57,1.6365125001647034e-07,1.8474345061373802e-06,4.5846896918266215e-06,7.4776276287269136e-06,1.031751106561141e-05,1.3193269024808934e-05,1.6394901931014987e-05,2.0737847703850747e-05
58,2.8435164629133393e-07,3.029599237564071e-06,7.344498926369623e-06,1.1823581257062988e-05,1.617161658098022e-05,2.0539120114697242e-05,2.536877198870864e-05,3.187575241898801e-05
59,4.830627355299586e-07,4.86231475157491e-06,1.1519393841314795e-05,1.8308219543541632e-05,2.4826107624200712e-05,3.132118249547615e-05,3.845580878774268e-05,4.8004104801456504e-05
60,8.031318231860939e-07,7.6445497698482e-06,1.7705814238811596e-05,2.7787873566834792e-05,3.736272574639786e-05,4.682930697543332e-05,5.7159860729718605e-05,7.08941886619352e-05
