S,p02,p03,p04,p05,p06,p07,p08,p09
117,20.909287461742608,19.462784722658498,15.92640823696021,13.144062986589322,10.945838307500289,9.052857091136524,7.213748820050903,5.054037673451006
118,22.687931864388755,20.936714860505212,17.171629416742462,14.24872459817541,11.953860624663726,9.985478255642644,8.078607556008333,5.844969288131985
119,24.52827825211474,22.431362158330437,18.425527562145838,15.357185249939853,12.963187336285209,10.917902977823246,8.942224932437615,6.633801025821473
120,26.42544105863913,23.941501592985137,19.68350671360506,16.465289355185142,13.96997328339138,11.846528178636628,9.801212380706659,7.417373269914229
121,28.374213708363925,25.461997251993296,20.94117275018421,17.569125406148522,14.970637741515702,12.76802682618241,10.652464864729794,8.192815235402229
122,30.369128504892505,26.98785334258238,22.194369932776237,18.665053710367285,15.96188631157922,13.6793654453367,11.493174623974944,8.957554777088639
123,32.404517729032634,28.514259848516765,23.439211106684432,19.74972771388348,16.940726515094795,14.57781550202899,12.320838995533201,9.709322550559918
124,34.47457487498489,30.036632465276902,24.672101604772667,20.820109156363742,17.904477458005985,15.460959107218741,13.13326282339915,10.446151092630451
125,36.57341502095033,31.55064659674398,25.889757020950732,21.873477407796216,18.850774013207428,16.326689555852703,13.928556018780291,11.16636942783984
126,38.695133415427165,33.0522653380437,27.089215133276134,22.907433419455536,19.777566035253358,17.1732072639335,14.705126869441187,11.868593827200513
127,40.83386145915062,34.537761497241256,28.26784234555202,23.91989878381562,20.683113163464384,17.99901169470477,15.461671710787783,12.551715346076264
128,42.98381937119311,36.003733821216684,29.423335086352687,24.909110440439974,21.565975793200565,18.80288987457437,16.19716156925879,13.214884753502432
129,45.13936494264632,37.44711768737234,30.55371665572295,25.873611589039314,22.425002801884553,19.583902093424754,16.91082637185275,13.857495438398537
130,47.295037898827715,38.865190602271404,31.65733004324718,26.812239378916836,23.259316608505998,20.3413653648278,17.60213728749047,14.479164840420644
131,49.44559950824132,40.25557291106505,32.732827258861974,27.724109937932262,24.068296124956667,21.074835191762986,18.27078772821693,15.079714909001929
132,51.58606719054948,41.61622416804356,33.7791557207586,28.608601286012636,24.85155812761679,21.784086145311576,18.91667349424946,15.659152043941127
133,53.7117439843052,42.94543565004254,34.795542235697496,29.46533465058554,25.608937539574583,22.469091719652923,19.539872497825428,16.21764691831693
134,55.81824283637777,44.24181951154349,35.781475087027026,30.294154665873485,26.34046707074571,23.130003878325134,20.140624449408406,16.75551453072046
135,57.90150576676138,45.50429508516025,36.73668471797775,31.095108897167023,27.046356615854705,23.76713265658541,20.719310837589155,17.273194779997247
136,59.95781804452553,46.73207282462357,37.66112346274131,31.868427086421747,27.726972761495894,24.380926133595793,21.276435482074163,17.771233804205977
137,61.983817581429165,47.924636371805285,38.55494473846335,32.6145004685948,28.382818703963153,24.971951038126505,21.81260588928815,18.250266275921057
138,63.976499809654094,49.081723205641836,39.418482068581184,33.33386146100388,29.014514831328064,25.54087420314275,22.328515592503706,18.710998801043743
139,65.93321835830741,50.203304301240514,40.25222826358501,34.027163980653086,29.62278017601747,26.088445039069796,22.82492761488122,19.154194525724932
140,67.851681880982,51.28956319306752,41.056815040490946,34.69516459937001,30.208414900723746,26.615479153376143,23.30265915315408,19.580659019496238
141,69.72994741335654,52.340874798678705,41.832993318177536,35.33870470357989,30.77228393928877,27.122843205684077,23.76256754437307,19.99122746932329
142,71.56641065687523,53.35778431987812,42.581614383147404,35.958693785399376,31.31530187731073,27.611441053314323,24.205537546057343,20.386753191116114
143,73.35979359238607,54.34098649803811,43.303612080072895,36.55609395522639,31.838419124030537,28.08220121207725,24.632469933267842,20.76809744118897
144,75.10912982753499,55.29130546015466,43.99998614375065,37.13190573306804,32.34260939801352,28.536065631118035,25.0442713927594,21.136120490722377
145,76.81374807411068,56.20967535317476,44.67178675525112,37.68715514673886,32.828858523815185,28.97397975884317,25.44184567573744,21.491673909779152
146,78.47325413836828,57.09712192675678,45.320100373536576,38.22288213975398,33.298154515893685,29.39688385888033,25.826085955283418,21.835593995962554
147,80.08751178851412,57.95474518942321,45.94603686713903,38.740130270371154,33.75147890862564,29.805705520660197,26.19786832284383,22.16869627331164
148,81.65662284110464,58.783703230509055,46.550717946294995,39.239937665279356,34.189799276938615,30.20135329827518,26.55804634972796,22.491770981082126
149,83.18090678214726,59.58519727074929,47.13526687605771,39.723329177039446,34.614062881797025,30.584711402948983,26.907446633629206,22.805579468555592
150,84.66088021093086,60.36045797750482,47.70079943369794,40.19130968298228,35.02519136667246,30.95663536948301,27.246865246656782,23.11085141066158
151,86.09723636491803,61.11073305743702,48.24841606019099,40.64485845489685,35.42407642595329,31.317948613509472,27.577065000439305,23.408282759186605
152,87.49082495416278,61.837276118836115,48.77919514502835,41.084924523024924,35.811576363084896,31.669439795586385,27.898773443895664,23.698534346933187
153,88.84263250352191,62.54133677853844,49.29418737503681,41.512422954155426,36.18851345546581,32.0118609088496,28.212681511428528,23.982231064646342
154,90.15376337130103,63.22415197407665,49.79441107267988,41.92823196183397,36.55567204327852,32.345926008507675,28.519442742141976,24.25996153461014
155,91.42542158439433,63.88693842978235,50.280848445609294,42.333190767234896,36.913797261531656,32.672310504962354,28.81967299475221,24.53227820978512
156,92.65889360293649,64.53088621666403,50.75444266753877,42.72809812983418,37.263594337686,32.99165094594798,29.113950587330706,24.799697832084533
157,93.85553210166594,65.15715333885268,51.21609571038128,43.11371147025014,37.605728380597014,33.30454521776538,29.40281679598762,25.062702188959918
158,95.01674083183858,65.76686127476279,51.66666684901209,43.49074651072229,37.94082459144832,33.61155310055146,29.6867766520144,25.321739112964536
159,96.1439606058427,66.36109139812696,52.106971761962484,43.85987736258734,38.26946883177378,33.913197117813,29.966299982244493,25.577223674301663
160,97.23865642711881,66.94088220287746,52.53778215520022,44.22173699516243,38.59220848882785,34.2099636257295,30.241822643239402,25.829539521909695
161,98.30230577113869,67.50722725578022,52.95982583882122,44.57691802483126,38.90955358426105,34.502304093071245,30.513747904342026,26.079040333898362
162,99.33638800756235,68.06107380194497,53.37378719234671,44.92597376853347,39.22197807640515,34.79063652785079,30.782447940820745,26.32605134282784
163,100.34237494121889,68.60332195071415,53.78030795753155,45.26941951083323,39.52992131252735,35.07534701175459,31.0482654024252,26.57087090603234
164,101.32172243842881,69.13482437208529,54.179988303119586,45.607733938620854,39.83378959181749,35.35679130833422,31.311515027516634,26.813772095838928
165,102.27586309610679,69.65638643760137,54.573388111099064,45.94136070295214,40.13395780473381,35.63529651537962,31.572485277442297,27.05500428799681
166,103.20619990412148,70.16876674343315,54.96102843823287,46.270710071745214,40.43077111909987,35.91116273614823,31.83143996924933,27.294794730586602
167,104.11410084558277,70.67267795775756,55.343393111991546,46.59616064169789,40.72454668689112,36.18466474795774,32.0886198890566,27.53335007858979
168,105.00089437600586,71.16878793889008,55.72093042426545,46.91806108230345,41.0155753504327,36.45605365024096,32.34424437091192,27.77085788280118
169,105.86786571938802,71.65772107528134,56.09405489089596,47.236731888454386,41.30412332937112,36.72555847735168,32.59851282955992,28.00748802372901
170,106.7162539178046,72.1400598028545,56.463149049157124,47.55246712180252,41.59043387339949,36.993387764263375,32.851606237738906,28.24339408356309
