S,p02,p03,p04,p05,p06,p07,p08,p09
178,46.7313025886356,57.86438427758135,62.45132266236786,64.96051602247897,66.6011950948865,67.85151818354691,68.97763418466461,70.23441096530895
179,47.556331140229375,58.75374891892436,63.36488613562276,65.88546463939834,67.5318937017959,68.7853431518674,69.91388700746217,71.17415519120462
180,48.381742162790786,59.643252715536,64.2785503157858,66.8104823820538,68.4626184403355,69.71913810533984,70.85004692807918,72.11375680699031
181,49.20749901158279,60.532883907394016,65.19230788456905,67.73556378469104,69.39336514921806,70.65290001866093,71.78611186135844,73.05321454595115
182,50.033568419538526,61.42263194270076,66.10615225533677,68.66070391930045,70.32413009791821,71.58662622864877,72.72208003489037,73.9925274019374
183,50.85992021328873,62.31248735262769,67.02007749246371,69.5858983342859,71.25490993607451,72.52031439060694,73.65794995069871,74.93169459650984
184,51.68652704940927,63.20244163821779,67.93407823926687,70.51114299996387,72.18570164870583,73.45396243979006,74.59372035148361,75.87071555005313
185,52.513364169912236,64.09248716840551,68.84814965365968,71.4364342601932,73.11650251661939,74.3875685574351,75.5293901908905,76.80958985642529
186,53.34040917600855,64.98261708816915,69.76228735077848,72.36176878948714,74.04731008143459,75.32113114082615,76.46495860737568,77.74831726070445
187,54.167641819132086,65.87282523591179,70.67648735186792,73.2871435550003,74.97812211472075,76.25464877694448,77.40042490122468,78.68689763967963
188,54.99504380824613,66.76310606923448,71.5907460387818,74.21255578291186,75.90893659078637,77.18812021930063,78.3357885143748,79.62533098477101
189,55.82259863244857,67.65345459831299,72.50506011354616,75.13800292868157,76.83975166271244,78.12154436756859,79.27104901270178,80.56361738706141
190,56.650291397922366,68.5438663261731,73.41942656241537,76.06348265077331,77.77056564125544,79.05492024970812,80.20620607049342,81.50175702421356
191,57.47810867829172,69.43433719520472,74.33384262399039,76.98899278745881,78.70137697629,79.98824700627999,81.14125945683655,82.43975014902782
192,58.30603837748744,70.32486353929731,75.24830576092832,77.91453133635696,79.63218424050987,80.92152387668776,82.07620902369344,83.37759707944114
193,59.13406960425036,71.21544204107019,76.16281363488173,78.84009643639305,80.56298611510174,81.85475018712988,83.01105469546145,84.3152981897956
194,59.962192557441185,72.10606969366839,77.07736408430128,79.76568635190289,81.49378137718347,82.78792534005245,83.94579645984227,85.25285390321574
195,60.790398421363705,72.9967437666746,77.99195510479761,80.69129945864616,82.4245688887793,83.72104880490409,84.88043435985078,86.19026468495554
196,61.61867927034979,73.88746177572625,78.90658483176651,81.61693423148981,83.35534758715488,84.65412011006913,85.81496848682843,87.12753103659774
197,62.44702798188919,74.77822145544395,79.82125152504267,82.54258923357777,84.28611647635643,85.58713883579887,86.74939897433752,88.064653490996
198,63.27543815763671,75.66902073533387,80.73595355532908,83.46826310681472,85.21687461978938,86.52010460804439,87.68372599282672,89.00163260786177
199,64.103904051664,76.5598577183575,81.65068939222833,84.39395456349122,86.1476211337307,87.45301709306781,88.61794974496462,89.93846896992426
200,64.93242050536173,77.45073066187753,82.56545759366774,85.31966237893832,87.0783551816488,88.38587599272702,89.5520704615706,90.87516317957986
201,65.7609828884404,78.34163796073489,83.48025679657617,86.24538538507107,88.00907596922825,89.31868104037434,90.48608839805446,91.81171585597542
202,66.58958704551587,79.23257813222085,84.39508570865615,87.17112246471342,88.93978274002467,90.25143199726266,91.42000383130653,92.74812763246516
203,67.41822924779667,80.12354980274391,85.30994310113174,88.09687254662079,89.8704747716574,91.18412864941487,92.35381705698397,93.684399154397
204,68.24690614942885,81.01455169600744,86.2248278023508,89.02263460110585,90.80115137248562,92.11677080489133,93.28752838713281,94.62053107718089
205,69.07561474808982,81.90558262252223,87.13973869214732,89.94840763619882,91.73181187869011,93.0493582914036,94.22113814811541,95.55652406460834
206,69.90435234944675,82.79664147032248,88.05467469686894,90.87419069426936,92.66245565173122,93.98189095422639,95.15464667879395,96.49237878738585
207,70.73311653512678,83.6877271967321,88.96963478499208,91.7999828490651,93.59308207611438,94.91436865438565,96.08805432894044,97.42809592185614
208,71.56190513389087,84.57883882108402,89.88461796326,92.7257832031002,94.52369055743745,95.84679126706294,97.02136145784804,98.36367614888707
209,72.39071619568445,85.46997541826372,90.79962327326578,93.6515908853621,95.45428052067768,96.77915868020582,97.95456843310897,99.29912015288924
210,73.21954796832922,86.36113611300216,91.7146497884471,94.57740504929107,96.3848514086913,97.71147079331439,98.88767562954735,100.23442862097721
211,74.04839887658356,87.25232007482133,92.62969661142832,95.50322487100158,97.31540268089117,98.64372751637622,99.82068342827922,101.16960224221853
212,74.87726750334264,88.14352651356239,93.54476287166847,96.42904954770725,98.24593381208885,99.57592876893183,100.75359221588573,102.10464170699025
213,75.70615257278916,89.03475467542603,94.45984772338909,97.35487829633558,99.17644429147705,100.50807447925796,101.68640238369078,103.03954770640703
214,76.53505293528663,89.9260038394714,95.374950343733,98.28071035230042,100.10693362172448,101.44016458364662,102.61911432711494,103.97432093182539
215,77.36396755385198,90.8172733145151,96.29006993113907,99.20654496841178,101.0374013181838,102.3721990257758,103.5517284451149,104.9089620744086
216,78.1928954920444,91.70856243638175,97.20520570389492,100.13238141390968,101.96784690818853,103.30417775614805,104.48424513967976,105.84347182474295
217,79.0218359031413,92.59987056547602,98.12035689885487,101.0582189736035,102.89826993042666,104.23610073159885,105.41666481538968,106.77785087249953
218,79.8507880204535,93.49119708462595,99.03552277029806,101.98405694710688,103.82866993438547,105.16796791486101,106.34898787902253,107.71209990614373
219,80.67975114867923,94.3825413971747,99.95070258891086,102.90989464814874,104.75904647986019,106.09977927417805,107.28121473920348,108.6462196126707
220,81.50872465618008,95.27390292528437,100.86589564087947,103.83573140396028,105.6893991365039,107.03153478295991,108.21334580609178,109.58021067737594
221,82.33770796809112,96.16528110842867,101.78110122707176,104.76156655471756,106.61972748343568,107.96323441947416,109.14538149110155,110.51407378365556
222,83.16670056017323,97.05667540206078,102.69631866231512,105.68739945304723,107.55003110887803,108.89487816657513,110.07732220665592,111.44780961282653
223,83.99570195333376,97.9480852764222,103.61154727473402,106.61322946356795,108.48030960983436,109.82646601145196,111.00916836595651,112.38141884396799
224,84.82471170874189,98.83951021548259,104.52678640516133,107.53905596248298,109.4105625917942,110.75799794540978,111.9409203827824,113.31490215377923
225,85.65372942347996,99.7309497160009,105.44203540660511,108.46487833720391,110.34078966846188,111.68947396367037,112.8725786713109,114.24826021645985
226,86.48275472666826,100.6224032866764,106.35729364376023,109.3906959860081,111.2709904615149,112.62089406518375,113.80414364594773,115.18149370359409
227,87.3117872760199,101.51387044739893,107.27256049257095,110.31650831771631,112.20116460037426,113.5522582524672,114.7356157211765,116.11460328405822
228,88.1408267547722,102.40535072857489,108.18783533982432,111.24231475141215,113.1313117219953,114.48356653145241,115.66699531142856,117.04758962393039
229,88.96987286895943,103.29684367052054,109.1031175827861,112.16811471616084,114.06143147067722,115.4148189113433,116.59828283094625,117.98045338641316
230,89.79892534498373,104.18834882291809,110.01840662885935,113.09390765076095,114.9915234978759,116.34601540448953,117.52947869367898,118.91319523176473
231,90.62798392746377,105.07986574432572,110.93370189527272,114.01969300351348,115.92158746203914,117.27715602626878,118.46058331317361,119.84581581723909
232,91.45704837731041,105.97139400173613,111.84900280879204,114.94547023199479,116.85162302844851,118.2082407949705,119.39159710247658,120.77831579702972
233,92.28611847003008,106.86293317017417,112.76430880545212,115.8712388028512,117.78162986906446,119.13926973169691,120.32252047404845,121.71069582222151
234,93.11519399420568,107.75448283233398,113.67961933030743,116.79699819160426,118.71160766238799,120.07024286026738,121.25335383967665,122.64295654074908
235,93.94427475015569,108.64604257825016,114.59493383719764,117.72274788246163,119.64155609332137,121.00116020712304,122.18409761040324,123.57509859735393
236,94.77336054873778,109.53761200499586,115.51025178853003,118.64848736814442,120.571474853044,121.93202180124405,123.11475219645436,124.5071226335584
237,95.60245121028535,110.429190716405,116.4255726550714,119.57421614971223,121.50136363888502,122.86282767406614,124.0453180071706,125.43902928762725
238,96.43154656366961,111.32077832282383,117.34089591575746,120.49993373640805,122.43122215420667,123.79357785940897,124.97579545094597,126.3708191945461
239,97.26064644545548,112.21237444087636,118.25622105750571,121.42563964549754,123.361050108289,124.72427239339572,125.90618493517586,127.30249298599755
240,98.08975069916312,113.10397869324581,119.17154757503997,122.35133340212235,124.2908472162203,125.65491131438601,126.83648686619641,128.23405129033867
241,98.91885917460196,113.99559070848515,120.0868749707282,123.27701453915782,125.22061319879178,126.58549466291291,127.76670164924153,129.16549473258908
242,99.74797172728515,114.8872101208264,121.00220275442098,124.20268259707203,126.1503477823926,127.51602248161325,128.69682968838862,130.09682393440792
243,100.57708821790266,115.7788365700096,121.91753044329978,125.12833712379101,127.08005069891045,128.44649481516763,129.62687138652134,131.02803951408941
244,101.40620851186165,116.67046970112847,122.83285756173353,126.05397767457214,128.0097216856354,129.37691171024386,130.55682714528444,131.95914208654213
245,102.23533247886787,117.56210916447259,123.74818364113563,126.97960381187244,128.93936048516605,130.30727321543563,131.48669736504488,132.89013226329163
246,103.0644599925563,118.45375461539506,124.66350821983401,127.9052151052296,129.86896684531075,131.23757938121292,132.4164824448596,133.82101065246425
247,103.89359093016623,119.3454057141767,125.57883084293734,128.830811131142,130.7985405190089,132.1678302598612,133.34618278243497,134.75177785878626
248,104.72272517224548,120.23706212590017,126.49415106221352,129.7563914729507,131.7280812642304,133.09802590543887,134.2757987740995,135.68243448358015
249,105.5518626023877,121.12872352033425,127.40946843596637,130.6819557207268,132.65758884390064,134.0281663737153,135.20533081477353,136.61298112475595
