S,p02,p03,p04,p05,p06,p07,p08,p09
171,147.64311591908842,108.5711697673922,81.78543971237282,66.61006801446199,56.80232888638983,49.59176715668754,43.45055588528446,36.952381332488926
172,150.07604274187543,109.40851655520056,82.34111642371111,67.05289692908671,57.18439153469319,49.93521506134222,43.76440092882703,37.235457917803316
173,152.4524785260482,110.23038977351227,82.89023105478641,67.49182290693057,57.56378488703895,50.27675900631472,44.0769182840171,37.51769460035845
174,154.77286719439877,111.03783510382819,83.4333250129422,67.92719784020953,57.940768821114474,50.61660352302617,44.38827286204905,37.79922166373453
175,157.0378196788109,111.8318469373051,83.97090126578064,68.35934526130032,58.31558072538421,50.95493447882262,44.698613795272735,38.0801562940178
176,159.24809883906067,112.61336853131887,84.50342620449689,68.78856214253837,58.688437109769254,51.291920517532574,45.008075725396424,38.3606037080753
177,161.40460458863632,113.38329251661357,85.03133153604061,69.21512065021922,59.05953514889468,51.62771442538592,45.316780015981806,38.640658207569345
178,163.5083593304067,114.1424617060455,85.55501618270611,69.6392698430337,59.429054153075,51.96245442090763,45.62483588898232,38.92040416045006
179,165.56049379239627,114.8916701597198,86.07484817053468,70.06123730713512,59.79715696427341,52.29626536763732,45.93234148641017,39.19991691156213
180,167.56223334095336,115.63166446424695,86.59116649106657,70.48123072197008,60.163991274931305,52.62925991070517,46.23938485853927,39.47926362523049
181,169.5148848368703,116.36314518777162,87.10428292336942,70.89943935293128,60.52969086952302,52.96153953785776,46.546044880960835,39.75850406241719
182,171.41982408808863,117.08676847534356,87.61448380566499,71.31603546780987,60.8943767887105,53.29319556704348,46.85239210310783,40.03769129562329
183,173.27848394187964,117.80314775334553,88.12203174838373,71.73117567589209,61.25815841771569,53.62431006275301,47.158489531197745,40.31687236480295
184,175.09234304894807,118.51285551393183,88.62716728155675,72.14500218910658,61.62113450044515,53.95495668416217,47.464393348676026,40.59608887791981
185,176.8629153227117,119.21642515453073,89.13011043209558,72.55764400580347,61.983394081744336,54.285201467652655,47.77015357762693,40.87537755925226
186,178.59174010802494,119.91435284954974,89.63106222701995,72.9692180183676,62.34501738032421,54.61510354724339,48.07581468466182,41.15477074897598
187,180.28037306576223,120.6070994351407,90.13020612112541,73.37983004653097,62.70607659586318,54.94471581634883,48.38141613442559,41.434296857583064
188,181.93037777278587,121.29509228939668,90.62770934711644,73.789575798682,63.06663665266825,55.27408553402964,48.686992894584336,41.713980778218485
189,183.54331803012744,121.9787271939257,91.12372418896797,74.19854176381193,63.42675588412732,55.603254879505926,48.99257589514292,41.993844260156266
190,185.1207508670564,122.65837016400312,91.61838917861473,74.60680603712433,63.78648666066624,55.93226145811272,49.29819244597624,42.27390624655882
191,186.66422022366388,123.3343592370197,92.11183021726583,75.01443908251773,64.14587596501207,56.26113876208976,49.60386661527849,42.5541831792529
192,188.1752512905507,124.00700621096661,92.60416162365459,75.42150443491025,64.50496591801524,56.58991658968091,49.909619571998576,42.83468927342611
193,189.65534548099077,124.67659832572657,93.09548711088382,75.82805934638586,64.8637942584223,56.91862142524187,50.21546989556214,43.115436764804116
194,191.1059760078462,125.34339988218548,93.58590069499542,76.2341553787941,65.22239477991079,57.247276783844825,50.52143385506014,43.39643613154678
195,192.52858403571196,126.00765379492671,94.07548753778059,76.63983894675326,65.58079772836223,57.57590352288773,50.82752566082647,43.67769629345588
196,193.9245753768258,126.66958307576408,94.56432472699987,77.04515181399785,65.93903016248674,57.90452012345497,51.13375769081969,43.959224790196316
197,195.29531769821418,127.3293922463008,95.05248199725145,77.45013154638585,66.29711628074588,58.233142944359884,51.44014069373739,44.24102794102964
198,196.64213820716014,127.98726867873889,95.54002239454675,77.8548119248093,66.65507771713806,58.56178645054442,51.746683971517626,44.523110987108794
199,197.966321781211,128.6433838643976,96.02700288789805,78.2592233206735,67.01293380846707,58.89046341874078,52.05339554253712,44.80547821870431
200,199.26910950950364,129.2978946110839,96.5134749312142,78.66339303713161,67.37070183562466,59.21918512219264,52.36028228776419,45.08813308853874
201,200.5516976124216,129.95094416973066,96.99948497844488,79.0673456185047,67.72839724088513,59.54796149616968,52.667350081344466,45.37107831249898
202,201.81523670706483,130.60266329245707,97.48507495554293,79.47110313068393,68.08603382370109,59.87680128639923,52.974603907243534,45.65431595925915
203,203.06083138705517,131.25317122338345,97.9702826915613,79.87468541460885,68.44362391653007,60.20571218199393,53.282047962938606,45.937847529988574
204,204.2895400863383,131.90257662487852,98.45514231234276,80.27811031556169,68.80117854287136,60.53470093395603,53.58968575213083,46.221674028699766
205,205.50237519741364,132.5509784412688,98.93968459947118,80.6813938897875,69.15870755879823,60.86377346140708,53.89752016692597,46.505796025026314
206,206.7003034165502,133.1984667029765,99.42393731670052,81.08455059096968,69.5162197800407,61.19293494594373,54.205553561170206,46.79021370928993
207,207.8842462888648,133.845123273624,99.90792550706757,81.48759343789393,69.87372309558353,61.522189916094305,54.513787815081116,47.074926941760964
208,209.0550809289059,134.49102254274194,100.39167176223103,81.89053416548049,70.23122456917363,61.8515423221325,54.822224393181784,47.35993529550484
209,210.21364089266044,135.1362320672898,100.87519646715322,82.29338336029812,70.5887305301367,62.180995602980005,55.13086439509962,47.64523809482526
210,211.3607171795042,135.78081316458608,101.3585180213667,82.69615058226876,70.94624665437905,62.51055274537762,55.439708600794546,47.930834448667525
211,212.4970593434483,136.42482145947596,101.84165303929049,83.09884447378693,71.30377803659513,62.840216336564936,55.74875751054691,48.21672328036115
212,213.62337669503617,137.068307388531,102.32461653142195,83.5014728574663,71.66132925461568,63.16998861102263,56.0580113802736,48.50290335354117
213,214.7403395764286,137.7113166640747,102.80742206759612,83.90404282370483,72.01890442681815,63.499871491730886,56.367470252696705,48.789373295090854
214,215.8485806939442,138.3538907004329,103.29008192455191,84.3065608088672,72.3765072628673,63.82986662700958,56.677133984820216,49.076131615280616
215,216.94869649363147,138.9960670053199,103.77260721873611,84.70903266530101,72.73414110928726,64.15997542291194,56.98700227219078,49.363176725344005
216,218.04124856688532,139.63787953831357,104.25500802588132,85.11146372382257,73.09180898950913,64.49019907180542,57.2970746702957,49.65050695288156
217,219.126765074245,140.27935903911697,104.73729348870009,85.51385884935954,73.44951363979035,64.82053857803294,57.6073506132559,49.93812055556859
218,220.20574217728068,140.92053332769794,105.21947191334391,85.9162224907898,73.8072575407827,65.15099477997452,57.91782943045831,50.22601573280099
219,221.278645468864,141.56142757837387,105.70155085652075,86.31855872516283,74.16504294579624,65.48156837012655,58.22851036107579,50.51419063603859
220,222.34591139389045,142.20206456986944,106.18353720315099,86.72087129726123,74.52287190562501,65.81225991234447,58.53939256675247,50.80264337796763
221,223.40794865335525,142.84246491309958,106.66543723643969,87.12316365465185,74.88074629067825,66.14306985747405,58.85047514281183,51.09137204028045
222,224.4651395855964,143.4826472587737,107.14725670034255,87.5254389790264,75.23866781060633,66.47399855664418,59.16175712815388,51.38037468045766
223,225.5178415192322,144.12262848586295,107.62900085570948,87.92770021397587,75.59663803147032,66.80504627347972,59.47323751369922,51.66964933784399
224,226.56638809372893,144.76242387325016,108.1106745304865,88.32995008972944,75.9546583913135,67.13621319448251,59.78491525011904,51.959194038696666
225,227.6110905435562,145.4020472551008,108.59228216444023,88.73219114524744,76.31273021340448,67.46749943831958,60.09678925413127,52.24900680089206
226,228.65223894312905,146.04151116225665,109.07382784946833,89.13442574752963,76.6708547185452,67.79890506403135,60.408858414696454,52.53908563737326
227,229.69010341007595,146.68082695006177,109.55531536537677,89.5366561091798,77.0290330356012,68.13043007809156,60.72112159745302,52.82942856003601
228,230.72493526503166,147.32000491407362,110.03674821184077,89.93888430374355,77.38726621071592,68.46207444088179,61.033577649630644,53.12003358228736
229,231.75696814670772,147.95905439509198,110.51812963708798,90.34111227937203,77.74555521589619,68.79383807213699,61.346225403723054,53.410898721438116
230,232.78641908117166,148.59798387369096,110.99946266332736,90.74334187101485,78.10390095614252,69.12572085579143,61.65906368055403,53.702022001267125
231,233.81348950522778,149.23680105594954,111.48075010953704,91.14557481122176,78.46230427597334,69.45772264433216,61.97209129250041,53.993401453499246
232,234.83836624345108,149.8755129507117,111.96199461182701,91.54781273973711,78.82076596539207,69.78984326268929,62.285307045957694,54.28503511933158
233,235.86122243925587,150.51412593930564,112.44319864135193,91.95005721198868,79.17928676472243,70.1220825111136,62.598709743375736,54.57692105107341
234,236.88221844032284,151.1526458383308,112.92436452064152,92.35230970665569,79.53786736925252,70.454440168713,62.912298185298,54.86905731295906
235,237.90150263941925,151.79107795640903,113.4054944379038,92.75457163247012,79.89650843307174,70.7869159953944,63.22607117191481,55.16144198229824
236,238.91921227100602,152.42942714513035,113.88659045979921,93.15684433413622,80.25521057298803,71.11950973458363,63.54002750455052,55.454073150185934
237,239.93547416507147,153.0676978450373,114.36765454289173,93.55912909767596,80.61397437123432,71.4522211148811,63.854165986858646,55.746948922116246
238,240.95040545920696,153.70589412678015,114.84868854394676,93.96142715515836,80.97280037850823,71.78504985216634,64.16848542592248,56.04006741858214
239,241.96411427037745,154.34401972840064,115.32969422875397,94.36373968893506,81.33168911639785,72.11799565059707,64.48298463308575,56.3334267755252
240,242.9767003274165,154.98207808860727,115.81067328052512,94.76606783547652,81.69064107961859,72.45105820443385,64.79766242467875,56.62702514479321
241,243.98825556620167,155.6200723767155,116.29162730682197,95.16841268849348,82.04965673795641,72.78423719908318,65.11251762299679,56.920860693996644
242,244.99886468853873,156.258005519733,116.77255784621465,95.5707753023475,82.40873653798033,73.1175323121306,65.4275490565638,57.21493160723412
243,246.0086056865272,156.8958802263019,117.25346637394622,95.97315669437236,82.76788090473701,73.4509432140726,65.7427555605203,57.50923608506184
244,247.01755033399238,157.53369900845087,117.73435430702435,96.37555784745899,83.12709024302976,73.78446956945268,66.05813597752643,57.803772344449555
245,248.0257646461638,158.17146420110646,118.21522300885476,96.77797971219704,83.48636493875645,74.11811103742778,66.37368915755388,58.098538618999385
246,249.0333093096318,158.809177979375,118.69607379335392,97.1804232088239,83.84570536005853,74.45186727235651,66.68941395853523,58.39353315897142
247,250.04024008367338,159.4468423742761,119.17690792857485,97.58288922886464,84.2051118582468,74.78573792453815,67.00530924641726,58.68875423120841
248,251.04660817475875,160.08445928668067,119.6577266400503,97.98537863691692,84.56458476878623,75.11972264053384,67.32137389545017,58.984200119166985
249,252.0524605853602,160.7220304998947,120.13853111368604,98.38789227191285,84.92412441229362,75.45382106367242,67.63760678824866,59.27986912284524
