S,p02,p03,p04,p05,p06,p07,p08,p09
54,4.686862661294423e-10,4.833568086123528e-07,4.2188618831354154e-06,1.2004721524620152e-05,2.2625063489793803e-05,3.552005401475534e-05,5.1625290731492254e-05,7.562899686289735e-05
55,1.0634642337966324e-09,9.598946217086466e-07,7.99324616112539e-06,2.2207313357957105e-05,4.1233957167355036e-05,6.403814237979964e-05,9.223003811845887e-05,0.00013384395170057097
56,2.3441232714101054e-09,1.856390822718468e-06,1.4761646855484901e-05,4.006133511316093e-05,7.330476563454714e-05,0.0001126439661519772,0.0001607918984659963,0.00023119156566564527
57,5.026042767970983e-09,3.5004836036687377e-06,2.6603534518557162e-05,7.055744086916464e-05,0.00012726817669999756,0.000193542671872218,0.0002738614259358615,0.0003902101100477562
58,1.0495118748927466e-08,6.443036130687123e-06,4.6839864003902166e-05,0.00012145653743219496,0.0002160163794539109,0.00032517052397434347,0.00045617995275752616,0.0006442280547295631
59,2.136539010247841e-08,1.1588287469494684e-05,8.065188618909511e-05,0.00020455245183059298,0.0003588179897927616,0.0005347490776195455,0.0007439037512781218,0.0010414289627528163
60,4.24497672961513e-08,2.0386854613875067e-05,0.00013594432080304958,0.000337375604699924,0.000583846175140852,0.0008616024275295775,0.0011887321609739955,0.0016499770855824705
61,8.240026210049401e-08,3.511516478632805e-05,0.00022452061014809367,0.0005454357569767421,0.0009314335851394396,0.0013613567849632433,0.0018630572514355315,0.002564310499209824
62,1.5641608092105949e-07,5.927086629755038e-05,0.0003636458459892476,0.0008651037861062953,0.0014581602229555882,0.0021111235331389665,0.0028662226972213634,0.003912663091031098
63,2.906234697573072e-07,9.811991055383542e-05,0.0005780777799290837,0.00134722699270378,0.0022418620389865742,0.0032157351532508716,0.004331933210250825,0.005865812675962412
64,5.289897832691316e-07,0.000159437255587684,0.0009026467235148009,0.0020615578744164007,0.0033876170205864114,0.00481505631991664,0.0064367930641931635,0.008646970999209164
65,9.440308071433215e-07,0.0002544886026277461,0.0013854597791812678,0.003102051380641981,0.005034721327416532,0.007092331061559018,0.009409874196443686,0.012542635171360754
66,1.6530344873734527e-06,0.00039930484876449837,0.002091792257021886,0.004593049397251265,0.007364610880920656,0.01028345207970639,0.013543124203910585,0.017914114287006892
