S,p02,p03,p04,p05,p06,p07,p08,p09
20,1.5100219826340082e-17,-1.799602245416066e-16,2.247271392277788e-16,-4.2637011829887795e-16,-2.8590779450039398e-16,2.8185296239640574e-16,8.513943881739101e-17,-5.253413509762776e-16
21,1.6563691697767168e-16,-4.927388593818485e-18,3.0259257103554628e-18,1.4763788799920926e-16,-6.743934299958545e-16,2.3270534264830254e-16,1.0592608182688272e-16,8.738117615979239e-16
22,-1.6440169485532331e-16,-3.0689560044317503e-16,-1.0003509024160104e-16,4.1966629323466365e-16,3.4201538923369517e-16,4.2372943590580794e-16,5.388138769931112e-16,1.1822740976180887e-17
23,1.6856877245173628e-16,-6.112502195945523e-16,5.108306616389451e-17,1.037742220075446e-15,7.268970706570035e-16,-1.5397071589143413e-15,-3.971056103352261e-17,5.004296054526894e-16
24,-2.170031061721495e-16,8.707960446042376e-16,6.053227141338317e-16,-1.0650379447110803e-15,-1.6117011063391245e-15,-5.042832389581673e-16,2.165124382140161e-15,4.425049819639958e-16
25,4.279657677804216e-16,7.867129144766504e-16,-1.414389758970219e-16,-6.790234466827016e-16,4.916384653258999e-16,-1.429121919071239e-15,-3.680257399590277e-16,1.7255538368576476e-15
26,1.52717110980582e-16,-1.1250507466385042e-15,-7.096445880870672e-16,-1.5080297681330214e-15,4.2062068975074006e-16,2.1257282417953097e-16,6.974577040240869e-16,-2.882404664082962e-15
27,8.165371041068816e-17,3.426542036235938e-15,4.0283849558519375e-15,-1.2340930600212418e-15,9.095878425209021e-16,-5.000553155704952e-15,-8.29334005993707e-16,3.85397247144481e-15
28,3.071838111979844e-17,-5.517699171007295e-16,9.888872578964952e-16,-3.5758090225179194e-16,-2.6984874868765962e-15,1.3800734358440833e-15,-3.6572378672056915e-16,2.2445343930642054e-15
29,-7.415099766990612e-17,2.720017585067473e-15,1.9183864278725757e-15,-4.9269566142276205e-15,-3.572050699122381e-15,3.0179752123856837e-15,1.1500922584599423e-14,-1.544816955417149e-15
30,4.661498513938461e-16,5.818041653130972e-15,3.223867267116969e-16,3.8549245634296405e-15,2.1956564051127374e-15,7.990957788298708e-15,-4.987294188414035e-15,-5.4639012265205105e-15
31,1.1903905189061137e-15,-2.9083955878730426e-15,5.7809226227445335e-15,-2.7706552925672835e-17,-3.2908825269043243e-15,3.3990037277018337e-16,1.0507229313312262e-14,-1.4527397146932223e-15
32,2.2216657566208957e-16,-1.826748102159311e-15,-8.624803202100571e-15,3.4246073349075577e-15,6.176302536056474e-15,7.033626728863888e-15,4.4808985373649704e-15,2.8161429498039707e-15
33,-4.337153824077826e-15,-9.437804018891557e-16,7.478488289417965e-15,5.951501848368503e-15,1.14582272822041e-15,-4.369762085706181e-16,1.9790022317248408e-14,2.937702814686894e-15
34,1.101687417305931e-15,4.650456278338238e-15,4.9421888774671405e-15,7.378110044294617e-15,1.3071540523576994e-14,1.9294187599561345e-14,4.168532587794001e-14,6.120976145072635e-14
35,2.4086390122802784e-15,1.9598454070805603e-14,-2.852199143556627e-16,7.927234700871653e-15,3.303107206113525e-14,8.9833281800188e-14,1.5251164976487398e-13,2.71092566405955e-13
36,-3.367782664300442e-15,-3.231015154278878e-15,1.499515409977928e-14,6.191214857780987e-14,1.6181204023218207e-13,3.143981829713054e-13,5.11556089015481e-13,9.546136289280099e-13
37,5.067983822126467e-15,2.5970061715351902e-14,5.012446892678481e-14,2.325422222369847e-13,5.641331021614065e-13,1.0993200662766719e-12,1.8783781103847534e-12,3.3394047706918055e-12
38,1.2715355613035054e-15,-6.292676531848623e-15,1.7328053302887427e-13,7.8077307849646e-13,1.898864967286272e-12,3.620531063852901e-12,6.207263251333104e-12,1.0805044113519018e-11
39,-8.192626905825637e-15,2.393875084287143e-14,5.843604538124242e-13,2.498215675821645e-12,6.081874817132684e-12,1.1369910118736576e-11,1.931271824234819e-11,3.3093160259271544e-11
40,1.8687378312108338e-16,8.44083873948985e-14,1.904277912873175e-12,7.703380370082373e-12,1.8283554129233746e-11,3.382726192820585e-11,5.657180799466453e-11,9.577023013770465e-11
41,4.030402810835333e-15,3.7048142341702457e-13,5.68228666182465e-12,2.2558641614113112e-11,5.235564534267296e-11,9.549116916564059e-11,1.575310110511126e-10,2.630936021325329e-10
42,6.4812075632537395e-15,1.0435966639523387e-12,1.6293357747781997e-11,6.251975232302677e-11,1.4217103915113549e-10,2.5581357242246517e-10,4.165958872629951e-10,6.869311539910887e-10
43,-7.811152092544578e-15,3.0238167289070633e-12,4.4373427224754865e-11,1.653020254100579e-10,3.6826547573451924e-10,6.528696220452111e-10,1.050779898294289e-09,1.7105983028815736e-09
44,5.57107267545254e-15,8.302832894760693e-12,1.154750391915595e-10,4.1695262154561425e-10,9.112654181202575e-10,1.5926442316814431e-09,2.532890365267492e-09,4.073320672024144e-09
45,1.161225084297656e-15,2.1834701354650027e-11,2.8749292331903903e-10,1.0068866295435933e-09,2.159391879046116e-09,3.722478537189763e-09,5.852114742065178e-09,9.298670477286552e-09
46,1.636289764973527e-14,5.5144085525860405e-11,6.863756360001552e-10,2.333950081531418e-09,4.913488721775762e-09,8.356495562316925e-09,1.2989587740665352e-08,2.03981768275748e-08
47,5.468207718795695e-14,1.3423885164810545e-10,1.5752976685799247e-09,5.203576081942982e-09,1.0757843839339753e-08,1.805727890506859e-08,2.775895484397669e-08,4.309291166437884e-08
48,1.4698515602962967e-13,3.1386920023168256e-10,3.482802320478332e-09,1.1182493967801438e-08,2.2712212589878032e-08,3.76345935957785e-08,5.723040616733203e-08,8.784925323985101e-08
49,4.0058912742758437e-13,7.069032486417735e-10,7.431874282231831e-09,2.3207825501405553e-08,4.632477553397959e-08,7.579882854411254e-08,1.1404684663212035e-07,1.7314243410184096e-07
50,9.990406330777815e-13,1.5385906730430557e-09,1.5334035816084472e-08,4.659858104937963e-08,9.144455836342387e-08,1.4778749421590895e-07,2.200568065740241e-07,3.3049191244822775e-07
51,2.4361411396758073e-12,3.240151142944949e-09,3.064446355073257e-08,9.067198417271155e-08,1.7499012229305855e-07,2.794019023430845e-07,4.1180504882549175e-07,6.119504655288675e-07
52,5.7777858406122155e-12,6.612268644595725e-09,5.940984729906325e-08,1.7124377199301803e-07,3.2512466709212445e-07,5.129837253774338e-07,7.485440154492085e-07,1.1008539668401466e-06
53,1.3180137121712927e-11,1.3097218945003e-08,1.1189812451751777e-07,3.143609413225582e-07,5.873456214466706e-07,9.159751861764604e-07,1.3235219319534814e-06,1.926713687377989e-06
54,2.916169575479562e-11,2.5214894538787404e-08,2.0504181358751783e-07,5.61702876939384e-07,1.0330748068573115e-06,1.592768375754971e-06,2.279363653694881e-06,3.285152405455152e-06
55,6.264940010811065e-11,4.724508072619946e-08,3.6599895269558005e-07,9.781456857141399e-07,1.7713883412785752e-06,2.700575144606377e-06,3.82831266230191e-06,5.4636738023265815e-06
56,1.309767526052381e-10,8.626229578225318e-08,6.371809321777832e-07,1.6620299773495266e-06,2.9645247378710146e-06,4.469993843707933e-06,6.278009715244366e-06,8.873838916317065e-06
57,2.6612754577866307e-10,1.5366005824563835e-07,1.0831427128145643e-06,2.758678000290137e-06,4.847744144348724e-06,7.230784582879348e-06,1.006319112573453e-05,1.4090011069375257e-05
58,5.270893593480573e-10,2.673329548679689e-07,1.7997601406393446e-06,4.477637916477581e-06,7.753941250198976e-06,1.1443102337818211e-05,1.5783307703062365e-05,2.1894297459144072e-05
59,1.0183552741659901e-09,4.547227685270854e-07,2.9260875365867765e-06,7.114011900894509e-06,1.2143155780902767e-05,1.7734018843533223e-05,2.4245533254696472e-05,3.332659874276519e-05
60,1.921542788076531e-09,7.569507955358475e-07,4.659253561174184e-06,1.1074002049629478e-05,1.8636740719733206e-05,2.6938665139596618e-05,3.6511957143153285e-05,4.973786757971185e-05
61,3.5439602099372308e-09,1.2342838943025115e-06,7.272619129604309e-06,1.690451034510351e-05,2.8055482969354534e-05,4.014467696038682e-05,5.394900965901856e-05,7.284381383732084e-05
