S,call,delta,gamma,Vega,theta,rho
84,0.2923518028822257,0.058423357818249144,0.009071613195632544,2.4013559326901968,-1.5420973054069975,1.1538057164528492
85,0.3554762444319433,0.06799173446481177,0.01007069179104203,2.729561539860925,-1.7022020626367151,1.3559591002298976
86,0.4286737346998497,0.07857417494427921,0.011098009759513694,3.0790811109440708,-1.8590685380015515,1.5821793304143792
87,0.5129707572102035,0.09019406332910762,0.012143562984068268,3.44784874013071,-2.0087560947956717,1.8334772286854315
88,0.6094119689576503,0.10286403950843237,0.013196607091536805,3.8333341490348616,-2.146972566396954,2.1106537544890447
89,0.7190494752385598,0.11658585208351724,0.014245884930597086,4.232577775783453,-2.269148347000538,2.4142757144185456
90,0.8429315919137134,0.1313507302924677,0.015279865190898079,4.642238564040446,-2.3705130414164444,2.7446559234256536
91,0.9820913350195862,0.14713720242198747,0.016286990484060127,5.058652945627018,-2.4461929815089434,3.10183840431244
92,1.137534884053344,0.16391189516795635,0.017255922550862834,5.4779031087592855,-2.491300921114714,3.4855890445939504
93,1.3102302635174243,0.18163212045507748,0.0181757782269365,5.895892338486641,-2.5010409077097506,3.8953919515805064
94,1.5010964778353275,0.2002433219239208,0.019036348728462826,6.308425016005037,-2.470804583154518,4.33045155452394
95,1.7109933182528825,0.21968252772452956,0.019828293862378388,6.711288770704371,-2.396261011838874,4.789700336771396
96,1.9407120377799192,0.2398739873399336,0.020543314180887506,7.100336294144638,-2.2734538029922646,5.271811905904755
97,2.1909670627482063,0.260740384838698,0.02117428633319207,7.471564434733402,-2.0988769389163053,5.775218958681271
98,2.4623888784156636,0.28219280245878053,0.021715368556662895,7.82118839212087,-1.8695426984294272,6.298135586413344
99,2.755518192539193,0.3041391360980583,0.022162068749054242,8.145709100007004,-1.583039255237395,6.838583251767004
100,3.0708014462552735,0.3264834624872037,0.02251127932062502,8.441972208050874,-1.23757768477617,7.394419710160526
101,3.4085877071674995,0.3491291256096929,0.022761280469296707,8.707217436174641,-0.8320131694716792,7.963370089680843
102,3.769126946350686,0.37197500635244296,0.02291170865031944,8.939117450197376,-0.3658672476092306,8.543059350607507
103,4.152569669996201,0.3949208515763303,0.02296349880914761,9.135805788909046,0.16067760455484859,9.131045335486476
104,4.558967848431821,0.4178687174061224,0.022918805626659378,9.295893736669392,0.7467874318933809,9.72485167496373
105,4.988277060852595,0.44072598903710514,0.02278089636931213,9.418476376157336,1.3910113949577863,10.321999836815365
106,5.440359753709612,0.46340109527420736,0.02255403541262524,9.503128352847945,2.091307216289806,10.920039723227857
107,5.914989494559596,0.48580743872150833,0.02224335490907947,9.549890143549788,2.8451008660113075,11.516578262593667
108,6.4118560913393114,0.5078615750164772,0.021854712324298475,9.559245823855811,3.649334967548157,12.109305547669534
109,6.9305714394127245,0.52949253870338,0.021394554101661356,9.532093484891924,4.500525996320448,12.696018169577881
110,7.470675955131672,0.5506302080959813,0.020869769432607654,9.469709551876981,5.394846969153377,13.27463949682972
111,8.03164545472849,0.5712124995227441,0.02028755776706248,9.373708308837436,6.328179047443427,13.843236726529538
112,8.612898340734224,0.5911863887320123,0.019655290390829805,9.245997942555206,7.296188542227355,14.400034642125801
113,9.213802964321774,0.6105076444384849,0.018980389882017334,9.088734380702235,8.294398234909295,14.9434260769965
114,9.833685040539416,0.6291357657062235,0.018270224106942123,8.904274138146206,9.318243066047671,15.471979174996873
115,10.471835003822443,0.6470381563872252,0.017531993563579817,8.695127278341985,10.363159752557749,15.984441574445894
116,11.127515202962597,0.6641916350247357,0.016772651196816923,8.463911492100351,11.424611834343068,16.479741726893593
117,11.799966847420139,0.6805791485930968,0.01599882253344731,8.213308149773724,12.498170498531636,16.956987590610595
118,12.488416630039303,0.6961906606761659,0.015216752515812004,7.946021053388819,13.579553836962077,17.41546293461127
119,13.192082964503218,0.7110147137723288,0.014432246491224987,7.664738461894416,14.664660952234954,17.854621597734877
120,13.910181788889709,0.7250525513313733,0.013650639090201366,7.372098826872175,15.74962826822457,18.274079936286824
121,14.641931899192961,0.7383166078511749,0.012876770547620708,7.070660536330209,16.83083219461423,18.67360781950822
122,15.386559788421469,0.7508118571308842,0.012114973522159289,6.762875835635285,17.904933891088604,19.0531184427023
123,16.143303977698377,0.7625509113040607,0.01136906760734746,6.451068983199804,18.96889578745231,19.412657257511512
124,16.91141883554458,0.7735568630096168,0.010642360166457365,6.1374185935747505,20.01996257661176,19.752390258531705
125,17.690177890144348,0.7838391269388012,0.009937669460668985,5.823944034144546,21.055716459272844,20.072591937747575
126,18.47887664683476,0.7934373158491326,0.009257337580947933,5.51249567010359,22.074021899243235,20.373633091175236
127,19.276834929317648,0.8023679498592173,0.008603247181326878,5.204748693543593,23.07307269688863,20.655968652505408
128,20.08339876820186,0.8106558979648071,0.00797685874687204,4.902200230159082,24.051346869669032,20.920125832013525
129,20.897941864488597,0.8183262067973374,0.007379240507532359,4.606169389234083,25.007611625937898,21.16669258409587
130,21.719866658586312,0.8254271932628399,0.006811096930903204,4.317799899489216,25.940913417343836,21.396306640575347
131,22.54860503747288,0.8319622324393094,0.006272803041440511,4.038064974984934,26.85054809603571,21.609645106401842
132,23.383618713800466,0.8379817728609851,0.005764439272581967,3.767774049734385,27.736056296134848,21.807414806040978
133,24.22439931116759,0.8435018017394214,0.005285834276946844,3.5075810354001646,28.597184353884586,21.99034332779348
134,25.070468189564078,0.848561754196453,0.004836579421407805,3.2579937707843953,29.433891768348985,22.159170850954975
135,25.92137604422476,0.8531845452353082,0.004416077636903992,3.019384357507704,30.246321358617934,22.31464281887696
136,26.776702309911748,0.8573984189297335,0.004023566404498524,2.792000095386271,31.03477013155498,22.457503316530843
137,27.63605440106816,0.8612401458663044,0.0036581490192588717,2.575974764820188,31.79967222877167,22.58848934033608
138,28.499066816435175,0.8647285554275186,0.003318819743469703,2.371340030116187,32.54157974197369,22.708325730391717
139,29.36540013467805,0.8678872731593401,0.0030044873966517116,2.178036765947411,33.26115773916172,22.81772091308198
140,30.234739925393335,0.8707454313139351,0.0027139961034094995,1.995926145212934,33.95915122439419,22.917363272156873
141,31.106795597625897,0.8733213263667494,0.0024461501979544664,1.8248003443233074,34.636377321817235,23.007918215611763
142,31.9812992057701,0.8756481761906798,0.0021997328403244865,1.6643927573234407,35.29370147248301,23.090025795902132
143,32.85800423049885,0.8777316651276124,0.0019735161771450294,1.5143876333567619,35.932022512952244,23.164298920619327
144,33.736684350199035,0.8795979056230863,0.001766266137792627,1.3744290692940808,36.55228795196308,23.2313220180913
145,34.617132216316875,0.8812705232230655,0.0015767787431286706,1.244129324611265,37.15545062732417,23.291650181533893
146,35.499158244062215,0.882755912812172,0.0014038693052498274,1.1230764175707009,37.74242642862191,23.345808693875366
147,36.382589428083236,0.8840810750143646,0.0012463868159784397,1.01084100911919,38.31421295785731,23.394292898970544
148,37.267268191037964,0.8852556021565761,0.0011032134494826096,0.906982570043624,38.871731078415905,23.43756836573618
149,38.15305127144218,0.8862937050935216,0.0009732853811783571,0.8110548500894765,39.41591302236702,23.47607131092388
150,39.03980865577768,0.8872053314235018,0.0008555814190458477,0.7226106687596712,39.947645547044885,23.510209264543388
151,39.92742255859563,0.8880064683580713,0.0007491301090567504,0.6412060687566168,40.4678090148991,23.540361861051903
152,40.81578645324097,0.8887017344250125,0.0006530165563845003,0.5664038588548692,40.977260340469,23.566881808179115
153,41.70480415485918,0.8893128011777662,0.0005663802227218184,0.4977765948410706,41.476771173165616,23.590095965886345
154,42.59438895650633,0.8898421555159075,0.0004884011417516376,0.43490903550491566,41.96714940007951,23.61030647293205
155,43.4844628184634,0.8902979686808976,0.0004183302593219196,0.37740012928111355,42.44911124828832,23.627791997782307
156,44.374955610261196,0.8906791748586329,0.00035545753007681924,0.3248645579390086,42.9233629972714,23.64280894759929
157,45.2658044044096,0.8910081561452898,0.00029912975207935233,0.2769339051766906,43.39053987223451,23.655592777416242
158,46.156952820428764,0.8912845572695005,0.00024873322956864286,0.2332574725372183,43.851272124584284,23.66635920907356
159,47.04835041744927,0.8914991411757001,0.00020371317077660933,0.1935027982824522,44.30614879424866,23.67530551445895
160,47.939952133403835,0.8916899219002516,0.0001635555690882029,0.15735591119891978,44.75567152439908,23.682611753983448
161,48.83171776864827,0.891839846417497,0.00012777768176874815,0.12452135745633086,45.20039951216859,23.68844196283248
162,49.723611511721664,0.8919545990693223,9.595432004516624e-05,0.09472203906568666,45.640776136224304,23.6929453048873
163,50.61560150488517,0.8920320482275201,6.76828904033755e-05,0.06769888866386964,46.07722061678032,23.69625719431667
164,51.507659447034136,0.8920864047468058,4.2603574001987e-05,0.04321041430443984,46.51016283219178,23.698500375957106
165,52.39976023158682,0.8921137606421325,2.0388171151353163e-05,0.021032136778842414,46.93995450111288,23.69978589946697
166,53.29188161697805,0.8921279714968477,7.342038088609115e-07,0.0009559455449448251,47.36694592111235,23.700214083888223
167,54.18400392743564,0.8921205107981223,-1.6625989474050584e-05,-0.017210606664264105,47.79144120448109,23.699875448812687
168,55.07610978179768,0.8920967076164743,-3.1939606515152263e-05,-0.03364505836600529,48.213747305680954,23.698851522624405
169,55.968183848203616,0.8920469696249711,-4.542741294244479e-05,-0.04851081616408237,48.63411291466946,23.697215643281307
170,56.860212622596315,0.892005758146297,-5.7290208133053966e-05,-0.06195795339891674,49.05278672140412,23.695033687687324
171,57.752184229074444,0.8919446514710216,-6.770548566237267e-05,-0.07412400872652825,49.469977625449246,23.692364758787217
172,58.64408824024102,0.8918703997551347,-7.68284280638909e-05,-0.08513478142901931,49.885878183886234,23.689261821502324
173,59.53591551581032,0.8917911742400975,-8.481919167024898e-05,-0.09510511112864606,50.30068592759562,23.685772247716837
174,60.42765805784059,0.8916963167848735,-9.179494497857377e-05,-0.1041396411238793,50.714569965748524,23.68193841171262
175,61.31930888108042,0.8916124727420538,-9.787484600565222e-05,-0.11233355230899633,51.12765890658011,23.677798120758094
176,62.21086189701698,0.8915016280752752,-0.00010315901022295293,-0.11977327496026646,51.5400863321247,23.67338510396166
177,63.102311810326036,0.8913971782931185,-0.00010774797942758596,-0.12653716034094487,51.9519893771303,23.6687293966753
178,63.99365402652132,0.8912916626968581,-0.00011171927383202274,-0.1326961266912008,52.36346751757992,23.663857749056657
179,64.88488456970217,0.8911754889595613,-0.00011514430298120715,-0.1383142645750013,52.77462662434118,23.65879392840497
180,65.77600000938871,0.891049012352596,-0.0001180890762952913,-0.14344941099864172,53.185522119747475,23.65355904174748
181,66.666997395519,0.8909410098567605,-0.0001206105082474096,-0.14815368153620057,53.59628829637586,23.648171814727444
182,67.55787420076848,0.8908131121643237,-0.00012276146321710257,-0.1524739778346884,54.006952154850296,23.642648878308133
183,68.4486282694258,0.890690898813773,-0.0001245953740180994,-0.15645244744177944,54.417608907897375,23.637004927223867
184,69.33925777212859,0.8905708170914295,-0.0001261287252418697,-0.16012691965272552,54.828250029004266,23.63125299353896
185,70.22976116583622,0.8904379455998424,-0.00012741693922180275,-0.16353130412483097,55.23901336346171,23.625404576677052
186,71.12013715846494,0.8903093373646698,-0.0001284892903186119,-0.16669596568874567,55.64987191064574,23.61946988358454
187,72.01038467767772,0.8901849923859118,-0.00012936808957419998,-0.16964805574559705,56.06092798871032,23.61345787633695
188,72.90050284336863,0.890045015466967,-0.00013007451116209268,-0.1724118275348019,56.472153175946005,23.60737650306532
189,73.79049094342669,0.8899242232018878,-0.00013064095583104063,-0.1750089264618282,56.883614263369964,23.60123275835235
190,74.68034841240741,0.8897920622530364,-0.000131078792264816,-0.17745864219875784,57.29534251486257,23.59503279691921
191,75.57007481278292,0.889671980530693,-0.00013139938914719096,-0.17977815339520475,57.707352141278534,23.58878205157566
192,76.45966981847148,0.8895383984963701,-0.00013162832601665286,-0.18198273899372452,58.119655932387104,23.58248532985385
193,77.34913320038312,0.8893941583210108,-0.0001317748399287666,-0.18408598073449411,58.53230362617978,23.576146819692664
194,78.23846481374379,0.8892669711713097,-0.00013184646263653121,-0.1860999329750257,58.94526111660525,23.569770227283012
195,79.12766458699075,0.8891440472780232,-0.00013185314173824736,-0.1880352892413839,59.358595194680674,23.56335882609528
196,80.0167325120495,0.8890019387308712,-0.0001318041142894799,-0.1899015305895091,59.77226749109832,23.556915476063974
197,80.90566863582917,0.8888669356110768,-0.00013171160162528395,-0.19170704717907938,60.186351902302704,23.55044269961581
198,81.79447305278727,0.888744722260526,-0.00013157276157471642,-0.19345926176583816,60.600787321618554,23.543942723591723
199,82.68314589843821,0.8886118507689389,-0.0001314013786668511,-0.1951647418252378,61.0156220659519,23.537417452956785
200,83.57168734368369,0.8884718738499942,-0.00013119716868459363,-0.1968292826859397,61.43086608290105,23.530868655541322
201,84.46009758987091,0.8883425550720858,-0.00013097562145958364,-0.19845800338202935,61.84655489960278,23.524297804300428
202,85.34837686448282,0.8882111046659702,-0.00013072522619950178,-0.20005541458090192,62.262601829843334,23.5177062393177
203,86.23652541738738,0.8880888913154195,-0.00013045337254879996,-0.20162549624558324,62.67906371704157,23.5110951237516
204,87.12454351757103,0.8879581514520396,-0.00013016673960919434,-0.20317175028594647,63.09597608833428,23.50446546444118
205,88.01243145029754,0.8878210167040379,-0.0001298715801567596,-0.20469726024430202,63.51331762743939,23.49781820356611
206,88.90018951463905,0.8877030666099017,-0.0001295590834615723,-0.20620473577537268,63.93104143853634,23.49115411064417
207,89.7878180213327,0.8875673529473715,-0.00012923536019116,-0.20769656210006815,64.34922568132606,23.484473904744615
208,90.67531729091782,0.8874401657976705,-0.0001289077999899746,-0.20917483247728796,64.76784477627007,23.477778196934192
209,91.56268765212155,0.8873037415924045,-0.00012857270803579013,-0.21064138351789552,65.18688593359911,23.471067543567866
210,92.44992944045914,0.8871815282418538,-0.00012823107908843667,-0.21209782808284672,65.60634773222773,23.464342433499038
211,93.33704299702222,0.8870472356647952,-0.0001278874606214231,-0.21354558029429427,66.02625148843799,23.457603295184978
212,94.2240286674277,0.8869221801433014,-0.00012753574196722184,-0.21498587855717233,66.44658299137518,23.45085053718776
213,95.11088680091163,0.8868006773354864,-0.0001271851601813978,-0.21641980751496703,66.86737634709061,23.444084474988355
214,95.99761774954301,0.8866720691003138,-0.00012682960459642345,-0.2178483163106648,67.28855765913977,23.43730542406774
215,96.88422186754792,0.886541329236934,-0.00012647248581743042,-0.21927223748718916,67.71022071916377,23.43051367290627
216,97.77069951072299,0.8864155631727044,-0.0001261180671008333,-0.22069229721921602,68.13227457769244,23.42370945598304
217,98.65705103593258,0.886295481450361,-0.00012576307995004754,-0.22210913094511398,68.55480023659766,23.41689298717142
218,99.5432768006737,0.8861611888733023,-0.00012540411375994154,-0.22352329168029428,68.9777436946315,23.410064500950508
219,100.42937716270328,0.8860432387791661,-0.0001250458581125713,-0.2249352667149651,69.40109074093925,23.40322416216622
220,101.31535247971628,0.8859181832576724,-0.00012468845511648396,-0.22634547846678288,69.82490532436714,23.396372120743077
221,102.20120310907085,0.8857796274241991,-0.00012432920470928366,-0.22775429542321035,70.24914197018006,23.389508574211956
222,103.08692940755196,0.8856559929881769,-0.00012397322279866785,-0.22916203946010683,70.67379357295067,23.38263361707504
223,103.97253173116914,0.8855423061504553,-0.00012361923040771217,-0.23056899330242686,71.09888287004651,23.37574740494119
224,104.85801043498377,0.88541582954349,-0.00012326538012530364,-0.2319754001689489,71.52442975666418,23.368850060023757
225,105.74336587296227,0.8852978794493538,-0.00012291323514546093,-0.23338147286722233,71.95034186224802,23.361941679667094
226,106.62859839785065,0.8851678501287097,-0.0001225632217938255,-0.23478739663573833,72.37671866278106,23.355022391768895
227,107.513708361069,0.8850427946072159,-0.00012221320844219008,-0.2361933344730005,72.80352889438291,23.348092257435834
228,108.39869611262135,0.8849248445130797,-0.00012186319509055465,-0.23759942628487352,73.23072992448942,23.341151414513202
229,109.28356200102023,0.8848161314745084,-0.00012151758710388094,-0.23900579478208783,73.65838570194683,23.334199901370308
230,110.16830637322346,0.8846797072692425,-0.00012117070014028286,-0.24041254803819356,74.0864621207038,23.32723783453616
231,111.05292957458134,0.8845702836879354,-0.00012082452371942054,-0.24181977593684678,74.51491228493978,23.32026528719666
232,111.93743194879424,0.8844409649100271,-0.00012048445796608576,-0.24322756225103603,74.94385272366344,23.313282355985617
233,112.82181383787426,0.8843237253586267,-0.00012014396588710952,-0.24463597206647592,75.37314274941309,23.30628906577203
234,113.70607558211944,0.8842036436362832,-0.00011980617387052916,-0.24604507061098957,75.80290457553929,23.299285516742426
235,114.59021752008762,0.8840849829994113,-0.0001194710819163447,-0.2474549089725997,76.23304867365732,23.292271763608593
236,115.47423998858063,0.8839570853069745,-0.00011913300568267005,-0.2488655325549871,76.66360772873304,23.28524789660946
237,116.35814332262916,0.8838497933538747,-0.00011880061379088147,-0.2502769842038788,77.09460021487757,23.278213937061306
238,117.24192785548307,0.8837211851187021,-0.00011847419045807328,-0.25168929774110893,77.52601476340715,23.27116999296663
