S,call,delta,gamma,Vega,theta,rho
140,35.39659646546125,0.9301498238301065,0.0017493966453230314,1.2867508897684843,16.455454954211746,23.70605142267834
141,36.32758724248771,0.931803967318956,0.0015589516522140912,1.1631563888769847,16.837530125712874,23.764096567902012
142,37.260138444836386,0.9332783434956582,0.0013861857439678715,1.049016614018683,17.206317437512553,23.81613500084256
143,38.19407719476777,0.9345807683303065,0.0012297604712330212,0.943830969895032,17.562620513444926,23.862681700492768
144,39.12924695913887,0.9357336239190772,0.0010883936596428612,0.8470941895666328,17.907211713463767,23.904217463055485
145,40.06550627110335,0.9367642661572972,0.0009608740469957411,0.758301876295775,18.240856292095486,23.94118979047732
146,41.002727513824055,0.9376648790748732,0.0008460446565550228,0.6769552515706323,18.564310266810935,23.97401393814391
147,41.940795769108504,0.9384603316675566,0.0007428272397191904,0.6025651582675096,18.878315444226246,24.003074166145662
148,42.879607732641695,0.9391520450208191,0.0006501974780803721,0.5346553798091236,19.183551103196805,24.028725050584395
149,43.81907069642497,0.93976524340178,0.0005672080050089789,0.47276532121998116,19.480692259321586,24.051292989568648
150,44.75910159813283,0.9402889133980352,0.0004929756869387347,0.4164521265792587,19.77040540168673,24.071077682918936
151,45.699626136357445,0.9407507661762793,0.0004266780706529971,0.36529227884329885,20.053269622621883,24.088353621465327
152,46.640577950100564,0.9411397883241079,0.0003675558701843329,0.3188827436417796,20.32989243616612,24.103371684702775
153,47.58189786039277,0.9414822699227443,0.00031491566687691375,0.2768417218845798,20.60080817045673,24.11636067876088
154,48.52353317154852,0.9417785662435563,0.00026810894837581145,0.23880903992079539,20.866516337036956,24.127528780937265
155,49.465437029282924,0.942028322015176,0.0002265537091261649,0.20444625707938258,21.127497973338905,24.137065082285854
156,50.407567832735616,0.9422322477803391,0.0001897106471915322,0.17343651141032979,21.384197168572427,24.145140973175213
157,51.349888697314654,0.9424070412933361,0.00015709126444107824,0.1454841588000022,21.637035985122566,24.15191151108331
158,52.29236696522506,0.9425445313127057,0.00012824692419144412,0.12031423974434574,21.88640451095125,24.15751673332522
159,53.23497376053265,0.9426521785371733,0.00010277858564222697,0.09767180653597052,22.132632437887878,24.162082868173226
160,54.17768358565308,0.9427473912637652,8.032273512981192e-05,0.07732114795544476,22.37605585264646,24.165723549884884
161,55.12047395622064,0.9428273273215382,6.054513335129741e-05,0.059044927915863354,22.616979578060636,24.168540860358686
162,56.06332507138906,0.942881328569456,4.315722890169127e-05,0.042643272024633916,22.855654435716133,24.170626385000556
163,57.00621951673565,0.9429154346207724,2.787956532301905e-05,0.027932816486497813,23.09237316922008,24.172062170535465
164,57.949141997063876,0.9429339087319022,1.448071884624369e-05,0.014745739704835614,23.32732762511114,24.17292159613282
165,58.89207909655172,0.9429395930737883,2.744755533967691e-06,0.002928788589429132,23.560751571949368,24.173270204030924
166,59.835019063833016,0.9429427905160992,-7.51967377254914e-06,-0.0076576878527134795,23.792799908051165,24.173166459817704
167,60.77795161975533,0.9429296454754876,-1.6485444120917236e-05,-0.017140683574723425,24.023679401352638,24.172662450183676
168,61.72086778571026,0.9429065528365754,-2.4305535362145747e-05,-0.025635455003225616,24.253532870943673,24.171804480843658
169,62.663759730581404,0.942875288956202,-3.111644275577419e-05,-0.033246409323339776,24.482503846456893,24.17063372597283
170,63.6066206345024,0.9428482883322431,-3.703597428739158e-05,-0.040067953648303956,24.710703883101814,24.169186713507425
171,64.5494445677629,0.9428106295672478,-4.217653781779518e-05,-0.04618530454081338,24.93826798399823,24.167495829630067
172,65.49222638333163,0.94275662831933,-4.6625956429124926e-05,-0.05167525195304279,25.16529207241547,24.165589743319057
173,66.4349616216016,0.942718259011599,-5.048192974754784e-05,-0.05660688344732989,25.391857150225405,24.163493807805022
174,67.37764642607857,0.9426599945072667,-5.380030643209466e-05,-0.06104225541037067,25.618032850616146,24.161230424368792
175,68.32027746885785,0.9426109670584992,-5.6661946246094885e-05,-0.06503703041005338,25.843942808023712,24.158819378072845
176,69.26285188483092,0.9425448865840735,-5.911516609558021e-05,-0.06864105770887363,26.069615444157535,24.156278086451263
177,70.20536721367552,0.9424866220797412,-6.121538831393991e-05,-0.07189892230030637,26.295100497009116,24.153621920675047
178,71.14782134876647,0.9424248048617301,-6.301448252088448e-05,-0.07485044392296913,26.520490337134106,24.15086438958269
179,72.0902124922326,0.9423551716736256,-6.45385966890899e-05,-0.07753113948183454,26.74580059647269,24.148017384106875
180,73.03253911546815,0.9422898017419357,-6.583164235962613e-05,-0.07997264987125163,26.97107817084543,24.145091342830934
181,73.97479992446992,0.94222372126751,-6.691948328807484e-05,-0.08220312800233387,27.19635574521817,24.142095436729957
182,74.91699382944466,0.9421547986221412,-6.782798323001771e-05,-0.0842475906637219,27.421668846727698,24.1390376906736
183,75.85911991818844,0.9420936919468659,-6.858826395728101e-05,-0.08612824622389326,27.647065792280046,24.135925181667513
184,76.80117743278956,0.9420254798442329,-6.920799933141097e-05,-0.0878647851010328,27.872530949935026,24.1327640715383
185,77.74316574926459,0.9419501623142423,-6.971177413106489e-05,-0.08947464763764401,28.098106952256785,24.12955974904207
186,78.6850843597706,0.9418798185834021,-7.011990987848549e-05,-0.09097326341134249,28.323830747467582,24.12631697197298
187,79.62693285708204,0.941818001365391,-7.043780669846456e-05,-0.09237427143204968,28.54968528254176,24.123039835188816
188,80.56871092106068,0.9417384205789858,-7.06832281593961e-05,-0.09368971504386536,28.775723137641762,24.119731993721413
189,81.51041830686567,0.9416751822755032,-7.086356390573201e-05,-0.09493021629225495,29.00192583865646,24.116396564011207
190,82.45205483469378,0.9416027069164556,-7.098606147337705e-05,-0.09610513842517321,29.22832322838076,24.113036320727584
191,83.39362038085721,0.9415352053565584,-7.106038424353756e-05,-0.09722272544365751,29.45491957007107,24.109653674742045
192,84.33511487002873,0.9414613089120394,-7.109207444955246e-05,-0.0982902313495515,29.68173049566758,24.106250705813178
193,85.27653826850963,0.9413874124675203,-7.109022703843948e-05,-0.09931402949803214,29.908730425631802,24.10282925495721
194,86.217890578388,0.9413135160230013,-7.106137900336762e-05,-0.10029972052905123,30.13597762446807,24.09939089815793
195,87.15917183247319,0.9412516988049902,-7.099941967680934e-05,-0.10125221677981244,30.36342661744129,24.09593704513213
196,88.10038208990902,0.9411621704202844,-7.091514930834819e-05,-0.10217582946836501,30.5911257214575,24.092468930092533
197,89.04152143237356,0.9410953794031229,-7.081538910824747e-05,-0.1030743300134418,30.81905788349104,24.088987562720373
198,89.98258996079231,0.9410349832705833,-7.06974390141113e-05,-0.10395102634674913,31.047228787883796,24.085493895142914
199,90.92358779249648,0.9409632184542716,-7.0564425413977e-05,-0.1048088108035472,31.27563275029388,24.081988730273448
200,91.86451505876808,0.9408964274371101,-7.041734306767466e-05,-0.10565021085540138,31.504268349635822,24.07847274739083
201,92.80537190271941,0.9408189782789123,-7.02688396359008e-05,-0.10647743671654553,31.73318106064471,24.074946591667864
202,93.74615847746338,0.9407443712916574,-7.011081493146776e-05,-0.1072924172973444,31.962339619440172,24.071410791037803
203,94.68687494453651,0.9406761591890245,-6.994227419454546e-05,-0.10809683629986466,32.19174971036409,24.06786581374831
204,95.62752147253944,0.9406186052274279,-6.976151212256809e-05,-0.10889215843690181,32.42137296410874,24.064312052018973
205,96.56809823596718,0.9405439982401731,-6.958444487281668e-05,-0.10967966730390799,32.65127759277675,24.060749888121787
206,97.50860541419992,0.9404779177657474,-6.940425123502791e-05,-0.11046047610818732,32.88144228008605,24.057179641800982
207,98.44904319063785,0.9404068634921714,-6.921482054167427e-05,-0.11123555374581429,33.111838604327204,24.05360156529923
208,99.38941175195649,0.9403365197613311,-6.902610039105639e-05,-0.1120057450521017,33.342500671551534,24.050015925070053
209,100.32971128746674,0.9402654654877551,-6.883311698402395e-05,-0.11277178288082723,33.573398638964136,24.046422930723562
210,101.26994198856652,0.9401951217569149,-6.864141255391587e-05,-0.11353430707572443,33.8045580861035,24.042822771264124
211,102.21010404826987,0.9401190936841886,-6.844771860414767e-05,-0.11429386923111906,34.03598185514056,24.03921562930122
212,103.15019766080361,0.9400622502653277,-6.825445098002092e-05,-0.1150509520897458,34.26766284064797,24.0356016469434
213,104.09022302126253,0.9399954592481663,-6.805734642512107e-05,-0.11580597281124483,34.499569778745354,24.03198094214076
214,105.03018032531394,0.9399236944318545,-6.78623734984285e-05,-0.11655929334608572,34.73175951285157,24.028353670502153
215,105.97006976894532,0.939866140470258,-6.76624267725856e-05,-0.11731122619096368,34.9641780417187,24.02471992510868
216,106.90989154824999,0.9397851385983813,-6.747185921085475e-05,-0.11806204824438282,35.1968822087656,24.02107979051493
217,107.84964585924111,0.9397290057222563,-6.72747546559549e-05,-0.11881198886953825,35.42979385429135,24.01743337188122
218,108.78933289769883,0.9396536881922657,-6.707736588396074e-05,-0.11956125518963745,35.66295703194555,24.013780740972376
219,109.72895285903573,0.9395940026024618,-6.688324560855108e-05,-0.12031002569301563,35.89639590018123,24.01012198092189
220,110.66850593818333,0.9395229483288858,-6.668756213912275e-05,-0.12105845051735287,36.130060721006885,24.006457166336755
221,111.6079923294994,0.9394476307988953,-6.64945787320903e-05,-0.12180666367100912,36.36401118001231,24.002786361876357
222,112.54741222668467,0.9393815503244696,-6.630131110796356e-05,-0.12255477791711655,36.59816911749658,23.99910958956752
223,113.48676582271727,0.9393147593073081,-6.610676450691244e-05,-0.12330289258954963,36.832582850365725,23.99542695954437
224,114.42605330979475,0.9392515210038255,-6.591804435629456e-05,-0.12405109579560758,37.067265168388985,23.99173847464908
225,115.3652748792862,0.9391861510721355,-6.572534516635642e-05,-0.12479945752374988,37.3021691757458,23.988044202383204
226,116.30443072169415,0.9391200705977099,-6.55408882721531e-05,-0.12554804499131933,37.53737018996617,23.984344205274507
227,117.24352102661942,0.9390618060933775,-6.535145757879945e-05,-0.12629690807841598,37.77274457661406,23.980638501086556
228,118.18254598273741,0.9389943045334803,-6.516344797091733e-05,-0.1270460987967681,38.008414549040026,23.97692714097843
229,119.12150577777355,0.9389246713453758,-6.497529625448806e-05,-0.12779565594200903,38.24427636800465,23.973210161898347
230,120.06040059848723,0.9388557487000071,-6.478614977822872e-05,-0.12854561539654696,38.48041671972169,23.969487595820734
231,120.9992306306574,0.9387989052811463,-6.459970336436527e-05,-0.12929600785582807,38.71680434031077,23.965759493194124
232,121.93799605907205,0.9387321142639848,-6.44192255094822e-05,-0.13004686103101903,38.9534292821736,23.96202586822937
233,122.87669706751898,0.9386710075887095,-6.423377385544882e-05,-0.13079819545680493,39.19028586096829,23.95828678700695
234,123.81533383878222,0.938601374400605,-6.405201702364138e-05,-0.13155002925202552,39.42738828754955,23.954542270132603
235,124.7539065546358,0.9385367150116508,-6.387580242517288e-05,-0.13230238273820305,39.66473656191738,23.950792324711752
236,125.69241539584326,0.9384727661654324,-6.369404559336544e-05,-0.13305526799456402,39.90234631601197,23.947037024640846
