S,p01,p02,p03,p04,p05,p06,p07,p08,p09
71,0.016734464604642972,0.10170128062741284,0.14213539182919566,0.16389769489956463,0.17821502545124765,0.18923676279522514,0.19901623680568245,0.20913595849443575,0.22214909650673795
72,0.023046423885389116,0.13342782351384586,0.18464032477162604,0.2119889490861254,0.22990843368125843,0.24366483902353572,0.2558432203429023,0.26841855562224903,0.284550767374811
73,0.031349396040821625,0.17304697111919506,0.23715158230623587,0.2711208637699858,0.293288649628326,0.3102592954502825,0.32524943044606736,0.3406954690809982,0.36046332611977533
74,0.04213969539089944,0.22196022875578533,0.3012973480327752,0.3430173691185145,0.37013415377581954,0.39083627566202644,0.4090814125008723,0.42784190778799575,0.45179500795244903
75,0.05599942845676761,0.2816871082809286,0.37880900784353905,0.42949500902514365,0.46230830451909893,0.48729046301654305,0.5092583809200579,0.5317994807046977,0.5605121710813843
76,0.07360214699207723,0.3538491750429417,0.4714966904635631,0.532434452783781,0.5717283851680577,0.6015623252614288,0.6277379362915059,0.6545404094560059,0.6886016931523241
77,0.09571688479384498,0.44014902843489406,0.5812196282331539,0.6537469388764872,0.7003297071275781,0.7356005351857874,0.7664770820925425,0.7980271843524566,0.8380290170181824
78,0.12321017895163681,0.5423444790264575,0.7098519696685511,0.7953364637797166,0.8500256940241478,0.8913205770316733,0.9273896214856413,0.9641688154427007,1.0106930844744344
79,0.15704571096689102,0.6622184138549425,0.859244913119228,0.9590587615904144,1.022665101488296,1.07056076734946,1.1123012293862145,1.1547750357665532,1.2083795902007033
80,0.198281258414687,0.801545055320596,1.0311862335909971,1.146678307825666,1.2199876981672242,1.2750370853215065,1.3229036464501576,1.3715099572958465,1.4327141169195865
81,0.2480627235679211,0.9620535093693426,1.2273584335448229,1.359824715679858,1.4435798516426732,1.5062983074132228,1.5607095338460162,1.6158467528670781,1.6851167610409943
82,0.30761509911270135,1.1453896472640723,1.449296845107417,1.5999499553026595,1.6948315084641672,1.7656829661788496,1.8270095308692278,1.8890249290248737,1.9667598405492812
83,0.37823033549391755,1.3530774764930475,1.6983490575717128,1.8682878384190802,1.9748960312482298,2.0542796172473565,2.1228330091660474,2.19201168532579,2.278530165494841
84,0.4612521919911127,1.5864812063504095,1.9756370148837907,2.165817135740822,2.2846542712950946,2.3728917791066007,2.4489138769345775,2.525468697928135,2.6209971965285295
85,0.5580582678119117,1.846769222291211,2.2820230510089967,2.493229580313727,2.624684094981733,2.722008750166704,2.8056626108163836,2.889725474986004,2.994388178728657
86,0.6700395281097893,2.1348811275856416,2.6180809888476375,2.850903820850181,2.9952363927832066,3.101783272269065,3.1931454467115645,3.2847601675767275,3.398571083834678
87,0.7985777440849827,2.4514989129864606,2.984073247874752,3.238886178458244,3.396218335749434,3.512016767703851,3.6110713951487123,3.710188445504858,3.833045882317698
88,0.9450213608833135,2.797023172868007,3.379934682146146,3.656878798063978,3.8271843994630568,3.952152581010448,4.05878745712851,4.1652607425279875,4.29694436946404
89,1.1106603816313232,3.1715551042754693,3.805263631595501,4.1042355276355025,4.2873353712225,4.421277376620569,4.535282113227179,4.648867878109808,4.7890384569870825
90,1.2967009104219995,3.574884827595159,4.2593204032659315,4.579965573647815,4.775525299360872,4.918130550257693,5.039196882195007,5.1595547714944345,5.307756555872345
91,1.5042400251963348,4.006486340857318,4.741033164956665,5.082744736739642,5.290276046099329,5.441121264926351,5.568845469650085,5.695541699979322,5.851207408191782
92,1.7342416579607665,4.465519202456747,5.24901095861896,5.610933759836455,5.829798914480654,5.988352450536637,6.122239802586193,6.254752329071244,6.4172105241233615
93,1.9875141380576442,4.950836814288095,5.781563361062502,6.162603147652489,6.3920225431335345,6.557650952143667,6.697122046417369,6.834847551973055,7.00333217251714
94,2.2646900092848643,5.461000975381935,6.336726086653143,6.7355635933630245,6.974626180733522,7.146602811047841,7.291001559983633,7.433264039158337,7.606925791270313
95,2.5662086675481977,5.994302196521416,6.912291707084072,7.327401056578252,7.575077261146034,7.752592589804762,7.901195640624969,8.047256318044482,8.225175569309684
96,2.8923022827809226,6.548785096560649,7.505844523558735,7.935515412049731,8.190672156382917,8.372845562010234,8.52487284910275,8.673941140413532,8.855141956520818
97,3.242985363238748,7.122278116677982,8.11479857376618,8.55716157652786,8.818578961666823,9.004471599904917,9.159097749833478,9.310342953794404,9.493807861549186
98,3.618048226250447,7.712426650119396,8.736437699052857,9.189491964400887,9.455881161990476,9.644509585271521,9.800875848808843,9.953439263687969,10.138124378622493
99,4.017054509031226,8.316728679336194,9.367956623895779,9.82959921769222,10.099621095305267,10.289971262134046,10.44719768317215,10.600204842869942,10.785054977979769
100,4.439342754525288,8.932571967945613,10.006502039461296,10.474558181350346,10.746842182962624,10.937883535122593,11.095081055900733,11.247653793855504,11.43161718895058
101,4.884031981666759,9.557271890558994,10.649212727154023,11.121466197794303,11.394629063010695,11.58532832947756,11.741610572890691,11.892878650865411,12.074921016536065
102,5.350031060269433,10.188109001996182,11.293257897548868,11.767480920976679,12.040144819547292,12.229479266467889,12.383973744256592,12.53308581641299,12.712203416853638
103,5.836051604335423,10.822365532092704,11.935872980606275,12.40985497048541,12.680664706588017,12.867634577551355,13.019493116050993,13.165626826561192,13.340858375610052
104,6.340624026557328,11.457360088673594,12.574392283060119,13.045966901970017,13.313605855902464,13.497245793026023,13.645654009097894,13.788025064487284,13.958462255558855
105,6.8621163231918905,12.090479933801744,13.206278016619775,13.673348079201729,13.936552677185075,14.115941928061202,14.260127625220774,14.397997717008336,14.56279425902096
106,7.398755119103483,12.719210316669558,13.829145375154893,14.289705233139214,14.547277683263358,14.721549023377632,14.860789399673278,14.993472906432713,15.151851966965777
107,7.948648469380259,13.341160457791544,14.440783406843847,14.892938536537057,15.143757766633568,15.312104983333795,15.445732600571914,15.572602013591561,15.723862089345173
108,8.509809878454178,13.954085932121883,15.039171650776948,15.481155251073629,15.724185930299226,15.885869878307089,16.013277371929036,16.13376744415973,16.277286604537977
109,9.080183028897792,14.555907249480525,15.622492514388851,16.052679030664763,16.286978623902826,16.44133185187968,16.56197539112725,16.67558602900243,16.810824611912523
110,9.657666711060386,15.14472457362359,16.18913951455525,16.606055055667923,16.83077903305019,16.977208941870714,17.09061048273952,17.196908430605617,17.3234102895492
111,10.240139453543406,15.718828641464453,16.73772165000642,17.14005137731789,17.35445649408973,17.492447205214035,17.598195577051,17.696814970502572,17.814207326072307
112,10.825483434162564,16.276707954965275,17.26706408993195,17.65365668102703,17.85710256525519,17.986215474685707,18.083966416782005,18.17460829780515,18.282600371843927
113,11.411607249911524,16.817052503270702,17.77620558574,18.14607496086751,18.33802406077112,18.457897250190314,18.547372468091794,18.62980335944897,18.728183908667262
114,11.996467226094152,17.338754173668036,18.264392954936426,18.616717477470957,18.796733528247955,18.907080140628807,18.988065508640517,19.06211517201939,19.150749067087247
115,12.578086949455168,17.84090424292728,18.731072993549702,19.06519240488791,19.23293763450573,19.333543304167478,19.405886316192777,19.47144481393437,19.550268857138065
116,13.15457480117743,18.32278824833722,19.17588231332701,19.49129265952365,19.64652382095977,19.737243377448976,19.80084999431142,19.857864172578843,19.92688219427663
117,13.724139374016174,18.78387849458818,19.598635373974105,19.89498223000652,20.03754572772465,20.118299214999524,20.173130169709452,20.221599680247948,20.280877281564358
118,14.285102552236138,19.22382476413631,19.99931125507004,20.276381515138553,20.40620776888602,20.47697597475917,20.523042727838003,20.563015721286604,20.61267454340765
119,14.835910328425681,19.642443344292104,20.378039425850147,20.63575195645484,20.75284915576958,20.813668776931138,20.85102915945214,20.882597730498276,20.922809605572468
120,15.375141249052147,20.039704916285928,20.735084913070523,20.973480361874408,21.077927815404962,21.128886344712328,21.157640035873726,21.180935565467962,21.211916537744457
121,15.90151258765715,20.415721569833067,21.070833197001093,21.29006317534987,21.382004400649635,21.423234890427523,21.443518828512254,21.45870725964727,21.48071160874565
122,16.413884329491424,20.770733165775823,21.38577507242445,21.586090992009588,21.6657266735254,21.697402448950243,21.709386200541303,21.716663376381003,21.7299778075386
123,16.911261064400662,21.105093511586404,21.680491757791742,21.862233536396044,21.929814513832465,21.9521438991066,21.95602514483141,21.955612242230412,21.96055027283705
124,17.39279189711951,21.419256477450688,21.95564051508114,22.119225315719856,22.175045632621956,22.188266868639058,22.18426701183773,22.17640616990479,22.17330267981765
125,17.857768682461028,21.713762266450942,22.211940803096294,22.357852017940157,22.402242230690202,22.40661852130898,22.394978478246227,22.37992861591209,22.36913483635305
126,18.3056226098266,21.98922410716619,22.45016125641541,22.57893785575504,22.61225861452942,22.608073437346828,22.589049631704935,22.56708255323758,22.548961381474438
127,18.735919381640542,22.24631553531253,22.67110759959223,22.78333394887255,22.805969894079677,22.79352260856626,22.767383298294416,22.738780059583515,22.71370165960462
128,19.148353290621145,22.48575824204124,22.875611342776377,22.971907636026852,22.984261781466838,22.963863488456578,22.93088531022391,22.895932895394818,22.864270861511212
129,19.542740195621633,22.708310811836437,23.06451971261225,23.14553302777966,23.148021441343754,23.11999128643549,23.080456135460278,23.039444448436083,23.00157220371801
130,19.91900982432071,22.914758217673633,23.238686378590497,23.3050824476777,23.29812952517329,23.26279123625596,23.216983422713607,23.170202606337394,23.126490387959105
131,20.27719736581446,23.10590228891129,23.398963386611623,23.451419100695144,23.43545321750184,23.393132058124873,23.341335804794024,23.289073860333072,23.23988595822612
132,20.617434696035275,23.2825530558145,23.546193981260895,23.5853906580985,23.5608403368559,23.511860372060763,23.45435761768044,23.39689833803504,23.342590791664005
133,20.93994134302335,23.445521021159262,23.68120650970695,23.7078238745525,23.675114347554423,23.619796123774957,23.55686457420347,23.49448578140567,23.435404421690006
134,21.24501533025125,23.595610363535965,23.804809159422287,23.819520092516196,23.77907038919602,23.717728862493455,23.649640365519527,23.582612429251522,23.51909127469298
135,21.533024053965732,23.73361301337695,23.91778562458313,23.921251616698665,23.873472065716324,23.80641484087675,23.73343402446437,23.662018626424693,23.59437867163194
136,21.80439526728861,23.860303670097945,24.020891663667495,24.013758932284187,23.959049005384255,23.886574957998615,23.808958117754738,23.733407289583393,23.661955394516095
137,22.0596084336222,23.97643543439187,24.114852235967984,24.097748504559032,24.036495140578037,23.958893204678585,23.876887371798713,23.797442741368965,23.722471071252468
138,22.299186237972886,24.08273647667158,24.200359545645252,24.17389140596526,24.10646757304846,24.02401587779934,23.937858186684476,23.854750428142776,23.776535853059496
139,22.523686681985563,24.17990715031237,24.278071524008734,24.242822350473144,24.169586016142826,24.082551182758035,23.99246834912105,23.90591682122078,23.82472072248731
140,22.73369553620341,24.268617880807138,24.34861092446283,24.30513932054623,24.22643268786828,24.135069329034305,24.04127734934036,23.951489882279017,23.867558101642313
141,22.929819321504393,24.349507657461796,24.412564972564606,24.361403611550255,24.277552597951054,24.18210305492607,24.084806997848315,23.991979853832387,23.905542751734284
142,23.112678849379616,24.423182956923025,24.470485316285814,24.412140242446863,24.32345420508852,24.22414838676445,24.12354239709202,24.02786030586412,23.939133007644383
143,23.282903315369193,24.490217173323,24.522888408284867,24.457838683744622,24.364610286298213,24.261665713254384,24.15793302965596,24.059569376078112,23.968752130087974
144,23.441124901424356,24.551150515605965,24.570256178435553,24.49895380287614,24.401459196354832,24.295081056635578,24.188394225532758,24.08751127731534,23.994789906467414
145,23.58797399857337,24.606490133294297,24.613036948650798,24.53590711652964,24.434406088857937,24.324787531071475,24.215308611275074,24.112057877800904,24.017604224724206
146,23.72407498505424,24.65671058970997,24.651646545237323,24.569088062165175,24.463824412990217,24.35114683159156,24.239027712624758,24.133550270022393,24.037522891617865
