S,p01,p02,p03,p04,p05,p06,p07,p08,p09
113,14.998275772892809,17.671749814063276,18.22570801373047,18.456710298586643,18.5828695619783,18.664125525802433,18.724607723541453,18.777261351399233,18.83443935941642
114,15.562901090948598,18.167036632110722,18.69729256238628,18.915122747209523,19.03176185917843,19.105069284730547,19.158268423691283,19.203615960705633,19.252243831680005
115,16.11275219435271,18.64112189080558,19.146717015861014,19.350980130017348,19.457855961668713,19.523038442947893,19.56882437603724,19.60678438059915,19.646848362064873
116,16.64655870543541,19.093589366736552,19.57378586734393,19.764192594173835,19.86112973551002,19.91806275700725,19.956350862671002,19.986887499356953,20.01842884098437
117,17.163229762395815,19.524202411691505,19.978473871518077,20.154835003971527,20.24172200503216,20.290329920058525,20.321078153529015,20.344197877086856,20.367308164281894
118,17.661852870443084,19.932891204632597,20.360911253725078,20.523131385630222,20.599916423869047,20.640169001318043,20.663374697349468,20.67912269509975,20.693939040761222
119,18.141690388873144,20.319738971430468,20.721368293763476,20.869438785453553,20.936125047832377,20.968033792279073,20.983730261470157,20.99218672100278,20.99888672866257
120,18.602174026227658,20.684967510753438,21.060239566850214,21.194231099030958,21.250871857070308,21.274486185163255,21.28273916319756,21.28401546368508,21.282812176615096
121,19.04289754888211,21.028922317967158,21.378028203322685,21.498083057380768,21.544776587489878,21.5601798574383,21.561083956456173,21.55531884220352,21.546455790577568
122,19.463608023606582,21.35205765618764,21.67533041941283,21.781654558772342,21.818539086204677,21.825844683931447,21.819519808907724,21.806875608376682,21.790621865314105
123,19.864195941732277,21.654921779834524,21.952820466886177,22.0456756998999,22.072924334359808,22.072271789674854,22.05885963633136,22.039518592542603,22.016164093052733
124,20.24468438008853,21.938142516653155,22.211236340297088,22.290932603219456,22.30874837909624,22.300299541910814,22.279960241888826,22.254120992393208,22.223972089108198
125,20.60521757965006,22.202413477501178,22.451366207398845,22.51825408254859,22.526865225103162,22.510800654806925,22.483709533638315,22.45158376918965,22.4149590380307
126,20.946049122549937,22.448480954651014,22.6740358447941,22.728499364710327,22.728154781503914,22.70467033991252,22.67101486115308,22.63282419932011,22.590050511617218
127,21.267529962543108,22.67713162140694,22.880097015054442,22.92254696385498,22.913511944899764,22.882815490099514,22.84279246804743,22.79876557516047,22.750174624874827
128,21.570096490819424,22.889181232699226,23.070416919424016,23.101284487836434,23.08383678677472,23.046145285121607,22.99995822561129,22.95032816537201,22.896253184789824
129,21.854258762665776,23.085464188454804,23.245868773535957,23.265599752164686,23.24002594900065,23.19556265213407,23.143419413429452,23.0884212705007,23.02919422465521
130,22.12058918544812,23.266824231527035,23.40732337344775,23.416372825302286,23.382965039786537,23.331957087080465,23.274067712719667,23.213936468202686,23.14988545268903
131,22.36971158833256,23.43410602687612,23.55564179996605,23.554469287212495,23.51352221978686,23.45619838308721,23.392773211305947,23.327741869039183,23.25918897536638
132,22.602290958850798,23.588147841913095,23.69166908469111,23.680734433284552,23.632542700546818,23.569131455047906,23.50037945380023,23.430677411262476,23.357936860968206
133,22.819023741149632,23.72977514024654,23.816228953954518,23.795988456321023,23.74084436116419,23.671572142802685,23.597699468425045,23.52355114254578,23.446927689718674
134,23.020628970193965,23.859795150293902,23.930119344228725,23.901022548855618,23.83921406305944,23.764303831796948,23.68551260474305,23.607136251868607,23.526923930461404
