S,p01,p02,p03,p04,p05,p06,p07,p08,p09
55,0.0019190817028274935,0.002395524596510539,0.002560638153509449,0.0026516182764923396,0.002714819534301317,0.002766600567354467,0.002815841345859971,0.002871058522171206,0.0029501225651941765
56,0.0031312006849511273,0.0038828799523647458,0.004142028286133339,0.0042844730047361425,0.004383246681937493,0.00446405484326375,0.004540810528121189,0.004626800646888583,0.004749811587614243
57,0.0049942133363961826,0.006153137502471438,0.006550623526164101,0.006768564721483348,0.00691940911530639,0.007042632951584338,0.007159540907306105,0.007290391556336365,0.007477406492415611
58,0.007794894990017847,0.009542783878467966,0.01013918126313595,0.01046535979963689,0.010690688599229442,0.0108744752829815,0.011048635589369594,0.011243386788496658,0.011521487261272577
59,0.011916868117592622,0.014498043244577782,0.015374227438831621,0.015852193334988652,0.016181729525947885,0.016450084685157535,0.016704077504313495,0.016987841425295098,0.017392712928200278
60,0.017861576529360476,0.02159708058500941,0.022858562075741693,0.023544904141742068,0.024017142962283595,0.024401073701712767,0.02476400960540006,0.025169122880885388,0.02574667844006855
61,0.026269847054892794,0.031572201350329746,0.03335354762598456,0.034320130561393304,0.03498378377606156,0.03552241122302662,0.03603094382226561,0.03659807387771589,0.03740601154200761
62,0.03794272731314635,0.04533050399201229,0.04779956476861583,0.049135613870393384,0.05005092212221566,0.05079246945576248,0.051491680875916705,0.05227078738509428,0.053379943554770874
63,0.05385998943879117,0.06397115767683634,0.06733274371259305,0.06914658444148605,0.07038636277322506,0.07138890777626207,0.07233296214269194,0.07338399831371532,0.0748793367731865
64,0.07519446485958767,0.0887972922047073,0.0932959095246294,0.09571614564453465,0.09736641250823047,0.09869828264536407,0.09995073313195847,0.10134396166009904,0.1033250253432193
65,0.10332026046170478,0.12132043715190957,0.12724165368221702,0.13041755767165525,0.13257759271087,0.13431727788365544,0.13595091112852867,0.13776670857779982,0.14034736075637516
66,0.1398129319737755,0.1632555600504775,0.17092558705951963,0.17502648340666713,0.1778081662586351,0.18004363152131045,0.18213974096534766,0.1844677737741166,0.187775069634237
67,0.18643987571866777,0.21650504303282955,0.22628815395998347,0.23150160198487715,0.23502790465205342,0.23785520326982146,0.24050220105957185,0.24343987717457757,0.2476119368995805
