S,p07,p08,p09
85,2.3242626059960525,2.355974413431605,2.3940972299352214
86,2.664597579488115,2.6992567996875216,2.741043105702889
87,3.034914374755448,3.0724964244444037,3.117948450820362
88,3.4350941371497075,3.475530419283501,3.5246006923839164
89,3.864678358567186,3.907854873408389,3.9604442686247405
90,4.3228684597163,4.3686253797470265,4.424582265416532
91,4.8085328319680265,4.856665072661137,4.915785543746498
92,5.320221028148886,5.370479777100368,5.432509003022722
93,5.856184568076016,5.908279750155287,5.97291435506797
94,6.4144036431512665,6.468007230231442,6.534898661403331
95,6.992618851042741,7.047368920876095,7.1161276925746355
96,7.588366965460835,7.64387240976827,7.714073087039529
97,8.199019722510137,8.25486544853149,8.326052243434745
98,8.821824505367282,8.877577015176108,8.94926984367217
99,9.453945903148409,9.50915908646266,9.58085993008062
100,10.092507092895886,10.146728120696835,10.217927515077108
101,10.734630126529865,10.787405275936024,10.857588816159945
102,11.3774742617867,11.428354575393483,11.49700925360264
103,12.018271616298646,12.066818266687205,12.133438554950969
104,12.654359553998516,12.70014883294479,12.764242357210518
105,13.283209340331224,13.325837157651675,13.3869299310696
106,13.902450745773008,13.941536614536785,13.999177670598327
107,14.509892367886577,14.545082822525755,14.59884826902069
108,15.10353767608663,15.134509065095612,15.18400549596066
109,15.681596751182523,15.708057435936949,15.752924653167353
110,16.24249388365584,16.264185804626408,16.304098933339617
111,16.784871274122537,16.801570957980516,16.83624184671828
112,17.307589096482445,17.319108076385703,17.3482861315577
113,17.809722297812414,17.815907015084065,17.83937943251601
114,18.29055448210326,18.291285735116958,18.308877184747274
115,18.749569322817905,18.744761262112775,18.756333135083736
116,19.186439899510077,19.17603865688733,19.181487848118906
117,19.60101630249511,19.584998352328853,19.584255701055042
118,19.993312053934176,19.971682251274103,19.964710714681644
119,20.36348954295164,20.336279048116523,20.323071553285388
120,20.711844960530357,20.67910896510483,20.65968617195324
121,21.03879301493805,21.00060836447426,20.975016260038615
122,21.344851597859815,21.301314457389253,21.269621858444054
123,21.630626861757207,21.581850276852776,21.544146375340745
124,21.896798750908882,21.842910295610803,21.799302136393802
125,22.1441071639461,22.085246645353603,22.035856703972453
126,22.37333893599924,22.309656233332472,22.254620056294524
127,22.585315839407368,22.516968749641816,22.45643270164521
128,22.78088334470851,22.7080356859588,22.6421548493505
129,22.96090064337619,22.883720409083704,22.812656556148166
130,23.12623148981174,23.0448892333257,22.968809019907606
131,23.27773627719409,23.192403575222894,23.111476858517218
132,23.416265008968647,23.327113111548666,23.24151147554687
133,23.54265127753052,23.449849968493194,23.359745278384022
134,23.657707211910402,23.561423741114137,23.466987010678505
135,23.762219247736024,23.662617466868593,23.56401782677153
136,23.856944837419288,23.754184410051945,23.651588185558122
137,23.942609692539914,23.836845554825455,23.730415512446253
138,24.019905982797237,23.911287781430698,23.801182510396753
