S,p03,p04,p05,p06,p07,p08,p09
133,0.8721597666294656,0.891712659267796,0.9010895141159381,0.9063167993872412,0.9097858466589059,0.9129484723757741,0.917246545384387
134,0.8780157045862325,0.896839402741989,0.9057934846623539,0.9106940979108913,0.9138894085936045,0.9167898440409772,0.920812581739483
135,0.8833993092594028,0.9015355573183115,0.9100780573589873,0.9146830848294485,0.9176169157854019,0.920264753290212,0.9240267218046938
136,0.8883384694513552,0.9058190642008412,0.9139876411268233,0.9183082738672965,0.9209919937802624,0.9233977138478622,0.9269093936836725
137,0.8928607186931004,0.9097407271951852,0.9175431969765668,0.92159737619113,0.9240443077374039,0.9262322464564932,0.9295082037397151
138,0.8970028275712139,0.913310138628276,0.9207735018890162,0.9245813004099546,0.9268060097156194,0.9287763447218822,0.9318291915860755
139,0.9007807832972503,0.9165468384253472,0.9237073328449696,0.927275323192589,0.9292882907629973,0.931048660390843,0.9338904760625155
140,0.904223185216324,0.9194948802360159,0.9263612099630336,0.9297071557057279,0.9315236582096986,0.9330936023843606,0.9357339791904451
141,0.9073648499224873,0.9221608365805878,0.928762133867167,0.9319098381865842,0.9335408890365215,0.9349111707024349,0.9373614773267036
142,0.9102095077651029,0.9245855636663691,0.9309303550253389,0.9338812390069506,0.93533429890158,0.9365496822510977,0.938817379392276
143,0.9127969491373733,0.926765864051049,0.9328950056897156,0.9356593722031903,0.9369479414544912,0.937979294235447,0.9400800138337218
144,0.915128950396138,0.9287422386705657,0.9346440066337891,0.9372435272325674,0.9383757770820012,0.9392611133307582,0.9412069346126373
145,0.9172541837187964,0.9305175296958623,0.9362384645328348,0.9386827315438495,0.9396664779615094,0.940390165737881,0.9421746938187425
146,0.9191634120497838,0.9321183824795298,0.9376584841902513,0.939957800483171,0.9408040568814613,0.9413863466534167,0.9430294767298619
147,0.9208910967117845,0.9335650474895374,0.9389278687876867,0.9410928925035478,0.9418116064807691,0.9422642222034483,0.9437712833459955
148,0.9224500274740421,0.9348568141831493,0.9400771716627787,0.9421178503998817,0.9427083114132984,0.9430248582020795,0.9444043769235577
149,0.9238476650352823,0.9360253017121067,0.9410964452172266,0.9430223713025043,0.9434980796640957,0.9437005843437873,0.9449525606441966
150,0.9250999966070594,0.9370637599204201,0.9420048741048959,0.9438249293225454,0.9441951220878764,0.9442789661306961,0.9454197424929589
151,0.9262308253710216,0.9379899523764834,0.9428305247638491,0.9445408011288237,0.9448129389966198,0.9447774118598318,0.9457988170424869
152,0.9272405065985367,0.9388280375333125,0.9435435543991844,0.9451671445503962,0.9453430038774968,0.9452087113004382,0.9461253114295687
153,0.9281510671144133,0.9395762390340678,0.9441940562737727,0.945733447110797,0.9458126726258342,0.9455806804226086,0.946396738754629
154,0.9289696123460089,0.940250899361672,0.9447692406183705,0.9462389982672903,0.9462350902822436,0.9458997141109649,0.9466255335155438
155,0.9297000502783703,0.9408459789028711,0.9452882920868433,0.9466820216630367,0.9465942696351703,0.9461651018227712,0.9467935768725511
156,0.9303331438559326,0.9413788859546912,0.9457298943971182,0.947051503885632,0.9468848816140962,0.9463882122417999,0.9469260930927703
157,0.9309172099847274,0.9418410940043032,0.9461498251539524,0.9473964723838435,0.9471602169242033,0.9465534134278641,0.9470081607787506
158,0.9314241822266922,0.9422649327461841,0.9464972805517391,0.9476845974631942,0.9473726692021955,0.9467065353874204,0.9470745965245442
159,0.9318700477933817,0.9426273095414217,0.9468092088127378,0.9479286688929278,0.9475527917857107,0.9468131167977845,0.947104794590814
160,0.9322860705651692,0.9429665936977472,0.9470841888514769,0.9481642138098323,0.9477226114995574,0.9469037109965939,0.9471143869177467
161,0.9326544869736608,0.9432628900185591,0.9473435369500294,0.9483684948463633,0.9478693385744918,0.9469651729432371,0.9471055051335497
162,0.9329813366321105,0.9435193959461685,0.9475670026404259,0.9485454199875676,0.9479908413823068,0.9470046080650718,0.947078149238223
163,0.9332598693845284,0.9437517434207621,0.9477531648371951,0.9486857521778802,0.9480725537969192,0.9470348061313416,0.9470284112467198
164,0.933501098643319,0.9439556691859252,0.9479109053245338,0.9487951757591873,0.9481343710149304,0.9470362272168131,0.9469676598428123
165,0.9337274065046586,0.9441265547138755,0.9480636720127222,0.9489074415114374,0.948188727534216,0.9470209505479943,0.9468852368854641
166,0.9339316875411896,0.9442974402418258,0.9481837537350657,0.949003364780765,0.9482437945962374,0.947012779306533,0.946808498270002
167,0.9341093232251296,0.9444306670047808,0.9483034801860413,0.9490818797530665,0.948268663591989,0.9469641071291335,0.9467065353874204
168,0.9342500106868101,0.9445550119835389,0.9483922980280113,0.9491369468150879,0.9482800322757612,0.9469278694496097,0.9466024408766316
169,0.9343782636506148,0.9446448956396125,0.948478984241774,0.9491774477510262,0.9482768348334503,0.9468614337038161,0.9464727668273554
170,0.9345093587853626,0.9447624904623808,0.9485415120025209,0.9492271857425294,0.9482828744467042,0.9468248407529245,0.9463800410003387
171,0.9346038609692187,0.9448385185351071,0.9486200269748224,0.9492506336528095,0.9482700846774605,0.9467520101225091,0.9462553407502128
172,0.9346955209821317,0.9449170335074086,0.9486559093829783,0.9492715946635144,0.9482413076966623,0.9466845085626119,0.9461395222842839
173,0.9347758123112726,0.9449848903386737,0.9486946339620772,0.9492879371464369,0.9482249652137398,0.9466184280881862,0.9460109140491113
174,0.9348319451873977,0.9450317861592339,0.9487379770689586,0.9492829633472866,0.9481865959060087,0.9465288997034804,0.9458723582156381
175,0.9349143681447458,0.9450836557789444,0.9487635566074459,0.9493099639712455,0.9481688323376147,0.9464557138016971,0.9457465921514085
176,0.934958421794363,0.9451184723729966,0.9487784780048969,0.9493000163729448,0.9481269103162049,0.946361211617841,0.9455966676341632
177,0.9350060281576589,0.9451497362533701,0.9488189789408352,0.9492865160609654,0.9480800144956447,0.9462674199767207,0.9454531380015396
178,0.9350578977773694,0.9451810001337435,0.9488218211117783,0.9492957531165302,0.9480523033289501,0.9461814443056937,0.9453167137962737
179,0.9350699770038773,0.9452101323859097,0.948822531654514,0.9492573838087992,0.9479791174271668,0.9460869421218376,0.9451788685055362
180,0.9351012408842507,0.9452193694414746,0.9488360319664935,0.9492453045822913,0.9479443008331145,0.94599101885251,0.9450282334455551
181,0.935121136080852,0.9452492122363765,0.9488317687100789,0.9492239883002185,0.9478846152433107,0.9458979377541255,0.9448903881548176
182,0.9351410312774533,0.9452485016936407,0.9488189789408352,0.9491941455053166,0.9478227980252996,0.9458034355702694,0.9447539639495517
183,0.9351708740723552,0.945265554719299,0.9488182683980995,0.9491770924796583,0.9477751916620036,0.945706801758206,0.9446075921459851
184,0.9351900587262207,0.9452790550312784,0.9488175578553637,0.949157197283057,0.9477346907260653,0.945623668258122,0.9444690363125119
185,0.9351872165552777,0.9452669758047705,0.9488253738254571,0.9491117225479684,0.9476565310251317,0.9455071392494574,0.9443127169106447
186,0.9351971641535783,0.9452733706893923,0.9488068997143273,0.9490825902958022,0.9476011086917424,0.945407663266451,0.9441720294489642
187,0.9351907692689565,0.9452783444885426,0.9487806096331042,0.9490484842444857,0.9475336071318452,0.945321687595424,0.9440341841582267
188,0.9352078222946147,0.9452676863475062,0.948769240949332,0.9490115360222262,0.9474732109993056,0.9452044480440236,0.943879285841831
189,0.9352156382647081,0.9452790550312784,0.9487479246672592,0.9489902197401534,0.9474270257214812,0.9451241567148827,0.943757783034016
190,0.9352113750082935,0.9452662652620347,0.9487386876116943,0.9489525609751581,0.9473495765632833,0.9450111804198968,0.9436000425466773
191,0.9352113750082935,0.9452641336338274,0.9487237662142434,0.9489134811246913,0.9472991280290444,0.9449195204069838,0.9434643288841471
192,0.9351992957817856,0.9452541860355268,0.9487045815603778,0.9488630325904523,0.9472216788708465,0.9448200444239774,0.9433335890207672
193,0.9351929008971638,0.9452442384372262,0.9486782914791547,0.9488175578553637,0.9471548878536851,0.944708489214463,0.9431865066744649
