S,p03,p04,p05,p06,p07,p08,p09
110,13.375949599980784,14.247071938200405,14.729642996869073,15.051192589776717,15.302555768492708,15.535694203361315,15.8062392376479
111,13.976101403123662,14.835616477260059,15.308060589447335,15.620915551473045,15.864488548089637,16.090185562234183,16.352324728607925
112,14.56581781873467,15.410701414619863,15.871362025166034,16.17440402901238,16.4093017137823,16.626754750515005,16.879627620269844
113,15.14331646408351,15.970763421258026,16.41813255517377,16.7103539828517,16.93578221448888,17.144273059344073,17.387116925249302
114,15.706985620234091,16.514428519887048,16.947154585889024,17.227662718433123,17.442921054922067,17.641817822955375,17.873969161197323
115,16.25539103580209,17.04051426703046,17.4574071007072,17.72542635061214,17.929909236080732,18.11866701588727,18.339561429936424
116,16.787279741770078,17.548029020808542,17.94806233466062,18.20293468597356,18.39613122456285,18.574291429018785,18.783462215754554
117,17.30158102324353,18.036168660273688,18.418479953030698,18.659663775189017,18.841156261739656,19.008344909732244,19.205420409917906
118,17.797404801456196,18.50431090151261,18.868199247989992,19.095266602775496,19.264727883872013,19.420652853163745,19.605352748008897
119,18.274037730137138,18.95200772770167,19.29692949707018,19.509562173780637,19.666752085090167,19.811199545749503,19.983330270356703
120,18.730937219757493,19.378976083839206,19.70453897452984,19.902523419190743,20.0472843653543,20.1801145196967,20.33956394740244
121,19.167723752477883,19.785087267543133,20.0910429038359,20.274264221775695,20.406516097359884,20.52765834061887,20.67438992430226
122,19.58417177556626,20.170355337612023,20.45659058360627,20.62502585040704,20.744760481150593,20.854208166909416,20.988254675913254
123,19.980199400926324,20.53492474587415,20.801452126306685,20.95516313698198,21.062438307950515,21.160243238682597,21.281700242425927
124,20.355857302511993,20.879057517397825,21.126004984317603,21.265130631320517,21.360063890263348,21.446330578278605,21.555349795576717
125,20.711316984467487,21.2031203021823,21.430720475024145,21.555468911671483,21.638231272369524,21.71311119258945,21.80989383884224
126,21.04685870509826,21.50757141947679,21.716150553530152,21.826791316748025,21.89760093820325,21.96128682179221,22.046077065596133
127,21.362859287421543,21.792948065346703,21.98291509110106,22.079771231098274,22.138887188205555,22.1916073417816,22.26468592212427
128,21.659779967997395,22.05985403787025,22.23168955879373,22.315129985628342,22.362846225298934,22.40485915745438,22.46653728139591
129,21.938154561240705,22.308947877647253,22.463193574395742,22.53362562552041,22.570265135612996,22.60185432394479,22.652467867878553
130,22.198577922161174,22.540931758641133,22.67818003431898,22.736042414805976,22.761951731453674,22.78342077346451,22.82332485421534
131,22.441695004715708,22.756540989199433,22.877425243450485,22.9231813465347,22.938725366472564,22.95039335837856,22.979957318014495
132,22.668190454133704,22.956534393969715,23.061719813988187,23.095851483745374,23.101408642034468,23.103605997576434,23.123208779729506
133,22.87877901121504,23.141685507788164,23.231860484074215,23.2548622888018,23.250820179221417,23.24388473429195,23.253910724285728
134,23.074196481331906,23.312774598416294,23.388642835087122,23.401016814084127,23.387768179539133,23.372041727398592,23.372877005201072
135,23.255191612570055,23.47058158367332,23.53285487242118,23.535105821714804,23.513044948586522,23.488870170496053,23.480899212380276
136,23.42251872402556,23.615879689664606,23.665271550576957,23.65790276943613,23.627422302574526,23.595139947119034,23.57874273588578
137,23.576931089586136,23.749430134323287,23.7866499070094,23.77015953083372,23.73164770848035,23.691594297048365,23.667143842232004
138,23.719175162462133,23.87197732645063,23.897725255395127,23.872602994856603,23.826441206509227,23.778946912855755,23.746807156044266
139,23.849985492496725,23.98424504992391,23.999207841640665,23.965932247094198,23.912493014321964,23.85787997987165,23.81840405902835
140,23.970080406598978,24.086933215272662,24.091780306179086,24.05081644631934,23.99046171781549,23.929042650294715,23.882571498390345
141,24.08015838124555,24.180715271882033,24.17609574578705,24.127893319558776,24.060973079542688,23.993050091064557,23.939911330472793
142,24.180895025338597,24.26623624245394,24.252776294275687,24.197768105338465,24.12461929353071,24.05048299358725,23.990990146671717
143,24.272940714809007,24.34411129605962,24.322412184929473,24.26101300230243,24.18195868756356,24.10188759149889,24.036339469901687
144,24.356918663315238,24.4149247279779,24.385561311035527,24.318167002945753,24.233515810934133,24.147775835459125,24.07645623172527
145,24.43342366014178,24.479229480434125,24.442749116104775,24.369736110685377,24.27978182133472,24.188626035837043,24.111803556436936
146,24.503021090183093,24.537546955727404,24.494468797442433,24.416193777909708,24.321215200018283,24.224883734547117,24.142811823324447
147,24.56624644828764,24.59036717574747,24.541181843673595,24.457981685088722,24.358242601252297,24.256962660729183,24.1698797680101
148,24.62360512929251,24.63814920652396,24.58331878401054,24.495510618294244,24.391259913869586,24.285245991606526,24.193375854864026
149,24.675572614896165,24.681321855979373,24.62128006612829,24.52916162027918,24.420633554811385,24.310087647805286,24.21363966469414
150,24.722594870851818,24.720284489632146,24.655437223941586,24.559287211545207,24.44670176160457,24.33181364729364,24.230983382267365
151,24.76508887134798,24.75540807225229,24.686134005236223,24.58621265297722,24.469775913971144,24.350723674970705,24.245693350977145
152,24.803443488963236,24.787036318940633,24.713687651711776,24.61023736266554,24.490142094180097,24.36709250446256,24.258031617918615
153,24.838020399897683,24.81548682240486,24.738390342804447,24.631636356176042,24.508062497829993,24.38117148457763,24.26823740897532
154,24.869155064877187,24.841052458057785,24.76051047111127,24.65066161398965,24.523776862039877,24.393190112803605,24.276528729672005
155,24.89715796336611,24.864002620006428,24.78029407591009,24.667543583234416,24.53750400945864,24.40335744928745,24.283103803313107
156,24.922315749265064,24.88458458138609,24.79796625785013,24.682492565730737,24.549443227783737,24.411863585171997,24.288142561346145
157,24.9448924858342,24.903024897682254,24.813732488127012,24.69570006802257,24.559775670951463,24.41888106829992,24.29180799410346
158,24.96513093568353,24.919530634193162,24.82778003987107,24.707340244489725,24.568665741142578,24.424566135650135,24.29424748058295
159,24.98325375164256,24.93429071570574,24.840279255045058,24.717571087862208,24.576262284980995,24.42906009854084,24.2955940461087
160,24.999464836028547,24.94747725449997,24.851384743840295,24.726535744079566,24.58269995493367,24.432490543091486,24.29596762247854
161,25.013950454066954,24.959246693612155,24.861236692430563,24.73436364951453,24.588100215083838,24.43497244364323,24.29547608997495
162,25.026880528145053,24.96974103323168,24.86996193695745,24.74117168453915,24.59257257321212,24.436609252731497,24.294216376574692
163,25.038409836142247,24.9790889228052,24.877675096490744,24.747065253905017,24.5962156395052,24.4374939097014,24.29227541398404
