S,p03,p04,p05,p06,p07,p08,p09
198,51.57011495812256,42.85610648411975,38.28864676037398,35.5817742821678,33.755799973186384,32.18181522063759,30.086093764808908
199,51.82163320912494,43.07031391268339,38.48995675353777,35.78235955933948,33.96239486085335,32.39735696483663,30.30769319130613
200,52.07309079081455,43.2844981828822,38.69130010784687,35.983053674952004,34.16919646835055,32.61323385199617,30.529774387851916
201,52.32449873350831,43.498668639425375,38.89268500948333,36.1838632668146,34.37620932423471,32.82944790474929,30.752337205400693
202,52.57586691656826,43.71283376604893,39.094118924950294,36.384794353718064,34.58343742570307,33.04600069241914,30.975381110987854
203,52.827204195966004,43.9270012799696,39.29560867928359,36.58585240378045,34.790884299846425,33.26289338645907,31.198905237018693
204,53.07851851832481,44.141178215929244,39.49716052593075,36.78704239486734,34.9985530574088,33.48012680892367,31.42290842499804
205,53.32981702250734,44.35537100099367,39.69878020829469,36.9883688685583,35.2064464408258,33.69770147597464,31.647389263850556
206,53.58110613040452,44.56958552120227,39.900473015052995,37.189835977557806,35.41456686628237,33.91561763555231,31.872346123898865
207,53.83239162740523,44.78382718055016,40.10224382853451,37.39144752802659,35.622916461331755,34.13387530134173,32.09777718654365
208,54.08367873460378,44.998100953568354,40.30409716819108,37.59320701676643,35.83149709759681,34.35247428196533,32.32368047053171
209,54.33497217253205,45.2124114318309,40.50603722866697,37.795117664314404,36.040310420070654,34.57141420718628,32.55005385499743
210,54.586276217860785,45.426762865262305,40.70806791388151,37.99718244411352,36.24935787268271,34.790694550774504,32.77689509962727
211,54.837594753799124,45.641159198797965,40.91019286685125,38.19940410835514,36.45864072106235,35.010314650706675,33.00420186242903
212,55.088931314905665,45.85560410470819,41.11241549646252,38.40178521071849,36.66816007234246,35.23027372669034,33.23197171524939
213,55.34028912653923,46.07010101131621,41.31473900097902,38.60432812651524,36.87791689275173,35.4505708958186,33.46020215744545
214,55.591671140116716,46.28465312848533,41.517166388624105,38.80703507054406,37.08791202317698,35.671205186170596,33.68889062776219
215,55.843080063876016,46.4992634699513,41.719700496253864,39.009908112831226,37.29814619273881,35.892175548820404,33.91803451474118
216,56.09451839070658,46.713934873366725,41.9223440055454,39.21294919241376,37.50862003075994,36.113480868182535,34.14763116587878
217,56.34598842204497,46.92867001777543,42.125099457302184,39.41616012975899,37.71933407740562,36.33511997146286,34.37767789558066
218,56.59749228969275,47.14347143918829,42.327969264369614,39.61954263751295,37.9302887929299,36.55709163645753,34.60817199216919
219,56.849031974542186,47.3583415444061,42.53095572290064,39.823098330130335,38.14148456584121,36.77939459864774,34.839110723737576
220,57.10060932328673,47.57328262310665,42.73406102240713,40.026828732337805,38.35292172012359,37.00202755748592,35.070491343707744
221,57.352226063348866,47.788296858651336,42.937287254318335,40.23073528676662,38.56460052179784,37.22498918186403,35.30231109511632
222,57.60388381572099,48.00338633757022,43.14063642042427,40.434819360461915,38.77652118415895,37.448278114570144,35.534567215105284
223,57.85558410656435,48.218553058119085,43.34411043918962,40.63908225082642,38.98868387300851,37.67189297667173,35.76725693773284
224,58.10732837720849,48.43379893755895,43.547711152635316,40.84352519105039,39.20108871093362,37.89583237103926,36.00037749761853
225,58.359117993290255,48.64912581895169,43.751440331224956,41.048149354517705,39.41373578113385,38.12009488555077,36.23392613236902
226,58.61095425230545,48.86453547692824,43.95529967925853,41.252955859038565,39.6266251308667,38.34467909583665,36.46790008439069
227,58.86283839074551,49.08002962291462,44.159290839064624,41.45794577064663,39.83975677446665,38.56958356773319,36.70229660366289
228,59.11477159022951,49.295609909819404,44.363415394860084,41.663120106961316,40.05313069603815,38.794806859387876,36.93711294894513
229,59.36675498273374,49.511277936122156,44.56767487655995,41.86847983977913,40.26674685175351,39.0203475231111,37.17234638913993
230,59.618789655351634,49.72703524947448,44.77207076246472,42.074025898295986,40.48060517214864,39.246204107009675,37.407994205006645
231,59.87087665462596,49.942883350124134,44.976604482429394,42.279759171020714,40.69470556374739,39.472375156446304,37.64405368988335
232,60.12301698997504,50.15882369373941,45.181277420472554,42.4856805081717,40.90904791110006,39.69885921528089,37.88052215062976
233,60.37521163719575,50.374857694025366,45.386090916814936,42.691790723513634,41.1236320777526,39.925654826691925,38.11739690872784
234,60.62746154112588,50.59098672513542,45.59104626999684,42.89809059622982,41.33845790832211,40.152760534765974,38.35467530054615
235,60.879767618416736,50.80721212372268,45.7961447391547,43.10458087251163,41.55352522913489,40.38017488451828,38.59235467834168
236,61.13213075948707,51.02353519092233,46.00138754516436,43.311262266934136,41.76883384940595,40.60789642339557,38.83043241042614
237,61.38455183068601,51.239957193951824,46.20677587276205,43.51813546384378,41.984383562589755,40.8359237013471,39.068905881733684
238,61.637031675896026,51.45647936782325,46.41231087162083,43.72520111876881,42.20017414692023,41.064255271764694,39.30777249404187
239,61.88957111827804,51.673102916619484,46.617993657928025,43.9324598591007,42.41620536622435,41.292889691631274,39.54702966640724
240,62.14217096149355,51.8898290148762,46.82382531532667,44.13991228567511,42.632476971022015,41.52182552233796,39.78667483532519
241,62.394831991002064,52.10665880868959,47.029806896311754,44.347558973316836,42.848988698828805,41.75106132976509,40.02670545477258
242,62.647554975118425,52.32359341682837,47.23593942337487,44.55540047212736,43.065740275029896,41.980595684778166,40.26711899670374
243,62.90034066588319,52.54063393176409,47.44222388944905,44.76343730794099,43.28273141329362,42.21042716348933,40.50791295079961
244,63.153189800273424,52.757781420488925,47.64866125953233,44.97166998338571,43.4999618162891,42.44055434747338,40.749084824737736
245,63.40610310047481,52.97503692546002,47.85525247101958,45.180098978457295,43.717431175937804,42.67097582394541,40.990632144176686
246,63.65908127495317,53.19240146530859,48.06199843476122,45.388724751408915,43.93513917413969,42.9016901861047,41.23255245293791
247,63.912125018899246,53.40987603562155,48.26890003567854,45.59754773924709,44.153085483154086,43.13269603330099,41.47484331269311
248,64.16523501492577,53.627461609599436,48.47595813360641,45.806568358389654,44.37126976582988,43.363991971136784,41.71750230331952
249,64.41841193342412,53.845159138678866,48.683173563952664,46.01578700530524,44.589691676181076,43.595576611475906,41.960527022635574
