S,p03,p04,p05,p06,p07,p08,p09
100,0.022918274624750268,0.023922269516418737,0.024399275333486514,0.024678114831644393,0.02487517510196824,0.025046876688250563,0.02523427943934564
101,0.02325326567298447,0.024120596413546025,0.024510593839011108,0.024725779841361373,0.02487036277365462,0.02499302040881446,0.025124403846277232
102,0.023487839277969158,0.024213617813018118,0.024515050425222285,0.024666051698929436,0.02475800616075219,0.02483166755773425,0.02490738888027977
103,0.023621939861939723,0.024203224064933693,0.024415710653258316,0.024502826532213362,0.024542663092930184,0.024567980760892283,0.02458907467861593
104,0.023656784708947498,0.024092537120878887,0.02421682486541954,0.024241133615987565,0.024229980386536454,0.0242081643175851,0.024176285116084273
105,0.02359478278535221,0.02388579538603608,0.023923686089943885,0.023886986788568265,0.023826534008009048,0.0237592987595292,0.023676654503645977
106,0.02343942703042501,0.023588212920699902,0.023542472762372313,0.0234472119586826,0.023339652326370697,0.023229157903870146,0.02309843840642145
107,0.023195171259260405,0.02320582739301358,0.023080085655990956,0.022929277969652162,0.022777237660420724,0.02262602546210246,0.02245032547421033
108,0.022867306510576668,0.02274535430224489,0.022543993596357836,0.02234113665622317,0.022147605456268593,0.02195852994546499,0.021741271787334426
109,0.022461819977337427,0.022214033315037796,0.02194206629724249,0.021691054943318022,0.021459314503147198,0.02123547956145444,0.020980334891618213
110,0.021985254008427546,0.021619471066713913,0.021282424285118395,0.020987460800370172,0.0207210124081314,0.020465702679217657,0.020176517558923024
111,0.02144456816566276,0.02096949945240567,0.020573291479308864,0.020238800111371802,0.019941297324521656,0.019657915100168566,0.019338637500254663
