S,p03,p04,p05,p06,p07,p08,p09
201,-0.014577947382576895,-0.02619333486109099,-0.045414537694909995,-0.0700244942208883,-0.10175710315252218,-0.14593734206869158,-0.20036631653397308
202,-0.015539785067630874,-0.027545656564598175,-0.04695889117556362,-0.07152081103356522,-0.10298650536810783,-0.1467927084064513,-0.20106233684202834
203,-0.016467913255269195,-0.028871448947143108,-0.04847919221617758,-0.07299505959679209,-0.10419585073861981,-0.14762836869408602,-0.20173743223494967
204,-0.017366684730291126,-0.03017387491865975,-0.04997802903972115,-0.0744494575144472,-0.10538713105745501,-0.14844619521170443,-0.20239333288429862
205,-0.018239941823594563,-0.03145572556206844,-0.051457672398669274,-0.0758859628291475,-0.10656209326498356,-0.1492478241260642,-0.2030315572909558
206,-0.01909107005815258,-0.03271945132610199,-0.05292011763913251,-0.07730628233559855,-0.10772226339383906,-0.1500346961336163,-0.20365344759909476
207,-0.019923053358184006,-0.033967210484320276,-0.05436711973061392,-0.07871192217123735,-0.10886898152762114,-0.1508080740109108,-0.20426018160435433
208,-0.020738521868679527,-0.03520089471464871,-0.05580021593232232,-0.08010419030313187,-0.11000341800126989,-0.15156907622326798,-0.20485281353899154
209,-0.021539784498258996,-0.036422171234562484,-0.05722075108849367,-0.08148423816578543,-0.11112659642265044,-0.1523186727325765,-0.2054322573741274
210,-0.022328875957100536,-0.03763250099098059,-0.058629912444985166,-0.08285307352196014,-0.11223941761784317,-0.1530577285535628,-0.20599933137077642
211,-0.023107581483827744,-0.03883316551878124,-0.060028739454764946,-0.08421158476323853,-0.11334266481810573,-0.1537869962220384,-0.20655475850617222
212,-0.02387746860676998,-0.04002528932289806,-0.06141813898352666,-0.08556054510222566,-0.11443702881308582,-0.15450714499820606,-0.20709918153727358
213,-0.024639918478897016,-0.041209863539393154,-0.06279890982341385,-0.0869006276360551,-0.11552311171669771,-0.1552187659115134,-0.2076331713141144
214,-0.02539613674912289,-0.04238774906184517,-0.06417175136164133,-0.08823242716005097,-0.11660143997005434,-0.1559223728975212,-0.20815723246414564
215,-0.026147180989255503,-0.04355970737890402,-0.06553727892821826,-0.08955646677577533,-0.11767247862337626,-0.15661842823533334,-0.20867182108474935
216,-0.026893979665487677,-0.0447264051217644,-0.06689603225140672,-0.09087320101741625,-0.11873663162020875,-0.15730733956331733,-0.20917734360637041
217,-0.027637347699283055,-0.045888419109019196,-0.06824847851305549,-0.0921830289968284,-0.1197942617636727,-0.15798946435552352,-0.20967415949257884
218,-0.02837799037536115,-0.04704626526574884,-0.06959504098347224,-0.09348631216710146,-0.12084567707404403,-0.15866512413253986,-0.21016259879047539
219,-0.029116533042383708,-0.04820038569164353,-0.07093607642616462,-0.09478334973778146,-0.12189115565774955,-0.1593346078010427,-0.21064295950168344
220,-0.029853515499667083,-0.04935117829063529,-0.07227190451430943,-0.0960744130651392,-0.1229309417993818,-0.1599981585087562,-0.21111550019270453
221,-0.030589411039727565,-0.050498978509949666,-0.07360281713886252,-0.09735975439184585,-0.12396525114866108,-0.16065601435855115,-0.21158046720870516
222,-0.031324635116902755,-0.05164409429880834,-0.07492904892103525,-0.09863957060929351,-0.12499427029410981,-0.16130838560002303,-0.21203809232872572
223,-0.03205954378415754,-0.05278678344211585,-0.07625083057405391,-0.09991405988785118,-0.12601817410029525,-0.16195544539243656,-0.2124885622833972
224,-0.0327944562883431,-0.05392727629782712,-0.07756834861538664,-0.10118338842346475,-0.12703710225991927,-0.16259736412393977,-0.2129320719035377
225,-0.03352964085934218,-0.055065776649598774,-0.07888176192238916,-0.10244769036660273,-0.1280511990131572,-0.16323429242959264,-0.2133687880245816
226,-0.03426533183414904,-0.05620245751458697,-0.08019124486224882,-0.10370711549967382,-0.12906057435202456,-0.163866368438903,-0.21379887293448974
227,-0.03500174273085577,-0.05733747848069015,-0.08149691645087387,-0.10496176770402599,-0.13006534928194924,-0.16449371706528382,-0.21422246987867766
228,-0.03573904606923861,-0.0584709657402982,-0.08279888866979945,-0.10621175412950379,-0.13106560814435397,-0.16511645021921595,-0.2146397126523425
229,-0.03647739426071439,-0.05960305230701124,-0.08409728266656202,-0.10745716963356244,-0.13206144053867774,-0.16573468251124268,-0.21505074414562841
230,-0.03721692138469734,-0.060733830338222106,-0.08539218043779329,-0.10869810061819862,-0.13305292732468388,-0.16634850226182607,-0.2154556687372633
231,-0.03795774802028973,-0.06186339213343217,-0.08668366547226469,-0.10993461955877137,-0.13404014623574767,-0.16695800475474698,-0.2158546088537605
232,-0.03869995829575146,-0.0629918240946381,-0.08797182189823616,-0.11116680504130727,-0.13502314310187558,-0.16756327433142815,-0.2162476732792129
233,-0.039443648418568955,-0.06411918342053013,-0.0892567074828321,-0.11239470723012346,-0.1360019985696681,-0.16816438204614315,-0.21663495090251672
234,-0.04018888489554229,-0.06524554201803312,-0.09053839683303977,-0.11361840051904437,-0.1369767638692565,-0.16876140975341514,-0.2170165521420131
235,-0.04093573188868049,-0.06637095097516976,-0.09181693002346947,-0.1148379255511145,-0.1379474856832985,-0.16935442836540915,-0.2173925647497299
236,-0.0416842390649208,-0.06749545086393027,-0.09309236389754005,-0.11605333661179884,-0.13891421751566213,-0.16994349444132695,-0.21776307342236123
237,-0.04243445303586668,-0.0686190969645395,-0.09436474321944388,-0.11726467334938206,-0.13987700725692775,-0.1705286871356293,-0.2181281779201072
238,-0.04318639867051388,-0.0697419157091872,-0.09563410984014808,-0.11847199424153132,-0.14083588396829327,-0.17111005092829146,-0.21848794887091572
239,-0.0439401146934415,-0.07086393132738067,-0.0969005004947121,-0.1196753248677851,-0.14179089646404464,-0.17168764117059254,-0.21884245882120013
240,-0.04469563151587863,-0.07198518218842764,-0.09816394573647358,-0.12087470366850539,-0.14274209291897932,-0.1722615225219215,-0.21919178962548358
241,-0.04545295908542357,-0.07310568967966447,-0.0994244923901988,-0.12207017618948157,-0.14368949919685292,-0.17283174045701344,-0.2195360200119012
242,-0.046212106141751974,-0.07422547554369885,-0.10068215829051042,-0.1232617739788111,-0.14463313860346716,-0.17339834812446497,-0.21987522018207528
243,-0.04697310487244977,-0.07534455249924576,-0.10193697320914907,-0.12444951977386154,-0.14557307125073748,-0.17396138730418897,-0.2202094518111153
244,-0.047735945258864376,-0.0764629523075655,-0.10318896741523531,-0.12563345322291752,-0.14650930850734767,-0.1745209247872026,-0.22053879646932728
245,-0.048500639877602225,-0.07758066971064181,-0.10443816151450847,-0.12681360118449447,-0.14744188973736527,-0.17507697691598878,-0.22086331043169594
246,-0.04926719128661716,-0.07869772034041489,-0.10568457327053693,-0.12798999009078216,-0.14837084350460827,-0.17562959925498944,-0.22118304798368627
247,-0.05003559849114936,-0.07981412423418988,-0.10692823636304638,-0.1291626516319866,-0.14929619737813482,-0.17617884225273883,-0.221498086716565
248,-0.05080586419126121,-0.08092988437624626,-0.10816917040301632,-0.13033161465614285,-0.15021798290604238,-0.17672473930474553,-0.22180848347375104
249,-0.05157798298682792,-0.08204501000363962,-0.10940739258558096,-0.13149690403224668,-0.15113622268358995,-0.17726733318568222,-0.2221142959513145
