S,p03,p04,p05,p06,p07,p08,p09
56,1.6092700497253896e-05,2.5230120670376293e-05,3.2686954557972466e-05,3.9057176955686245e-05,4.494987900696743e-05,5.109594065659164e-05,5.9097035079890734e-05
57,2.824733154711606e-05,4.382809514120567e-05,5.643790996048509e-05,6.715420423090664e-05,7.702985783906474e-05,8.729740083377898e-05,0.00010061943957982016
58,4.848858786061193e-05,7.447205588350445e-05,9.53300315850493e-05,0.0001129655041226499,0.00012915759096174977,0.00014593986842376079,0.00016764369240066424
59,8.148100894494468e-05,0.0001239024441805416,0.0001576839818509165,0.0001861034079775397,0.00021210247579987908,0.0002389671536474824,0.0002735991034417925
60,0.00013416637014700537,0.00020203435578228875,0.00025565600163693803,0.00030054477065571955,0.0003414650223451908,0.000383621628947086,0.0004377966288600953
61,0.0002166673437159331,0.00032316111830284807,0.0004066523593717903,0.00047620917907055977,0.0005393963626857232,0.0006043026671388803,0.0006874571115306311
62,0.0003434599323141974,0.0005074924410427866,0.0006351207141542685,0.000740945018695524,0.0008367511170198641,0.0009348825184651748,0.0010602250880080524
63,0.0005348618665314186,0.000783077341650686,0.0009747690283517365,0.0011329735820988032,0.001275722945654214,0.0014215277501667825,0.001607214337566329
64,0.0008188822068218691,0.0011881565566091016,0.0014712545039285874,0.0017038311150402502,0.0019129999697167896,0.0021260603892626143,0.0023966151144757396
65,0.0012334719558866252,0.0017739792558449392,0.0021853719462375807,0.0025218331566059615,0.0028234595917352476,0.0031298732033972322,0.00351787082533969
66,0.001829206119775207,0.002608104318697253,0.0031967528484951524,0.0036760647452490844,0.004104399218072286,0.004538388383139601,0.005086404209279695
67,0.002672414137538941,0.0037781872392849123,0.004608063603245928,0.005280874471302748,0.0058802715781921385,0.006486019006835255,0.0072488408028122675
68,0.0038487580057821598,0.005396230342413879,0.006549664277456765,0.007480820863329673,0.008307861832250543,0.009141559335218817,0.010188642090908296
69,0.005467236162255458,0.007603247234062336,0.009184659456141522,0.010455987541908341,0.01158180998974211,0.012713894905028774,0.014132024181870512
70,0.007664567008735655,0.01057426348695338,0.012714241269052464,0.014427550682315767,0.015940348224805057,0.017457888630901804,0.01935400234262073
71,0.010609879920406705,0.014523545995625229,0.017383193665671336,0.019663450588069013,0.021671090610050396,0.02368026695742526,0.026184369713102052
72,0.014509615046092142,0.019709924976925173,0.023485398273152564,0.02648399071345295,0.029116684829928314,0.031745302845884185,0.03501339238803677
73,0.019612507686141308,0.026442047098554716,0.03136915777277647,0.03526716438275384,0.038680113724375124,0.04208007221340309,0.04629698500775836
74,0.026214510164669448,0.03508337752109525,0.04144213455544756,0.04645349364030456,0.0508294209460861,0.055179049228867155,0.06056112284332477
75,0.034663485486917965,0.046056754398574526,0.05417569209060903,0.06055015768824523,0.0661016310724692,0.07160780500087417,0.07840524935428003
76,0.04536349414489353,0.05984829296350126,0.0701084251871463,0.07813419130820118,0.08510564113791817,0.09200558446380917,0.10050445294200328
77,0.058778489400588274,0.07701043867544904,0.08984867385736788,0.09985454703100027,0.10852387806652045,0.1170865578053212,0.12761021299914624
78,0.07543523808251813,0.09816398050126234,0.11407583396235163,0.12643283850171017,0.13711254454853644,0.1476395750201658,0.16054955252712735
79,0.09592529380562055,0.12399885614667962,0.1435403057756335,0.15866261575403404,0.17170031353489273,0.1845262938951916,0.20022248104631954
80,0.120905867531023,0.15527361036247717,0.17906195803908312,0.19740706464000177,0.21318537715523592,0.22867760112730537,0.24759766517758072
81,0.15109946602688856,0.19281340418978707,0.22152702848531633,0.2435950706549992,0.26253080745307295,0.28108830108675836,0.3037063226211071
82,0.18729220113775602,0.23750651564293515,0.2718834302413558,0.2982156396673646,0.3207582414905748,0.3428101043946856,0.3696343955260857
83,0.23033071050600112,0.29029931897388367,0.33113448480795793,0.36231072219421395,0.38893995952877664,0.4149430062711595,0.44651311858258363
84,0.28111767190189896,0.35218977822722747,0.4003311540841513,0.43696654136401997,0.46818947953708484,0.49862519984945297,0.5355081528148202
85,0.34060593680217505,0.42421953909980964,0.4805628938343455,0.523303575146645,0.5596508417576441,0.5950217198411621,0.6378075055099397
